Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
UPSON REGIONAL MEDICAL CENTER (110002),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,11273546.0,8460522.0,0.226495,2.0,69407241.0,,10725052.0,9469368.0,,306440075.0,87.0,13686.0,3643860.0,42408123.0,31842.0,3508.0,15899191.0,2020-12-31,GA,3945.0,3429008.0,28.0,4752465.0,3156.0,2020-01-01 00:00:00,,,30659097.0,80367273.0,54459287.0,572.37,59.0,2020
USA CHILDRENS AND WOMENS HOSPITAL (013301),Childrens,Governmental-State,,,,1.0,156634132.0,,,,,383826569.0,249.0,59937.0,9031955.0,57852149.0,90959.0,8313.0,,2020-09-30,AL,164.0,9178821.0,98.0,,,2019-10-01 00:00:00,68.02,,,78982908.0,,992.31,131.0,2020
USA HEALTH UNIVERSITY HOSPITAL (010087),General Short Term (Acute Care Hospitals),Governmental-State,42315783.0,19445553.0,0.325689,1.0,209706946.0,,44270078.0,57710634.0,,643887178.0,191.0,62217.0,14878927.0,101544807.0,70026.0,9461.0,47605499.0,2020-09-30,AL,10688.0,14605283.0,10.0,3911333.0,-90396.0,2019-10-01 00:00:00,140.61,405217.0,65906763.0,102549805.0,97391128.0,1685.87,150.0,2020
USA HEALTHCARE PSYCH SERVICES LLC (014016),Psychiatric,Proprietary-Other,,,,2.0,4818738.0,,,,,3393741.0,40.0,5695.0,,1655327.0,,383.0,,2021-06-30,AL,3390.0,,,,,2020-07-01 00:00:00,,,395374.0,7967126.0,,47.0,40.0,2020
USC NORRIS CANCER HOSPITAL (050660),Cancer (Acute Care Hospitals),Voluntary Nonprofit-Other,,,,1.0,258128773.0,0.89,,,,995655000.0,60.0,12131.0,61703491.0,63791013.0,21900.0,1461.0,,2020-09-30,CA,2598.0,61080588.0,7.0,,,2019-10-01 00:00:00,11.85,,,340207369.0,,576.68,53.0,2020
USMD HOSPITAL OF ARLINGTON (450872),General Short Term (Acute Care Hospitals),Proprietary-Partnership,2191079.0,1946208.0,0.255309,1.0,49328384.0,,2359488.0,-47753.0,,193210169.0,34.0,2690.0,3023508.0,18437064.0,12444.0,791.0,7367126.0,2020-12-31,TX,655.0,3042030.0,4.0,56791.0,6969.0,2020-01-01 00:00:00,,,18957241.0,13566868.0,269830.0,262.0,30.0,2020
USPHS HOSPITAL - ZUNI (320060),General Short Term (Acute Care Hospitals),Governmental- Federal,1879618.0,,,2.0,24057529.0,,1581327.0,,,283238.0,24.0,1838.0,2331657.0,17543782.0,8784.0,569.0,,2020-09-30,NM,538.0,2546068.0,,,,2019-10-01 00:00:00,,,11115024.0,,,242.0,24.0,2020
USPHS HOSPITAL-LAWTON (370170),General Short Term (Acute Care Hospitals),Governmental- Federal,508643.0,,,1.0,45987634.0,,475294.0,,,921749.0,38.0,2481.0,5979605.0,39070070.0,13908.0,309.0,,2020-09-30,OK,196.0,5790480.0,,,,2019-10-01 00:00:00,,,23080983.0,,,586.0,38.0,2020
UT HEALTH CENTER AT TYLER (450690),General Short Term (Acute Care Hospitals),Governmental-State,8955344.0,7448601.0,0.413246,1.0,118141652.0,,7710277.0,7773629.0,,285886804.0,116.0,13242.0,8801915.0,154321962.0,42340.0,1869.0,7218875.0,2021-08-31,TX,2927.0,9366196.0,14.0,4496451.0,19626.0,2020-09-01 00:00:00,41.65,,58553826.0,59883758.0,18651402.0,1400.48,102.0,2020
UT HEALTH EAST TEXAS CARTHAGE HOSPIT (450210),General Short Term (Acute Care Hospitals),Proprietary-Corporation,2589019.0,2614489.0,0.18268,2.0,19731830.0,,2334099.0,1417913.0,,108013022.0,42.0,2315.0,816964.0,7014033.0,15330.0,707.0,3879288.0,2021-07-31,TX,866.0,816965.0,,1890730.0,,2020-08-01 00:00:00,,,6400045.0,-2049581.0,10871722.0,89.16,42.0,2020
UT HEALTH EAST TEXAS HENDERSON HOSPI (450475),General Short Term (Acute Care Hospitals),Proprietary-Corporation,3590336.0,4055311.0,0.145772,1.0,31129625.0,,3646839.0,6580217.0,,213550431.0,41.0,4447.0,3005292.0,10068260.0,15006.0,1323.0,8326630.0,2020-09-30,TX,1373.0,3040906.0,,2819336.0,-15555.0,2019-10-01 00:00:00,,42389.0,9846377.0,3132690.0,27680900.0,155.18,41.0,2020
UT HEALTH EAST TEXAS JACKSONVILLE (450194),General Short Term (Acute Care Hospitals),Proprietary-Corporation,3263711.0,4872361.0,0.19984,2.0,34239405.0,,3248067.0,6928390.0,,171334122.0,35.0,5230.0,1163548.0,10886941.0,12810.0,1209.0,6031399.0,2020-10-31,TX,1178.0,1174887.0,6.0,3648489.0,5377.0,2019-11-01 00:00:00,,,9728037.0,3410300.0,32725277.0,155.9,29.0,2020
UT HEALTH EAST TEXAS PITTSBURG (451367),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,5451978.0,0.238167,2.0,26294494.0,,,2330293.0,,110403385.0,25.0,3096.0,872483.0,10225520.0,9150.0,597.0,5506828.0,2020-11-30,TX,1419.0,189165.0,,4113495.0,,2019-12-01 00:00:00,,,,2106059.0,12282051.0,165.97,25.0,2020
UT HEALTH EAST TEXAS QUITMAN HOSPITAL (451380),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,3577067.0,0.213126,2.0,26260515.0,,,1528699.0,,123216187.0,25.0,4528.0,192312.0,9618051.0,9125.0,780.0,4285322.0,2021-05-31,TX,2017.0,-53757.0,,2610633.0,,2020-06-01 00:00:00,,,,9401396.0,9246915.0,116.57,25.0,2020
UT HEALTH EAST TEXAS REHAB HOSPITAL (453072),Rehabilitation,Proprietary-Corporation,,,,1.0,24139828.0,,,,,149201446.0,49.0,11955.0,501672.0,14462674.0,17885.0,837.0,,2021-07-31,TX,3419.0,501672.0,,,,2020-08-01 00:00:00,,,,1275720.0,,218.57,49.0,2020
UT HEALTH EAST TEXAS SPECIALTY HOSPI (452051),General Long Term,Proprietary-Corporation,,,,1.0,11407749.0,,,,,143275354.0,30.0,8155.0,,4689448.0,10950.0,290.0,,2021-04-30,TX,3778.0,,,,,2020-05-01 00:00:00,,,,1268005.0,,66.93,30.0,2020
UT HEALTH EAST TEXAS TYLER (450083),General Short Term (Acute Care Hospitals),Proprietary-Corporation,81239640.0,39457326.0,0.1132,1.0,363479273.0,,93491341.0,25717262.0,,3210934631.0,382.0,104292.0,26268432.0,131960020.0,140058.0,20222.0,92666510.0,2020-10-31,TX,34514.0,26634993.0,58.0,28376955.0,,2019-11-01 00:00:00,14.52,842360.0,130578542.0,50676925.0,286216134.0,2276.11,324.0,2020
UT HEATH ATHENS (450389),General Short Term (Acute Care Hospitals),Proprietary-Corporation,15061721.0,11805226.0,0.120611,1.0,77888374.0,,17304180.0,8185342.0,,645780947.0,127.0,18494.0,7580221.0,30053804.0,46355.0,4827.0,23564506.0,2021-04-30,TX,6079.0,7467794.0,10.0,8769620.0,-7214.0,2020-05-01 00:00:00,0.8,,31145331.0,5750178.0,75453181.0,457.33,117.0,2020
UT MD ANDERSON CANCER CENTER (450076),Cancer (Acute Care Hospitals),Governmental-State,,,,1.0,2963683783.0,0.89,,,,8674001289.0,739.0,203443.0,463224655.0,2293433224.0,269759.0,26908.0,,2021-08-31,TX,66590.0,514839653.0,52.0,,,2020-09-01 00:00:00,295.69,,,1869192744.0,,22004.0,687.0,2020
UT SOUTHWESTERN UNIVERSITY HOSP (450044),General Short Term (Acute Care Hospitals),Governmental-State,192431172.0,47130379.0,0.335823,2.0,1616275112.0,,201718889.0,30845388.0,,4812880417.0,641.0,178413.0,132273154.0,505478204.0,234234.0,29590.0,21378355.0,2021-08-31,TX,49820.0,130929383.0,144.0,39866981.0,814475.0,2020-09-01 00:00:00,281.12,,463442345.0,689529280.0,140593541.0,6348.2,497.0,2020
UTAH STATE HOSPITAL (464001),Psychiatric,Governmental-State,,29395.0,,1.0,70599953.0,,,15473992.0,,44831970.0,342.0,101436.0,,60599087.0,124830.0,224.0,74129.0,2021-06-30,UT,1550.0,,,,,2020-07-01 00:00:00,,,,,,801.0,342.0,2020
UTAH VALLEY HOSPITAL (460001),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,52922832.0,20331013.0,0.29733,1.0,431790838.0,,58069391.0,78569967.0,,1452227204.0,340.0,76642.0,19496989.0,160954483.0,124440.0,16700.0,21548441.0,2020-12-31,UT,14483.0,19619980.0,48.0,13909455.0,-109361.0,2020-01-01 00:00:00,23.5,,157329683.0,20986542.0,221302783.0,2337.91,237.0,2020
UTAH VALLEY SPECIALTY HOSPITAL (462005),General Long Term,Proprietary-Corporation,,,,1.0,16552722.0,,,,,38781788.0,40.0,10049.0,1513.0,7747740.0,14600.0,343.0,,2021-06-30,UT,3530.0,1513.0,,,,2020-07-01 00:00:00,,,,295229045.0,,114.4,40.0,2020
UVA CULPEPER MEDICAL CENTER (490019),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,12669783.0,6474368.0,0.300618,1.0,107976635.0,,14261896.0,12529602.0,,359182141.0,70.0,12752.0,11507821.0,39507107.0,25620.0,3104.0,11214222.0,2020-12-31,VA,5120.0,11500510.0,6.0,3081659.0,-60895.0,2020-01-01 00:00:00,,,39063620.0,31880337.0,67495103.0,575.25,64.0,2020
UVA ENCOMPASS HEALTH REHABILITATION (493029),Rehabilitation,Proprietary-Partnership,,,,1.0,19844509.0,,,,,38538727.0,50.0,16024.0,61.0,11235910.0,18300.0,1160.0,,2020-12-31,VA,9979.0,62.0,,,,2020-01-01 00:00:00,,,11066313.0,12441043.0,,162.55,50.0,2020
UVA TRANSITIONAL CARE HOSPITAL (492011),General Long Term,Voluntary Nonprofit-Other,,,,1.0,15537892.0,,,,,53021059.0,40.0,7962.0,13478.0,4729235.0,14600.0,232.0,,2021-06-30,VA,3277.0,13177.0,,,,2020-07-01 00:00:00,,,,174635411.0,,91.69,40.0,2020
UVALDE MEMORIAL HOSPITAL (451387),General Short Term (Critical Access Hospitals),Governmental-Other,,11625158.0,0.302452,2.0,55665026.0,,,12714326.0,,184046066.0,21.0,6470.0,3481345.0,25327712.0,7665.0,1588.0,4816416.0,2021-06-30,TX,1600.0,3296526.0,6.0,10057689.0,,2020-07-01 00:00:00,,,,33879125.0,29895867.0,407.75,15.0,2020
UW HEALTH REHABILITATION HOSPITAL (523028),Rehabilitation,Proprietary-Partnership,,,,1.0,19886678.0,,,,,57084075.0,50.0,15095.0,,9754648.0,18300.0,1225.0,,2020-12-31,WI,7292.0,,,,,2020-01-01 00:00:00,,,9052693.0,19856028.0,,127.3,50.0,2020
VAIL VALLEY MEDICAL CENTER (060096),General Short Term (Acute Care Hospitals),Governmental-Hospital District,15693936.0,6966157.0,0.548867,2.0,177755479.0,,14604889.0,5124844.0,,323858762.0,54.0,4422.0,16342322.0,72731895.0,19764.0,1593.0,8536741.0,2020-10-31,CO,1245.0,16475656.0,5.0,2280622.0,88374.0,2019-11-01 00:00:00,,147575.0,73650259.0,177583430.0,25150732.0,886.53,49.0,2020
VAL VERDE REGIONAL MEDICAL CENTER (450154),General Short Term (Acute Care Hospitals),Governmental-Hospital District,6004458.0,9671476.0,0.238122,2.0,59063038.0,,5965405.0,6821968.0,,248037117.0,47.0,7925.0,2732299.0,24539557.0,17155.0,2415.0,1498933.0,2021-06-30,TX,2117.0,2732331.0,7.0,9278257.0,26627.0,2020-07-01 00:00:00,,,22112324.0,14985664.0,29115124.0,583.47,40.0,2020
VALIR REHAB HOSPITAL (373025),Rehabilitation,Proprietary-Other,,,,1.0,14068513.0,,,,,28995149.0,50.0,14073.0,,7201895.0,18300.0,1045.0,,2020-12-31,OK,6874.0,,,,,2020-01-01 00:00:00,,,,1277161.0,,126.54,50.0,2020
VALLE VISTA (154024),Psychiatric,Proprietary-Partnership,,,,1.0,19798625.0,,,,,60887189.0,98.0,24237.0,33260.0,11658370.0,35770.0,4755.0,,2021-07-31,IN,930.0,33260.0,,,,2020-08-01 00:00:00,,,,-36191236.0,,193.1,98.0,2020
VALLEY BAPTIST MED CNTR BROWNSVILLE (450028),General Short Term (Acute Care Hospitals),Proprietary-Corporation,26278129.0,13482334.0,0.067996,1.0,123522882.0,,27597941.0,28041284.0,,1816627238.0,240.0,48323.0,3564089.0,50901550.0,87600.0,9477.0,21571070.0,2021-04-30,TX,9858.0,3589920.0,24.0,11513254.0,114888.0,2020-05-01 00:00:00,,,51856140.0,36884096.0,398591793.0,620.2,180.0,2020
VALLEY BAPTIST MEDICAL CENTER (450033),General Short Term (Acute Care Hospitals),Proprietary-Corporation,42985766.0,30086289.0,0.068973,1.0,267420552.0,,46645448.0,50316935.0,,3877150151.0,376.0,90798.0,8891336.0,98914136.0,137095.0,17378.0,54381029.0,2021-08-31,TX,16844.0,9101059.0,45.0,25658620.0,-145276.0,2020-09-01 00:00:00,33.98,,97291911.0,80933644.0,671215419.0,1093.0,289.0,2020
VALLEY CHILDRENS HOSPITAL (053300),Childrens,Voluntary Nonprofit-Other,,,,1.0,484488354.0,,,,,1765522646.0,358.0,65804.0,93891.0,255566819.0,131028.0,10698.0,,2020-09-30,CA,76.0,82896.0,42.0,,,2019-10-01 00:00:00,52.77,,,537929231.0,,2522.7,200.0,2020
VALLEY COUNTY HEALTH SYSTEM (281353),General Short Term (Critical Access Hospitals),Governmental-County,,447620.0,0.637472,2.0,21962133.0,,,953349.0,,34451895.0,16.0,1280.0,4551601.0,10111797.0,5840.0,131.0,506074.0,2021-06-30,NE,1117.0,4272313.0,,144818.0,,2020-07-01 00:00:00,,,,6942656.0,2230971.0,122.42,16.0,2020
VALLEY FORGE MEDICAL CENTER (390272),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1535349.0,10789.0,0.512805,1.0,10562207.0,,1722444.0,7157476.0,,20596930.0,50.0,13431.0,,8347286.0,17400.0,1964.0,30795.0,2021-06-13,PA,1135.0,,,,,2020-07-01 00:00:00,,,7605426.0,3219385.0,26309844.0,139.19,50.0,2020
VALLEY HOSPITAL & MEDICAL CENTER (500119),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,14360138.0,6881960.0,0.168901,1.0,124226214.0,,16623683.0,16136795.0,,735495218.0,123.0,20566.0,10666894.0,53437992.0,45018.0,4588.0,4271412.0,2020-12-31,WA,6585.0,10629349.0,10.0,6093865.0,-86211.0,2020-01-01 00:00:00,0.03,,50344477.0,2983981.0,144430548.0,595.72,113.0,2020
VALLEY HOSPITAL MEDICAL CENTER (290021),General Short Term (Acute Care Hospitals),Proprietary-Corporation,60641667.0,10427649.0,0.081484,1.0,247630143.0,,64157656.0,44869726.0,,3039002715.0,281.0,86263.0,5996189.0,103479680.0,102846.0,13258.0,41231489.0,2020-12-31,NV,19977.0,6516509.0,20.0,6319581.0,-159827.0,2020-01-01 00:00:00,80.94,598245.0,98223381.0,-316684606.0,924311399.0,1372.89,236.0,2020
VALLEY MEDICAL CENTER (500088),General Short Term (Acute Care Hospitals),Governmental-Hospital District,55369950.0,11253688.0,0.252193,1.0,531971240.0,,59797502.0,66412820.0,,2109381103.0,330.0,87501.0,46014083.0,400591836.0,120450.0,13635.0,12218095.0,2021-06-30,WA,21854.0,45118964.0,,7943491.0,94190.0,2020-07-01 00:00:00,28.58,,284548253.0,558447837.0,449241324.0,3523.96,330.0,2020
VALLEY MEMORIAL HOSPITAL (050283),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,44979009.0,6891094.0,0.180354,2.0,313255744.0,,47958096.0,16242540.0,,1736896985.0,202.0,26698.0,25010577.0,149292385.0,60765.0,6094.0,13571617.0,2021-08-31,CA,10223.0,24747595.0,26.0,4421855.0,71125.0,2020-09-01 00:00:00,,38995.0,145354367.0,161811352.0,215799353.0,1162.07,176.0,2020
VALLEY PRESBYTERIAN HOSPITAL (050126),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,33439485.0,2970195.0,0.388938,1.0,337527652.0,,36580698.0,100849878.0,,867818548.0,333.0,66956.0,4242331.0,137668897.0,121878.0,11232.0,6703551.0,2020-12-31,CA,13932.0,4295074.0,20.0,410992.0,63007.0,2020-01-01 00:00:00,,,139016303.0,133965755.0,500245268.0,1382.92,271.0,2020
VALLEY REGIONAL HOSPITAL (301308),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,2917478.0,0.586446,2.0,35702149.0,,,2632322.0,,60878785.0,25.0,3618.0,6391273.0,19065229.0,9150.0,499.0,2597205.0,2020-09-30,NH,1658.0,6671670.0,,1452720.0,,2019-10-01 00:00:00,,,,36212517.0,10274402.0,265.0,25.0,2020
VALLEY REGIONAL MEDICAL CENTER (450662),General Short Term (Acute Care Hospitals),Proprietary-Corporation,22941836.0,14524428.0,0.076937,1.0,120390207.0,,25596985.0,18829799.0,,1564791574.0,187.0,45024.0,2400759.0,40997507.0,68255.0,8251.0,19134060.0,2021-03-31,TX,9181.0,2403550.0,18.0,12828600.0,75838.0,2020-04-01 00:00:00,,,43566124.0,-425873137.0,290731439.0,566.98,159.0,2020
VALLEY VIEW HOSPITAL (060075),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,21336547.0,6234451.0,0.392448,2.0,159163637.0,,16487406.0,19912830.0,,405565819.0,37.0,11360.0,16708383.0,97998624.0,13012.0,2888.0,5162390.0,2020-12-31,CO,3233.0,16848045.0,7.0,4214665.0,47546.0,2020-01-01 00:00:00,,,62320102.0,181643370.0,87782550.0,930.12,24.0,2020
VALLEY VIEW MEDICAL CENTER (030117),General Short Term (Acute Care Hospitals),Proprietary-Corporation,5112657.0,823855.0,0.080515,2.0,35427343.0,,5882653.0,6143753.0,,440006672.0,66.0,5808.0,5507744.0,16438135.0,24156.0,1833.0,6117054.0,2020-11-30,AZ,1984.0,5501038.0,12.0,262760.0,46563.0,2019-12-01 00:00:00,,,14307062.0,62114200.0,93313625.0,222.98,54.0,2020
VALLEY WEST COMMUNITY HOSPITAL (141340),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,908618.0,0.258246,2.0,36956030.0,,,6676146.0,,143104001.0,25.0,2952.0,3576314.0,14181099.0,9125.0,606.0,1295681.0,2021-08-31,IL,1368.0,2410990.0,4.0,521087.0,,2020-09-01 00:00:00,,,,10160437.0,27097860.0,172.37,21.0,2020
VALLEYWISE HEALTH MEDICAL CENTER (030022),General Short Term (Acute Care Hospitals),Governmental-Hospital District,36063740.0,62689141.0,0.244305,2.0,547408307.0,,36894782.0,163903846.0,,2240675064.0,306.0,60848.0,4102654.0,281325514.0,111690.0,11518.0,28877565.0,2021-06-30,AZ,4793.0,3558785.0,20.0,55429587.0,-104205.0,2020-07-01 00:00:00,210.02,323218.0,218748807.0,1342113099.0,1021219957.0,2955.39,212.0,2020
VAN BUREN COUNTY HOSPITAL (161337),General Short Term (Critical Access Hospitals),Governmental-County,,262168.0,0.670249,2.0,16534221.0,,,2343800.0,,24668778.0,25.0,1640.0,2886940.0,9289544.0,9125.0,187.0,352778.0,2021-06-30,IA,1145.0,2513659.0,,64826.0,,2020-07-01 00:00:00,,,,16705636.0,4134460.0,113.69,25.0,2020
VAN DIEST MEDICAL CENTER (161361),General Short Term (Critical Access Hospitals),Governmental-County,,837467.0,0.632088,2.0,31418539.0,,,4251503.0,,49705988.0,25.0,3893.0,5253608.0,15445742.0,9150.0,416.0,892609.0,2021-06-30,IA,2960.0,4845883.0,,273260.0,,2020-07-01 00:00:00,,,,30979098.0,6706814.0,198.5,25.0,2020
VAN MATRE ENCOMPASS HEALTH REHABILIT (143028),Rehabilitation,Proprietary-Partnership,,,,1.0,22845363.0,,,,,43415857.0,65.0,19523.0,,12494708.0,23790.0,1468.0,,2020-12-31,IL,10296.0,,,,,2020-01-01 00:00:00,,,12387682.0,15411565.0,,175.36,65.0,2020
VAN WERT COUNTY HOSPITAL (360071),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6288221.0,2902990.0,0.490644,2.0,46476088.0,,4116938.0,3924108.0,,94724612.0,22.0,2820.0,3374802.0,16200221.0,8052.0,991.0,4705574.0,2020-12-31,OH,941.0,3319036.0,5.0,615014.0,5289.0,2020-01-01 00:00:00,,,16953070.0,74533023.0,14612154.0,248.34,17.0,2020
VANDERBILT STALLWORTH REHABILITATION (443028),Rehabilitation,Proprietary-Partnership,,,,1.0,21803804.0,,,,,42317163.0,80.0,17432.0,10148.0,11761602.0,29200.0,1274.0,,2021-05-31,TN,5927.0,10147.0,,,,2020-06-01 00:00:00,,,11515524.0,7268793.0,,171.94,80.0,2020
VANDERBILT UNIVERSITY MEDICAL CENTER (440039),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,297533791.0,106020045.0,0.2074,1.0,2389728871.0,,316969279.0,345609523.0,,11522298859.0,1056.0,352164.0,140511782.0,2299701848.0,385440.0,60138.0,51013098.0,2021-06-30,TN,65286.0,141089060.0,389.0,94406006.0,-470646.0,2020-07-01 00:00:00,814.15,1995400.0,1097246262.0,3712928574.0,2039653757.0,24119.1,470.0,2020
VANDERBILT WILSON COUNTY HOSPITAL (440193),General Short Term (Acute Care Hospitals),Proprietary-Corporation,11870742.0,9987200.0,0.219267,1.0,119170265.0,,13260129.0,65914799.0,,543494473.0,107.0,20086.0,4739192.0,42699058.0,39055.0,4509.0,2331175.0,2021-06-30,TN,5962.0,4652168.0,12.0,9396656.0,-73495.0,2020-07-01 00:00:00,,103160.0,38759422.0,14879536.0,5885602.0,561.39,95.0,2020
VANTAGE POINT (044004),Psychiatric,Proprietary-Corporation,,,,1.0,15929554.0,,,,,46100850.0,70.0,21438.0,43876.0,11196103.0,25620.0,2623.0,,2020-12-31,AR,4495.0,44162.0,,,,2020-01-01 00:00:00,,,,-25117322.0,,205.33,70.0,2020
VASSAR BROTHERS MEDICAL CENTER (330023),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,111585661.0,12187352.0,0.325848,1.0,550308524.0,,131030930.0,53179285.0,,1688849162.0,365.0,94576.0,43016522.0,183291485.0,133590.0,18637.0,8119608.0,2020-09-30,NY,38479.0,44695167.0,27.0,9525304.0,-228886.0,2019-10-01 00:00:00,45.31,,181032956.0,790037326.0,238448421.0,1867.5,299.0,2020
VAUGHAN REGIONAL MEDICAL CENTER (010118),General Short Term (Acute Care Hospitals),Proprietary-Corporation,11424148.0,6419566.0,0.076974,2.0,45672297.0,,12409334.0,5069085.0,,593348577.0,109.0,17030.0,2732358.0,24755928.0,39785.0,4525.0,48277811.0,2021-06-30,AL,4720.0,2461254.0,23.0,2541374.0,9520.0,2020-07-01 00:00:00,18.78,,20901137.0,9118447.0,123498602.0,369.8,86.0,2020
VCU HEALTH SYSTEM MCV HOSPITAL (490032),General Short Term (Acute Care Hospitals),Governmental-Other,247941322.0,36365391.0,0.221792,1.0,1521206483.0,,253011025.0,283391515.0,,6858722545.0,725.0,235081.0,79097612.0,517525353.0,264536.0,35090.0,69104925.0,2021-06-30,VA,52230.0,78005421.0,103.0,20511981.0,213797.0,2020-07-01 00:00:00,488.58,537754.0,472407451.0,1235657000.0,1810339556.0,7361.6,499.0,2020
VENICE REGIONAL BAYFRONT HEALTH (100070),General Short Term (Acute Care Hospitals),Proprietary-Corporation,37683674.0,5458461.0,0.103386,2.0,143882583.0,,42359633.0,1911362.0,,1391702728.0,229.0,37111.0,17951696.0,50238143.0,83814.0,8333.0,19378977.0,2020-12-31,FL,17982.0,17744855.0,32.0,3297128.0,-295459.0,2020-01-01 00:00:00,,,50360943.0,22800727.0,39863379.0,717.49,197.0,2020
VENTURA COUNTY MEDICAL CENTER (050159),General Short Term (Acute Care Hospitals),Governmental-City-County,26511305.0,17524396.0,0.26111,1.0,331570104.0,,28701885.0,101087166.0,,1269847263.0,272.0,50176.0,8850803.0,193564376.0,99280.0,11622.0,33452472.0,2021-06-30,CA,7553.0,8797090.0,60.0,8789621.0,-102613.0,2020-07-01 00:00:00,43.84,217703.0,134439149.0,618849960.0,651842509.0,1879.35,188.0,2020
VERDE VALLEY MEDICAL CENTER (030007),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,27807272.0,2502008.0,0.189298,1.0,127832759.0,,29611941.0,13027996.0,,675299037.0,87.0,16890.0,17754708.0,48922418.0,31755.0,4355.0,4435099.0,2021-06-30,AZ,6387.0,17744409.0,13.0,1634694.0,45515.0,2020-07-01 00:00:00,14.91,292116.0,49698683.0,91096305.0,95912789.0,612.26,74.0,2020
VERDUGO HILLS HOSPITAL (050124),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,12452680.0,1370773.0,0.22373,1.0,83132935.0,,14082803.0,9421688.0,,371577020.0,116.0,9793.0,4114293.0,34176436.0,21344.0,2834.0,915848.0,2020-12-31,CA,4587.0,4111182.0,18.0,1161182.0,-10455.0,2020-07-01 00:00:00,2.28,66189.0,32344373.0,143668200.0,43953462.0,606.14,98.0,2020
VERMONT PSYCHIATRIC CARE HOSPITAL (474004),Psychiatric,Governmental-State,,,,2.0,24201949.0,,,,,15921383.0,25.0,4965.0,,10209619.0,9125.0,4965.0,,2021-06-30,VT,324.0,,,,,2020-07-01 00:00:00,,,,,,144.0,25.0,2020
VERNON MEMORIAL HOSPITAL (521348),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1704852.0,0.439481,2.0,50946310.0,,,6313927.0,,115923767.0,25.0,3477.0,3392633.0,29945145.0,9150.0,1335.0,1383397.0,2020-09-30,WI,1149.0,2733810.0,,1152213.0,,2019-10-01 00:00:00,,,,31616627.0,15480764.0,321.9,25.0,2020
VETERANS MEMORIAL HOSPITAL (161318),General Short Term (Critical Access Hospitals),Governmental-Other,,275422.0,0.547915,2.0,17551876.0,,,1815995.0,,32033915.0,25.0,2642.0,3068884.0,10066406.0,9125.0,451.0,451675.0,2021-06-30,IA,1858.0,2494405.0,,27942.0,,2020-07-01 00:00:00,,,,15908124.0,3587322.0,144.39,25.0,2020
VIA CHRISTI HOSP. WICHITA ST. TERESA (170200),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,6926478.0,2351625.0,0.190817,1.0,37710235.0,,8149707.0,1622428.0,,197625613.0,38.0,5913.0,3519318.0,11271329.0,13870.0,1761.0,4058906.0,2021-07-31,KS,3330.0,3519729.0,8.0,1571407.0,-14007.0,2020-08-01 00:00:00,,80770.0,12451633.0,8390372.0,11943949.0,148.11,30.0,2020
VIA CHRISTI HOSPITAL PITTSBURG  INC. (170006),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,10643060.0,8402069.0,0.279639,2.0,79675637.0,,11234478.0,7136399.0,,284923701.0,64.0,11552.0,11998854.0,36420684.0,23360.0,2284.0,6841948.0,2021-03-31,KS,4044.0,11583380.0,12.0,6446549.0,-17463.0,2020-04-01 00:00:00,,,27546819.0,37077403.0,44096106.0,469.62,52.0,2020
