Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
SOUTH MIAMI HOSPITAL (100154),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,36954097.0,32255091.0,0.248527,1.0,448257002.0,,39659468.0,38679382.0,,1803652484.0,364.0,88144.0,16305126.0,154696783.0,132860.0,15129.0,52113509.0,2015-09-30,FL,16180.0,16480238.0,28.0,19270460.0,177693.0,2014-10-01 00:00:00,5.24,,151811376.0,244196185.0,253194815.0,2395.26,287.0,2015
SOUTH MISSISSIPPI STATE HOSPITAL (254008),Psychiatric,Governmental-State,,,,1.0,7726033.0,,,,,9655921.0,50.0,16830.0,,3964844.0,18300.0,698.0,,2016-06-30,MS,4126.0,,,,,2015-07-01 00:00:00,,,,222191.0,,94.46,50.0,2015
SOUTH NASSAU COMMUNITIES HOSPITAL (330198),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,92909036.0,7841052.0,0.224691,1.0,365264782.0,,104800438.0,53571539.0,,1625633444.0,351.0,102830.0,22157834.0,225040945.0,120755.0,19298.0,16853097.0,2015-12-31,NY,47549.0,22403234.0,10.0,3872241.0,-256402.0,2015-01-01 00:00:00,56.97,,168642448.0,296547856.0,243114527.0,2732.0,323.0,2015
SOUTH OAKS HOSPITAL (334027),Psychiatric,Voluntary Nonprofit-Other,,,0.568585,1.0,106574745.0,,,,,187438511.0,197.0,52048.0,242318.0,62438040.0,71905.0,5520.0,,2015-12-31,NY,9575.0,247259.0,,,,2015-01-01 00:00:00,,,46229174.0,101128521.0,,777.7,197.0,2015
SOUTH PENINSULA HOSPITAL (021313),General Short Term (Critical Access Hospitals),Governmental-City,,2564023.0,0.739651,2.0,55659787.0,,,16877076.0,,75251457.0,21.0,3873.0,6406841.0,28348530.0,7686.0,728.0,1902297.0,2016-06-30,AK,2358.0,7357462.0,,1215316.0,,2015-07-01 00:00:00,,,,26527116.0,24109332.0,281.06,21.0,2015
SOUTH PIKE HOSPITAL ASSOCIATION (250049),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1710546.0,322170.0,0.733964,2.0,3770403.0,,2184170.0,36998.0,,5137038.0,37.0,3828.0,158851.0,1718467.0,13505.0,617.0,308449.0,2015-09-30,MS,2714.0,162077.0,,102229.0,-680.0,2014-10-01 00:00:00,,,1814409.0,1899876.0,216204.0,42.16,37.0,2015
SOUTH POINTE HOSPITAL (360144),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,24265682.0,6426811.0,0.2387,1.0,101719365.0,,26862128.0,15056228.0,,426138269.0,156.0,33947.0,7998044.0,46713994.0,57033.0,6980.0,18091415.0,2015-12-31,OH,13022.0,7756946.0,25.0,2010082.0,41539.0,2015-01-01 00:00:00,51.09,,44826810.0,30580668.0,86027693.0,778.72,131.0,2015
SOUTH SHORE HOSPITAL (220100),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,101859491.0,9903413.0,0.442179,1.0,444571528.0,,112390960.0,46550356.0,,1005410653.0,368.0,111898.0,33131653.0,249871751.0,134320.0,23812.0,15765830.0,2015-09-30,MA,50694.0,33082360.0,34.0,3131088.0,640861.0,2014-10-01 00:00:00,,,221570630.0,294151337.0,128256187.0,2837.0,334.0,2015
SOUTH SHORE HOSPITAL CORPORATION (140181),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,13762013.0,1561017.0,0.353234,1.0,41893201.0,,14243709.0,10320757.0,,118598929.0,122.0,21689.0,914717.0,21649407.0,44530.0,3271.0,1179462.0,2015-12-31,IL,10773.0,797012.0,8.0,1145923.0,-30035.0,2015-01-01 00:00:00,,,20449519.0,14771782.0,51786866.0,415.58,114.0,2015
SOUTH SUBURBAN HOSPITAL (140250),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,31162539.0,6813589.0,0.215697,1.0,187616380.0,,35133677.0,22911666.0,,869816370.0,243.0,43562.0,11494474.0,70812285.0,88695.0,10260.0,12917761.0,2015-12-31,IL,15756.0,11442170.0,20.0,3779361.0,53102.0,2015-01-01 00:00:00,,,68777247.0,3629394000.0,187314076.0,1032.76,223.0,2015
SOUTH SUNFLOWER COUNTY HOSPITAL (250095),General Short Term (Acute Care Hospitals),Governmental-County,2857140.0,1971429.0,0.511026,2.0,21008080.0,,2698432.0,8571445.0,,41109611.0,48.0,5584.0,1083181.0,10350505.0,17520.0,1008.0,3779928.0,2015-09-30,MS,3100.0,1107330.0,4.0,44034.0,-4691.0,2014-10-01 00:00:00,,,6638233.0,22499081.0,8693217.0,152.71,44.0,2015
SOUTH TEXAS HEALTH SYSTEM (450119),General Short Term (Acute Care Hospitals),Proprietary-Corporation,51562885.0,40910687.0,0.094428,1.0,275286394.0,,56319658.0,41948765.0,,2915309611.0,762.0,117202.0,9040808.0,117704835.0,247105.0,23843.0,19702926.0,2015-12-31,TX,26173.0,8599015.0,81.0,38084847.0,-6186.0,2015-01-01 00:00:00,18.0,,117551994.0,937162.0,671345758.0,1986.75,575.0,2015
SOUTH TEXAS MEDICAL CENTER (450165),General Short Term (Acute Care Hospitals),Proprietary-Corporation,3720311.0,3843329.0,0.136637,1.0,30616933.0,,3591338.0,3683770.0,,224074184.0,67.0,5542.0,2021784.0,12947067.0,24522.0,1551.0,18873301.0,2016-06-30,TX,1939.0,1914234.0,6.0,1196054.0,8180.0,2015-07-01 00:00:00,,,10626072.0,-28197778.0,38608174.0,194.38,61.0,2015
SOUTH TEXAS REHABILITATION HOSPITAL (453092),Rehabilitation,Proprietary-Corporation,,,,1.0,12649824.0,,,,,25755995.0,40.0,11729.0,100.0,7037257.0,14600.0,819.0,,2015-12-31,TX,9542.0,102.0,,,,2015-01-01 00:00:00,,,,222523774.0,,123.05,40.0,2015
SOUTH TEXAS SURGICAL HOSPITAL (670061),General Short Term (Acute Care Hospitals),Proprietary-Other,2837132.0,310953.0,0.227068,1.0,34378396.0,,3166156.0,758805.0,,151401474.0,33.0,2972.0,3033094.0,9790435.0,12045.0,944.0,1451437.0,2015-12-31,TX,854.0,3092363.0,,4214.0,15386.0,2015-01-01 00:00:00,,,10058237.0,8413960.0,7963679.0,174.84,33.0,2015
SOUTH TX SPINE & SURGICAL HOSPITAL (450856),General Short Term (Acute Care Hospitals),Proprietary-Other,4728262.0,168091.0,0.289164,1.0,28054271.0,,5143727.0,11937.0,,97018539.0,30.0,2609.0,2167454.0,6425139.0,10950.0,1063.0,576342.0,2015-12-31,TX,912.0,2211687.0,,1116.0,54220.0,2015-01-01 00:00:00,,,6425139.0,5735468.0,99987.0,98.51,30.0,2015
SOUTHAMPTON HOSPITAL (330340),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,26071137.0,5730103.0,0.239942,1.0,114638887.0,,32198474.0,11562953.0,,477778482.0,94.0,20000.0,10463826.0,67133234.0,34310.0,4861.0,6400000.0,2015-12-31,NY,9418.0,11075741.0,8.0,4179301.0,-16333.0,2015-01-01 00:00:00,49.59,,55588037.0,92946112.0,71658500.0,855.9,86.0,2015
SOUTHAMPTON MEMORIAL HOSPITAL (490092),General Short Term (Acute Care Hospitals),Proprietary-Corporation,5544559.0,2051227.0,0.185943,2.0,34637119.0,,5661001.0,2525932.0,,186278024.0,63.0,6598.0,2554189.0,16377904.0,22995.0,1869.0,6042489.0,2015-12-31,VA,2607.0,2526250.0,8.0,891345.0,19283.0,2015-01-01 00:00:00,,,13170954.0,118012220.0,23346776.0,264.98,55.0,2015
SOUTHCOAST HOSPITALS GROUP (220074),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,168597246.0,15877667.0,0.371135,2.0,622868123.0,,185132052.0,129569417.0,,1678279284.0,835.0,155359.0,66984268.0,316042528.0,304775.0,34418.0,18783389.0,2015-09-30,MA,73955.0,65536068.0,58.0,9061132.0,257985.0,2014-10-01 00:00:00,,,307326937.0,429966897.0,362743514.0,4367.3,761.0,2015
SOUTHEAST ALABAMA MEDICAL CENTER (010001),General Short Term (Acute Care Hospitals),Governmental-County,70348911.0,20350620.0,0.1685,1.0,238867113.0,,75649340.0,8612038.0,,1417605510.0,400.0,89693.0,31882642.0,139432336.0,146000.0,18484.0,90985897.0,2015-09-30,AL,43444.0,31126518.0,32.0,4286307.0,-64262.0,2014-10-01 00:00:00,,,101363781.0,152831940.0,137688484.0,2379.5,368.0,2015
SOUTHEAST COLORADO HOSPITAL (061311),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,359654.0,0.648321,2.0,13028806.0,,,402263.0,,20096229.0,15.0,1846.0,1486999.0,7411288.0,5475.0,155.0,639181.0,2015-12-31,CO,1624.0,1361252.0,,,,2015-01-01 00:00:00,,,,1359515.0,5560720.0,103.89,15.0,2015
SOUTHEAST HEALTH CENTER OF REYNOLDS (260229),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,195821.0,310077.0,0.591101,2.0,3317782.0,,184776.0,806703.0,,5612882.0,8.0,181.0,130453.0,1330762.0,1456.0,66.0,529419.0,2015-07-01,MO,119.0,133115.0,,1885.0,,2015-01-01 00:00:00,,,808668.0,2350480.0,1267063.0,37.76,8.0,2015
SOUTHEAST HEALTH CENTER OF REYNOLDS (261339),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,400382.0,0.599081,2.0,3155970.0,,,894309.0,,5268018.0,8.0,129.0,109830.0,1304551.0,1464.0,57.0,670521.0,2015-12-31,MO,58.0,431798.0,,7197.0,,2015-07-02 00:00:00,,,,7710514.0,1164947.0,41.18,8.0,2015
SOUTHEAST MICHIGAN SURGICAL HOSPITAL (230264),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1080890.0,195449.0,0.237134,1.0,12033383.0,,1221840.0,1574897.0,,50745139.0,13.0,157.0,1604265.0,3320622.0,4745.0,78.0,773392.0,2015-12-31,MI,56.0,1517685.0,,,,2015-01-01 00:00:00,6.55,,2968619.0,5085961.0,12378209.0,55.23,13.0,2015
SOUTHEAST MISSOURI HOSPITAL (260110),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,41995805.0,13089932.0,0.252935,1.0,210752251.0,,46538639.0,22040843.0,,833226171.0,196.0,35431.0,22905715.0,116593911.0,71540.0,8160.0,34237349.0,2015-12-31,MO,18783.0,22811824.0,,4269424.0,12815.0,2015-01-01 00:00:00,,458145.0,55020523.0,165198773.0,97086430.0,1698.34,170.0,2015
SOUTHEAST REGIONAL MEDICAL CENTER (192040),General Long Term,Voluntary Nonprofit-Other,,,,2.0,2336927.0,,,,,3829684.0,14.0,1562.0,,851170.0,5110.0,62.0,,2016-08-31,LA,1470.0,,,,,2015-09-01 00:00:00,,,851170.0,,,,14.0,2015
SOUTHEAST REHABILITATION HOSPITAL (043034),Rehabilitation,Proprietary-Partnership,,,,2.0,3364995.0,,,,,4836781.0,15.0,2545.0,,2534519.0,5475.0,208.0,,2015-10-31,AR,2213.0,,,,,2014-11-01 00:00:00,,,,391977.0,,39.19,15.0,2015
SOUTHEASTERN OHIO REG MED CTR (360203),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,13511679.0,2569322.0,0.359449,2.0,78486820.0,,14957365.0,11766067.0,,218353402.0,90.0,12333.0,7009672.0,31301622.0,32850.0,3473.0,4026449.0,2015-12-31,OH,5077.0,6935415.0,12.0,1129941.0,-13507.0,2015-01-01 00:00:00,,,32602084.0,47748525.0,50875634.0,633.81,78.0,2015
SOUTHEASTERN REGIONAL MEDICAL CENTER (110233),General Short Term (Acute Care Hospitals),Proprietary-Corporation,6056125.0,46248975.0,0.259537,1.0,272670407.0,,7108137.0,3805746.0,,1050603198.0,50.0,12884.0,10134907.0,66391987.0,18300.0,1912.0,34377474.0,2016-06-30,GA,1908.0,10347879.0,5.0,37318098.0,15371.0,2015-07-01 00:00:00,,51436.0,60240043.0,,15863758.0,1027.65,45.0,2015
SOUTHEASTHEALTH CENTER OF RIPLEY COU (260080),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1152712.0,1019391.0,0.413209,2.0,10711075.0,,1038917.0,1364636.0,,25921702.0,21.0,920.0,690514.0,3985624.0,7665.0,281.0,2459792.0,2015-12-31,MO,546.0,704568.0,,8567.0,-3772.0,2015-01-01 00:00:00,,,2415366.0,3112172.0,4544437.0,64.5,21.0,2015
SOUTHEASTHEALTH CENTER OF STODDARD C (260160),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2404201.0,2150355.0,0.358193,2.0,18356390.0,,2223354.0,2220267.0,,51247148.0,48.0,2365.0,1855944.0,8632149.0,17520.0,788.0,5690263.0,2015-12-31,MO,1624.0,1819327.0,4.0,113902.0,-4985.0,2015-01-01 00:00:00,,5904.0,4547238.0,14918630.0,7760141.0,119.34,44.0,2015
SOUTHERN COOS GENERAL HOSPITAL (381304),General Short Term (Critical Access Hospitals),Governmental-County,,385373.0,0.824978,2.0,14542565.0,,,1458042.0,,17627817.0,19.0,903.0,4341135.0,7800529.0,6954.0,198.0,455099.0,2016-06-30,OR,691.0,5167753.0,,63783.0,,2015-07-01 00:00:00,,,,7156865.0,3121910.0,103.48,19.0,2015
SOUTHERN CRESCENT HOSPITAL (112015),General Long Term,Voluntary Nonprofit-Church,,-19061.0,0.419995,1.0,10729422.0,,,,,25546559.0,30.0,5859.0,914.0,3518101.0,10980.0,206.0,,2016-06-30,GA,4010.0,933.0,,,,2015-07-01 00:00:00,,,3518101.0,1709571.0,,51.47,30.0,2015
SOUTHERN CRESCENT HOSPITAL (114032),Psychiatric,Proprietary-Corporation,,,,1.0,20822319.0,,,,,70054680.0,172.0,49121.0,880580.0,12028966.0,62780.0,6309.0,,2015-12-31,GA,14164.0,783160.0,,,,2015-01-01 00:00:00,,,,-84514873.0,,280.4,172.0,2015
SOUTHERN HILLS HOSPITAL & MEDICAL CT (290047),General Short Term (Acute Care Hospitals),Proprietary-Corporation,27193014.0,5456672.0,0.123095,1.0,125168240.0,,30059821.0,10476163.0,,1016839083.0,120.0,35991.0,4946255.0,50178330.0,43800.0,8368.0,8376623.0,2016-01-31,NV,11561.0,4984985.0,22.0,4267637.0,-59791.0,2015-02-01 00:00:00,,191278.0,48689464.0,67325620.0,163787853.0,590.15,89.0,2015
SOUTHERN HILLS MEDICAL CENTER (440197),General Short Term (Acute Care Hospitals),Proprietary-Corporation,11587077.0,11991315.0,0.131067,1.0,85462296.0,,12722190.0,12520170.0,,652052847.0,93.0,18259.0,3473258.0,31853995.0,34038.0,4456.0,16543590.0,2016-05-31,TN,5625.0,3394061.0,20.0,9661269.0,-35296.0,2015-06-01 00:00:00,,44319.0,32588893.0,35213010.0,121971599.0,448.7,73.0,2015
SOUTHERN INDIANA REHAB HOSPITAL (153037),Rehabilitation,Proprietary-Partnership,,,,1.0,16597509.0,,,,,58361780.0,34.0,7281.0,60029.0,9716635.0,12410.0,594.0,,2015-12-31,IN,4979.0,60531.0,,,,2015-01-01 00:00:00,,,,4930466.0,,164.38,34.0,2015
SOUTHERN INYO HOSPITAL (051302),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,,0.635553,2.0,3610630.0,,,1413352.0,,5681085.0,4.0,14.0,623068.0,1901310.0,1464.0,5.0,,2016-06-30,CA,3.0,526362.0,,,,2015-07-01 00:00:00,,,,5246009.0,2351446.0,26.64,4.0,2015
SOUTHERN KENTUCKY REHAB HOSPITAL (183029),Rehabilitation,Proprietary-Corporation,,,,1.0,19728532.0,,,,,41914643.0,60.0,17670.0,5620.0,8929750.0,21900.0,1377.0,,2015-12-31,KY,11530.0,5735.0,,,,2015-01-01 00:00:00,,,8929750.0,1055671.0,,174.41,60.0,2015
SOUTHERN MAINE MEDICAL CENTER (200019),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,24372404.0,9144456.0,0.441171,1.0,208169051.0,,27413612.0,12531363.0,,471856123.0,128.0,28236.0,20911400.0,90498162.0,48946.0,6693.0,11171535.0,2015-09-30,ME,14042.0,21040713.0,9.0,4328338.0,116733.0,2014-10-01 00:00:00,,,79116050.0,127005331.0,42041795.0,1578.03,119.0,2015
SOUTHERN MONO HEALTH CARE DISTRICT (051303),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,1133001.0,0.555241,2.0,47528514.0,,,15980961.0,,85599765.0,17.0,1396.0,2043020.0,22390766.0,6222.0,675.0,1118947.0,2016-06-30,CA,342.0,2202326.0,2.0,530586.0,,2015-07-01 00:00:00,,,,32835462.0,22513052.0,206.75,15.0,2015
SOUTHERN NEVADA ADULT MENTAL HEALTH (294002),Psychiatric,Governmental-State,,,,1.0,48468376.0,,,,,12153100.0,289.0,50640.0,,46697931.0,105774.0,1869.0,,2016-06-30,NV,1323.0,,,,,2015-07-01 00:00:00,,,,1037694.0,,667.06,289.0,2015
SOUTHERN NH MEDICAL CENTER (300020),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,26445515.0,9045707.0,0.326992,1.0,162288959.0,,29453557.0,13479717.0,,496309188.0,151.0,32020.0,11913339.0,84998680.0,55115.0,7158.0,14860724.0,2015-09-30,NH,12989.0,11996580.0,11.0,4170628.0,60493.0,2014-10-01 00:00:00,3.55,,78703673.0,157826443.0,71752412.0,1186.04,140.0,2015
SOUTHERN OCEAN MEDICAL CENTER (310113),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,32785244.0,1941535.0,0.153723,1.0,130360582.0,,37347328.0,12020176.0,,848024280.0,133.0,28577.0,19262458.0,56392403.0,48545.0,7524.0,6944847.0,2015-12-31,NJ,17116.0,19669137.0,12.0,742798.0,-328375.0,2015-01-01 00:00:00,,369906.0,49357672.0,1217143000.0,84424992.0,823.87,121.0,2015
SOUTHERN OHIO MEDICAL CENTER (360008),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,44257553.0,8728131.0,0.295311,2.0,250445010.0,,48332873.0,45690444.0,,848072509.0,174.0,47987.0,24476664.0,108590988.0,63684.0,10547.0,11722943.0,2016-06-30,OH,23486.0,23752097.0,16.0,5064036.0,174703.0,2015-07-01 00:00:00,15.48,,96448712.0,191333149.0,261282719.0,2012.08,158.0,2015
SOUTHERN PALMETTO HOSPITAL (420016),General Short Term (Acute Care Hospitals),Governmental-County,858631.0,3041743.0,0.541013,2.0,10830674.0,,717007.0,1326869.0,,20019242.0,10.0,1270.0,727596.0,5636910.0,3650.0,300.0,5534746.0,2015-12-31,SC,824.0,583242.0,,93524.0,,2015-01-01 00:00:00,,,5069159.0,5324138.0,4900910.0,121.03,10.0,2015
SOUTHERN REGIONAL MEDICAL CENTER (110165),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,13079629.0,12944114.0,0.274239,1.0,94219055.0,,15572010.0,17811416.0,,343565747.0,244.0,28068.0,3427539.0,33158715.0,52460.0,5758.0,33994028.0,2016-01-31,GA,6090.0,3378007.0,,3595425.0,-78378.0,2015-07-01 00:00:00,,154295.0,37411286.0,127773162.0,88310363.0,947.41,210.0,2015
SOUTHERN REGIONAL MEDICAL CORP (190183),General Short Term (Acute Care Hospitals),Governmental-Hospital District,5911067.0,32666023.0,0.41058,1.0,77015411.0,,6431900.0,59209628.0,,187576969.0,73.0,8346.0,9055579.0,32791195.0,26718.0,2380.0,4596179.0,2016-06-30,LA,2181.0,8859358.0,7.0,30847761.0,34580.0,2015-07-01 00:00:00,42.89,63355.0,32019304.0,169050446.0,40289391.0,600.83,66.0,2015
SOUTHERN SURGICAL HOSPITAL (190270),General Short Term (Acute Care Hospitals),Proprietary-Corporation,2137873.0,30027.0,0.189778,1.0,18011096.0,,2376071.0,,,94906381.0,37.0,1477.0,1238141.0,4893639.0,10101.0,644.0,85791.0,2015-09-30,LA,571.0,1263129.0,5.0,,8884.0,2015-01-01 00:00:00,,,4893639.0,15292803.0,,114.01,32.0,2015
SOUTHERN TENNESSEE MEDICAL CENTER (440058),General Short Term (Acute Care Hospitals),Proprietary-Corporation,10973882.0,3673491.0,0.149867,2.0,53519825.0,,12514293.0,3130508.0,,357114898.0,128.0,15593.0,4668298.0,34493751.0,46720.0,4023.0,12792310.0,2015-12-31,TN,7288.0,4806018.0,10.0,1557585.0,-11282.0,2015-01-01 00:00:00,,,21726523.0,-79675166.0,61815284.0,527.02,118.0,2015
SOUTHERN VIRGINIA MENTAL HEALTH INST (494017),Psychiatric,Governmental-State,,,,1.0,15441120.0,,,,,17382189.0,72.0,15698.0,2323.0,8747013.0,26352.0,362.0,,2016-06-30,VA,1921.0,48310.0,,,,2015-07-01 00:00:00,,,,1775153.0,,87.11,72.0,2015
SOUTHERN VIRGINIA REGIONAL MED. CTR. (490097),General Short Term (Acute Care Hospitals),Proprietary-Corporation,3681334.0,1219494.0,0.126248,2.0,23701435.0,,4088821.0,2776591.0,,187737270.0,70.0,4662.0,1898032.0,10729881.0,25620.0,1285.0,8703955.0,2016-02-29,VA,2468.0,1937523.0,7.0,56641.0,3210.0,2015-03-01 00:00:00,,,10180117.0,114699562.0,29244045.0,190.2,63.0,2015
SOUTHLAKE SPECIALITY HOSPITAL (450888),General Short Term (Acute Care Hospitals),Proprietary-Corporation,4709142.0,198584.0,0.295229,1.0,44086962.0,,5303869.0,138525.0,,149331283.0,16.0,2455.0,3294539.0,11335244.0,5840.0,981.0,793842.0,2015-12-31,TX,957.0,3361705.0,,-35781.0,46691.0,2015-01-01 00:00:00,,14401.0,11561721.0,10559994.0,1296405.0,153.92,16.0,2015
SOUTHSIDE COMMUNITY HOSPITAL (490090),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,11592934.0,5551263.0,0.323874,2.0,52087628.0,,13140080.0,10744904.0,,160826992.0,86.0,12324.0,5570422.0,21888633.0,31390.0,3854.0,5723200.0,2015-12-31,VA,5760.0,5481915.0,6.0,3689327.0,-941.0,2015-01-01 00:00:00,,,19487344.0,-27032577.0,30690271.0,352.3,80.0,2015
SOUTHSIDE HOSPITAL (330043),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,67019070.0,16166148.0,0.229681,1.0,334619743.0,,74542785.0,56424629.0,,1456890339.0,242.0,82144.0,13045961.0,244215934.0,88330.0,17236.0,8755572.0,2015-12-31,NY,27997.0,13063001.0,26.0,14000431.0,-310696.0,2015-01-01 00:00:00,33.58,725595.0,168333458.0,387032000.0,322936517.0,2492.9,205.0,2015
SOUTHSIDE REGIONAL MEDICAL CENTER (490067),General Short Term (Acute Care Hospitals),Proprietary-Corporation,42189708.0,13846405.0,0.096648,1.0,158166753.0,,48684040.0,19311077.0,,1636524843.0,300.0,58611.0,12155020.0,69855435.0,109500.0,13105.0,36969596.0,2016-02-29,VA,24547.0,12474921.0,35.0,9945626.0,8446.0,2015-03-01 00:00:00,,,67859870.0,137377249.0,230940495.0,1184.87,265.0,2015
SOUTHWEST CT MENTAL HEALTH SYSTEM (074012),Psychiatric,Governmental-State,,,14.369405,1.0,61921202.0,,,,,4309239.0,62.0,22007.0,94289.0,40610424.0,22692.0,67.0,,2016-06-30,CT,304.0,96216.0,,,,2015-07-01 00:00:00,,,35251244.0,,,528.0,62.0,2015
SOUTHWEST GENERAL HEALTH CENTER (360155),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,35550806.0,6637552.0,0.215744,1.0,255783527.0,,40497690.0,14573072.0,,1185590210.0,236.0,54510.0,20316809.0,105736528.0,83260.0,13571.0,22761183.0,2015-12-31,OH,21258.0,20578887.0,47.0,1620100.0,19215.0,2015-01-01 00:00:00,,,96941139.0,287679191.0,116534230.0,1659.58,189.0,2015
SOUTHWEST GENERAL HOSPITAL (450697),General Short Term (Acute Care Hospitals),Proprietary-Corporation,20836442.0,9386089.0,0.156261,1.0,99297561.0,,23126963.0,27385545.0,,635459795.0,232.0,41465.0,2564480.0,40198233.0,84680.0,8387.0,46677562.0,2015-09-30,TX,8436.0,2374548.0,18.0,1889315.0,-97148.0,2014-10-01 00:00:00,,,39145503.0,82430342.0,199225382.0,644.04,190.0,2015
SOUTHWEST HEALTH CENTER (521354),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1031046.0,0.495376,2.0,42624335.0,,,7759651.0,,86044494.0,25.0,2629.0,3341983.0,24537091.0,9150.0,645.0,1943309.0,2016-06-30,WI,1456.0,3032288.0,,122123.0,,2015-07-01 00:00:00,,,,33174004.0,14538320.0,237.21,25.0,2015
SOUTHWEST HEALTHCARE SERVICES (351313),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,325815.0,1.007127,2.0,12265865.0,,,316463.0,,12179066.0,23.0,2747.0,982286.0,7131566.0,8395.0,73.0,287494.0,2015-12-31,ND,502.0,1082346.0,,37260.0,,2015-01-01 00:00:00,,,,31598793.0,258921.0,101.5,23.0,2015
SOUTHWEST HEALTHCARE SYSTEM (050701),General Short Term (Acute Care Hospitals),Proprietary-Corporation,26503208.0,7130489.0,0.20303,1.0,213821838.0,,30032001.0,38042757.0,,1053155785.0,242.0,63976.0,5192756.0,98479728.0,88330.0,15448.0,5653839.0,2015-12-31,CA,11016.0,5107114.0,25.0,5899679.0,-33172.0,2015-01-01 00:00:00,,,102233188.0,-14909536.0,298403618.0,1326.07,217.0,2015
SOUTHWEST IDAHO ADVANCED CARE HOSP (132003),General Long Term,Proprietary-Corporation,,,,1.0,13978150.0,,,,,31168772.0,40.0,8701.0,2280.0,7036413.0,14600.0,339.0,,2015-12-31,ID,5219.0,2326.0,,,,2015-01-01 00:00:00,,,,174390770.0,,122.8,40.0,2015
SOUTHWEST MEDICAL CENTER (170068),General Short Term (Acute Care Hospitals),Governmental-County,6678569.0,3221082.0,0.340603,2.0,38832238.0,,5913820.0,3604673.0,,114010187.0,68.0,7208.0,2373473.0,19590169.0,24820.0,2034.0,6994900.0,2015-12-31,KS,2438.0,2356478.0,8.0,837113.0,-5453.0,2015-01-01 00:00:00,,,16048716.0,35208201.0,14256931.0,347.15,60.0,2015
SOUTHWEST MEMORIAL HOSPITAL (061327),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,2259482.0,0.421626,2.0,36644523.0,,,11844451.0,,86912473.0,25.0,4241.0,3532029.0,22726395.0,9125.0,850.0,5205125.0,2015-12-31,CO,2785.0,3566182.0,4.0,64866.0,,2015-01-01 00:00:00,,,,15600695.0,24649349.0,300.49,21.0,2015
SOUTHWEST MISSISSIPPI REGIONAL MEDI (250097),General Short Term (Acute Care Hospitals),Governmental-City-County,19429514.0,9420436.0,0.33284,2.0,97125694.0,,22371865.0,27328990.0,,291808864.0,160.0,24497.0,12727417.0,49385371.0,58400.0,6091.0,22035082.0,2015-09-30,MS,11088.0,12996279.0,16.0,2080509.0,-54055.0,2014-10-01 00:00:00,,,37381348.0,40533929.0,55883278.0,815.82,132.0,2015
