Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
SSM HEALTH ST. MARYS HOSPITAL (140034),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,15793306.0,2875988.0,0.256941,2.0,81301586.0,,17221542.0,12449173.0,,316420839.0,100.0,11893.0,7315436.0,32339221.0,36500.0,3169.0,3975610.0,2021-12-31,IL,8253.0,7050433.0,10.0,1756201.0,95897.0,2021-01-01 00:00:00,,,29615978.0,26812174.0,90360871.0,507.23,90.0,2021
SSM HEALTH ST. MARYS HOSPITAL - STL (260091),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,49792037.0,27312823.0,0.285231,1.0,597328601.0,,54320670.0,205744215.0,4042496.0,2094188863.0,509.0,120062.0,26112125.0,243327629.0,186139.0,23156.0,27753192.0,2021-12-31,MO,22115.0,25524511.0,291.0,19243140.0,-104646.0,2021-01-01 00:00:00,197.59,112531.0,196161583.0,-68218609.0,803614498.0,3269.19,218.0,2021
SSM HEALTH-ST. MARYS AUDRAIN (260064),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,649969.0,406394.0,0.419259,2.0,9895243.0,,575850.0,1081182.0,,23601723.0,40.0,577.0,701811.0,3289397.0,2960.0,230.0,969315.0,2021-03-15,MO,295.0,701873.0,,,2290.0,2021-01-01 00:00:00,,,2251636.0,2982654.0,2591731.0,146.01,40.0,2021
SSM HEALTH-ST. MARYS-JEFFERSON CITY (260011),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,14750825.0,9517057.0,0.355768,1.0,161238295.0,,17380389.0,18076325.0,,453211767.0,167.0,24277.0,9764129.0,54862134.0,60955.0,7059.0,12580981.0,2021-12-31,MO,6898.0,9697255.0,13.0,5043949.0,-15847.0,2021-01-01 00:00:00,,172887.0,41778673.0,86996376.0,57801884.0,652.88,154.0,2021
SSM SAINT LOUIS UNIVERSITY HOSPITAL (260105),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,118015010.0,36762808.0,0.190439,1.0,550610991.0,,114808139.0,123556978.0,,2891277382.0,310.0,95565.0,19819283.0,154251197.0,113150.0,13951.0,45012267.0,2021-12-31,MO,20124.0,24496716.0,80.0,27826153.0,-434623.0,2021-01-01 00:00:00,264.17,980339.0,117693143.0,683621291.0,675282426.0,1604.24,182.0,2021
SSM SELECT REHAB ST LOUIS  LLC (263031),Rehabilitation,Proprietary-Corporation,,,,1.0,101067563.0,,,,,352851016.0,125.0,40553.0,10654.0,31586940.0,45625.0,3022.0,,2022-06-30,MO,15355.0,10771.0,,,,2021-07-01 00:00:00,,,31456310.0,49740930.0,,429.09,125.0,2021
ST ALEXIUS MEDICAL CENTER (350002),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,35116788.0,3209838.0,0.364347,1.0,201046771.0,,38183568.0,13878676.0,,551800371.0,157.0,32404.0,31019230.0,110429402.0,57305.0,6785.0,5147936.0,2022-06-30,ND,14300.0,31645201.0,15.0,1334705.0,77968.0,2021-07-01 00:00:00,6.14,,60934145.0,138749026.0,41467570.0,1122.84,142.0,2021
ST ALOISIUS MEDICAL CENTER (351327),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,136694.0,0.704597,2.0,18332352.0,,,1499423.0,,26018205.0,25.0,2408.0,1672149.0,9398160.0,9125.0,244.0,177753.0,2021-09-30,ND,2081.0,1717475.0,,15248.0,,2020-10-01 00:00:00,,,,9613355.0,1442658.0,132.67,25.0,2021
ST ANDREWS HEALTH CENTER (351307),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,156904.0,0.738725,2.0,12710025.0,,,1547311.0,,17205364.0,25.0,6186.0,2497960.0,4827112.0,9125.0,100.0,212574.0,2021-09-30,ND,1021.0,2516870.0,,2651.0,,2020-10-01 00:00:00,,,,2686854.0,1719195.0,70.93,25.0,2021
ST ANTHONY HOSPITAL (370037),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,72234236.0,46445261.0,0.183574,1.0,560857493.0,,80386942.0,36077129.0,,3055213422.0,431.0,121213.0,50819988.0,216769154.0,157315.0,20480.0,75025006.0,2021-12-31,OK,29932.0,51552208.0,55.0,32286385.0,-92228.0,2021-01-01 00:00:00,44.9,,168178389.0,173657416.0,504210485.0,1994.41,328.0,2021
ST ANTHONY HOSPITAL (500151),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,25500171.0,3372146.0,0.165137,1.0,181029781.0,,28074712.0,14646567.0,,1096238415.0,112.0,33323.0,14206127.0,55716126.0,40880.0,5140.0,5748335.0,2022-06-30,WA,14005.0,14034734.0,16.0,2314570.0,73822.0,2021-07-01 00:00:00,,,57847494.0,27751897.0,160963175.0,543.51,96.0,2021
ST ANTHONY SHAWNEE HOSPITAL (370149),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,11790075.0,7113675.0,0.246633,2.0,108188210.0,,13233452.0,16862869.0,,438660690.0,77.0,14744.0,16147958.0,47286917.0,28105.0,3567.0,8533928.0,2021-12-31,OK,4259.0,16144628.0,14.0,4939542.0,14519.0,2021-01-01 00:00:00,,,36201267.0,9570742.0,71989203.0,728.38,63.0,2021
ST ANTHONYS COMMUNITY HOSPITAL (330205),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6630205.0,1137651.0,0.130208,1.0,67359266.0,,7428465.0,5611512.0,,517321673.0,60.0,6766.0,7492915.0,21555174.0,21900.0,1664.0,4426894.0,2021-12-31,NY,2691.0,7496330.0,8.0,525490.0,21290.0,2021-01-01 00:00:00,,,21538258.0,38137649.0,82672967.0,267.0,52.0,2021
ST ANTHONYS SENIOR CARE HOSPITAL LLC (174023),Psychiatric,Proprietary-Corporation,,,,1.0,5375961.0,,,,,4297648.0,20.0,5056.0,,1974367.0,7300.0,217.0,,2021-12-31,KS,3428.0,,,,,2021-01-01 00:00:00,,,,6024599.0,,32.49,20.0,2021
ST ANTHONYS SENIOR CARE HOSPITAL LLC (174024),Psychiatric,Proprietary-Corporation,,,,1.0,5086588.0,,,,,3262517.0,19.0,3550.0,,1327768.0,6935.0,233.0,,2021-12-31,KS,2066.0,,,,,2021-01-01 00:00:00,,,,7219250.0,,15.93,19.0,2021
ST BERNARDS MEDICAL CENTER (040020),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,71171364.0,16834202.0,0.313639,1.0,378124258.0,,76409739.0,66.0,,1205603745.0,384.0,102305.0,47300082.0,159415391.0,140320.0,20885.0,22049017.0,2021-09-30,AR,31740.0,47772110.0,97.0,9831591.0,-452900.0,2020-10-01 00:00:00,14.88,,133891262.0,161576680.0,111551631.0,2126.14,287.0,2021
ST CHARLES HOSPITAL (330246),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,24109318.0,2904452.0,0.208159,1.0,199940128.0,,27235264.0,16617415.0,,960515045.0,167.0,46047.0,11671350.0,106411135.0,60955.0,8806.0,5766159.0,2021-12-31,NY,10775.0,11647735.0,16.0,1684707.0,24826.0,2021-01-01 00:00:00,7.04,,84831890.0,141044000.0,178971172.0,1138.4,145.0,2021
ST CHARLES HOSPITAL (360081),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,14789820.0,3734060.0,0.154608,1.0,138455277.0,,16402306.0,28103360.0,,895525556.0,125.0,22395.0,5641123.0,48729299.0,45625.0,5398.0,12434807.0,2021-12-31,OH,5985.0,5531536.0,16.0,1665314.0,28538.0,2021-01-01 00:00:00,10.4,,38971568.0,29532605.0,238080038.0,581.88,109.0,2021
ST CHARLES MADRAS (381324),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1959388.0,0.464823,2.0,34596278.0,,,10473029.0,,74429001.0,25.0,4757.0,2953863.0,16904028.0,9125.0,748.0,2268271.0,2021-12-31,OR,1927.0,2282450.0,,919884.0,,2021-01-01 00:00:00,,,,,29183921.0,168.39,25.0,2021
ST CHARLES MEDICAL CENTER (380047),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,85563179.0,14991880.0,0.388085,1.0,599351611.0,,91571579.0,23966204.0,,1544383730.0,322.0,74010.0,47906887.0,210340056.0,96360.0,15233.0,14774193.0,2021-12-31,OR,26320.0,47734176.0,46.0,9284706.0,368321.0,2021-01-01 00:00:00,0.38,918938.0,168647190.0,,255357965.0,2001.52,276.0,2021
ST CHRISTOPHERS HOSPITAL FOR CHILDR (393307),Childrens,Voluntary Nonprofit-Other,,,,1.0,146409528.0,,,,,1352950233.0,188.0,22587.0,146130.0,141533338.0,68620.0,4181.0,,2022-06-30,PA,119.0,159572.0,44.0,,,2021-07-01 00:00:00,161.0,,,-293892244.0,,750.93,115.0,2021
ST CLARE HOSPITAL (500021),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,17097380.0,5268848.0,0.172227,1.0,170156636.0,,18853621.0,27066301.0,,987981122.0,106.0,35177.0,8611293.0,54290869.0,38690.0,4755.0,7816397.0,2022-06-30,WA,9048.0,8242223.0,31.0,3776980.0,38148.0,2021-07-01 00:00:00,,,57541075.0,29292578.0,269844972.0,552.0,75.0,2021
ST CLARE MEMORIAL HOSPITAL  INC (521310),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,597754.0,636509.0,0.357522,1.0,29239816.0,,666882.0,8628784.0,,81784565.0,22.0,3813.0,1347749.0,8486229.0,8030.0,189.0,586957.0,2022-06-30,WI,1118.0,967299.0,,427950.0,,2021-07-01 00:00:00,,,,35047450.0,26588588.0,108.78,22.0,2021
ST CROIX REGIONAL MEDICAL CENTER (521337),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1237873.0,0.516561,2.0,100126765.0,,,9848717.0,,193833492.0,25.0,5686.0,14312709.0,51781296.0,9125.0,1529.0,2007312.0,2022-06-30,WI,2661.0,13406719.0,3.0,379099.0,,2021-07-01 00:00:00,,,,21061304.0,29396707.0,402.21,22.0,2021
ST ELIZABETH  COMMUNITY HOSPITAL (050042),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,19393195.0,6262754.0,0.227064,2.0,141043276.0,,18905750.0,26436706.0,,621161017.0,49.0,13748.0,9627700.0,54082282.0,17885.0,3083.0,4830940.0,2022-06-30,CA,5518.0,9125936.0,8.0,5072017.0,37968.0,2021-07-01 00:00:00,,,47524253.0,26524597.0,192351051.0,429.96,41.0,2021
ST ELIZABETH - GRANT COUNTY (181311),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,952852.0,0.370012,2.0,24637941.0,,,7034932.0,,66586831.0,15.0,591.0,3208019.0,8607264.0,5475.0,79.0,1309357.0,2021-12-31,KY,289.0,2372679.0,,471685.0,,2021-01-01 00:00:00,,,,7477277.0,18626533.0,109.53,15.0,2021
ST ELIZABETH BOARDMAN HEALTH CTR (360276),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,30248810.0,4918751.0,0.167947,1.0,199428621.0,,33385534.0,39833733.0,,1187449843.0,206.0,64137.0,10818471.0,57781379.0,75190.0,14676.0,13566352.0,2021-12-31,OH,12397.0,10710786.0,18.0,2486496.0,-4691.0,2021-01-01 00:00:00,25.31,,60330637.0,59723512.0,256857436.0,826.18,188.0,2021
ST ELIZABETH DEARBORN (150086),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,2771707.0,86992.0,0.303622,1.0,12215627.0,,2781367.0,836815.0,,40233064.0,62.0,2147.0,735426.0,4196452.0,3782.0,525.0,182566.0,2020-12-31,IN,1021.0,711560.0,8.0,26338.0,1738.0,2020-11-01 00:00:00,,,4166174.0,3164097.0,6599554.0,420.0,54.0,2021
ST ELIZABETH DEARBORN (150086),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,13630836.0,1162254.0,0.380429,1.0,87579073.0,,13354645.0,11119193.0,,230211366.0,61.0,14151.0,5143590.0,29918062.0,22265.0,3517.0,1871999.0,2021-12-31,IN,5321.0,4944188.0,8.0,456669.0,5845.0,2021-01-01 00:00:00,,,29872868.0,6562211.0,39894248.0,431.94,53.0,2021
ST ELIZABETH FT THOMAS (180001),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,18166996.0,2879953.0,0.332149,1.0,140213096.0,,19953882.0,20262841.0,,422139002.0,131.0,30484.0,7000351.0,51828008.0,47815.0,6311.0,3374485.0,2021-12-31,KY,8808.0,6862124.0,18.0,1749122.0,-77617.0,2021-01-01 00:00:00,,50994.0,49563949.0,48416009.0,86148823.0,662.32,113.0,2021
ST ELIZABETH HEALTHCARE (180035),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,82538838.0,12231632.0,0.271424,1.0,719698980.0,,89426003.0,110565146.0,,2651567103.0,525.0,144756.0,48024540.0,399902820.0,189425.0,28164.0,14533738.0,2021-12-31,KY,36207.0,47409961.0,52.0,8145172.0,-22155.0,2021-01-01 00:00:00,29.42,237560.0,247281335.0,845666749.0,441875506.0,4423.71,440.0,2021
ST FRANCIS HOSPITAL & HEALTH CENTERS (150162),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,90691692.0,25422494.0,0.185408,2.0,631775545.0,,100966490.0,111122079.0,,3407480521.0,499.0,106327.0,45116954.0,185553048.0,182135.0,19474.0,31543380.0,2021-12-31,IN,31967.0,44478860.0,98.0,19397804.0,-60066.0,2021-01-01 00:00:00,26.17,752301.0,172047106.0,118407782.0,545438354.0,2242.27,304.0,2021
ST FRANCIS HOSPITAL (500141),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,23088419.0,8917523.0,0.158015,1.0,247600780.0,,25206226.0,34861395.0,,1566948249.0,118.0,37438.0,14066237.0,84585038.0,43070.0,7518.0,13834948.0,2022-06-30,WA,8346.0,13684667.0,14.0,6542361.0,3001.0,2021-07-01 00:00:00,6.0,,88191782.0,32255383.0,348633243.0,830.0,104.0,2021
ST FRANCIS HOSPITAL (510031),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,399553.0,654370.0,0.25519,1.0,52052788.0,,606756.0,3626157.0,,203976812.0,40.0,5777.0,9558950.0,11948734.0,14600.0,684.0,2239414.0,2021-09-30,WV,356.0,9338463.0,,48216.0,,2020-10-01 00:00:00,,,11302481.0,1802502.0,27295559.0,291.94,40.0,2021
ST FRANCIS HOSPITAL INC (420023),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,54778545.0,25662868.0,0.16353,1.0,561279313.0,,62576293.0,29977561.0,,3432266825.0,330.0,87274.0,54476446.0,158143963.0,120256.0,16714.0,50244350.0,2022-08-31,SC,22997.0,54571529.0,41.0,17242084.0,15886.0,2021-09-01 00:00:00,,,143902399.0,304420209.0,246090529.0,1816.8,275.0,2021
ST GEORGE REGIONAL HOSPITAL (460021),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,81174077.0,19456206.0,0.2994,1.0,527967191.0,,85296072.0,67985801.0,11005.0,1763416801.0,246.0,68933.0,75189948.0,161944289.0,89790.0,16606.0,19284292.0,2021-12-31,UT,22086.0,75177652.0,32.0,13663905.0,205305.0,2021-01-01 00:00:00,,,159075706.0,25001006.0,200223453.0,1938.54,190.0,2021
ST JOHN HOSPITAL (170009),General Short Term (Acute Care Hospitals),Proprietary-Corporation,3564516.0,946497.0,0.173992,1.0,28700674.0,,3953535.0,1360092.0,,164954030.0,22.0,3012.0,1891189.0,12201000.0,8030.0,1041.0,5179584.0,2021-12-31,KS,1529.0,1891447.0,6.0,31127.0,65033.0,2021-01-01 00:00:00,,,10368845.0,32780024.0,16696692.0,147.52,16.0,2021
ST JOHN SAPULPA (371312),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,3575333.0,0.249713,1.0,23410074.0,,,3096700.0,,93747817.0,25.0,4610.0,653252.0,9081904.0,9125.0,466.0,4040582.0,2022-06-30,OK,1276.0,686510.0,,2521557.0,,2021-07-01 00:00:00,,,,4512653.0,23023606.0,115.1,25.0,2021
ST JOHNS REHABILITATION HOSPITAL (103027),Rehabilitation,Voluntary Nonprofit-Church,,,,1.0,26690443.0,,,,,37232509.0,26.0,4203.0,33409.0,11372224.0,9490.0,275.0,,2021-09-30,FL,1936.0,42598.0,,,,2020-10-01 00:00:00,,,,16234844.0,,36.3,26.0,2021
ST JOSEPH HOSPITAL (200001),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,14137178.0,2645043.0,0.364188,2.0,139029343.0,,15527769.0,14840278.0,,381752090.0,99.0,19669.0,12462694.0,71068038.0,36135.0,3445.0,5253698.0,2021-12-31,ME,6999.0,12200468.0,7.0,741034.0,36644.0,2021-01-01 00:00:00,,154562.0,49571014.0,38123000.0,58275293.0,827.47,92.0,2021
ST JOSEPH HOSPITAL - EUREKA (050006),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,50045841.0,7027733.0,0.205441,2.0,314712944.0,,55286012.0,61324591.0,,1531892261.0,140.0,37798.0,36810796.0,110211751.0,49780.0,6603.0,5921827.0,2022-06-30,CA,17762.0,36007759.0,20.0,5645764.0,70141.0,2021-07-01 00:00:00,15.35,,96333908.0,159865511.0,420699179.0,828.74,115.0,2021
ST JOSEPH HOSPITAL LONDON (180011),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,18030832.0,3778527.0,0.204754,2.0,157237883.0,,19111344.0,35068779.0,,767934280.0,122.0,31580.0,9280495.0,50980002.0,44530.0,5856.0,6600587.0,2022-06-30,KY,8246.0,9286827.0,16.0,2279060.0,24531.0,2021-07-01 00:00:00,,,49866078.0,92609589.0,199528609.0,610.83,106.0,2021
ST JOSEPH MEDICAL CENTER (260085),General Short Term (Acute Care Hospitals),Proprietary-Corporation,21445379.0,1593159.0,0.167143,1.0,127048792.0,,22648930.0,3824944.0,,760120398.0,232.0,22637.0,11203099.0,44108764.0,84680.0,4671.0,8282278.0,2021-12-31,MO,8073.0,10997327.0,16.0,147879.0,141703.0,2021-01-01 00:00:00,,,40849148.0,116478351.0,37889207.0,595.9,216.0,2021
ST JOSEPH MEDICAL CENTER (450035),General Short Term (Acute Care Hospitals),Proprietary-Other,18423969.0,29125126.0,0.163991,1.0,220786928.0,,20537972.0,58203970.0,,1346337320.0,181.0,56924.0,4314232.0,92589322.0,66065.0,10701.0,34159868.0,2021-10-31,TX,4176.0,4845610.0,24.0,23493044.0,-2278.0,2020-11-01 00:00:00,38.87,,83934314.0,346878060.0,279894224.0,1056.89,122.0,2021
ST JOSEPH MEDICAL CENTER (500108),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,82052766.0,13824169.0,0.202005,1.0,704616083.0,,87789458.0,90348758.0,,3488106239.0,328.0,120021.0,26160177.0,213600334.0,119720.0,18035.0,16676987.0,2022-06-30,WA,26030.0,25407458.0,82.0,10171664.0,31451.0,2021-07-01 00:00:00,4.66,,200313552.0,117339689.0,766698171.0,3191.0,246.0,2021
ST JOSEPH MERCY HOSPITAL ANN ARBOR (230156),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,125737179.0,13103300.0,0.262554,1.0,770393356.0,,135268380.0,77890432.0,,2934228378.0,462.0,147306.0,52191812.0,339894651.0,168630.0,29094.0,27610810.0,2022-06-30,MI,36552.0,51419608.0,20.0,5614466.0,136288.0,2021-07-01 00:00:00,154.0,282600.0,273617815.0,1420885851.0,343234813.0,3915.78,397.0,2021
ST JOSEPH REGIONAL MEDICAL CENTER (130003),General Short Term (Acute Care Hospitals),Proprietary-Corporation,19676581.0,3110496.0,0.279822,1.0,143462096.0,,20604109.0,11642135.0,,512690536.0,110.0,11935.0,31188600.0,46615957.0,40253.0,3302.0,6831489.0,2022-06-30,ID,4703.0,31028736.0,9.0,1148386.0,-13799.0,2021-07-01 00:00:00,,,38425130.0,140088259.0,72842409.0,515.2,101.0,2021
ST JOSEPHS HEALTH SERVICES (521304),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1106793.0,0.641073,2.0,29610463.0,,,3302360.0,,46188899.0,25.0,1265.0,5625368.0,9625868.0,9125.0,194.0,1358885.0,2021-12-31,WI,765.0,4512175.0,,330010.0,,2021-01-01 00:00:00,,,,31287406.0,7845986.0,117.68,25.0,2021
ST JOSEPHS HOSPITAL & HEALTH CTR (351336),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,4281396.0,0.511854,2.0,62470985.0,,,7437518.0,,122048340.0,25.0,5594.0,7146775.0,23257113.0,9125.0,2071.0,4928919.0,2022-06-30,ND,1788.0,7581534.0,4.0,1774698.0,,2021-07-01 00:00:00,,,,96991638.0,13351800.0,333.61,21.0,2021
ST JUDE CHILDRENS RESEARCH HOSPITAL (443302),Childrens,Proprietary-Individual,,,,,,,,,,,,,,,,,,2022-06-30,TN,,,,,,2021-07-01 00:00:00,,,,,,,,2021
ST JUDE MEDICAL CENTER FULLERTON (050168),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,59884920.0,10983911.0,0.231061,1.0,596624447.0,,64031151.0,43097537.0,,2582109490.0,290.0,69915.0,36687226.0,221652291.0,105850.0,14218.0,22665244.0,2022-06-30,CA,16797.0,36513081.0,51.0,5642999.0,-28522.0,2021-07-01 00:00:00,,,213758218.0,504362367.0,331795005.0,2039.53,225.0,2021
ST LANDRY EXTENDED CARE (192034),General Long Term,Proprietary-Corporation,,,,2.0,5985792.0,,,,,11342264.0,24.0,5214.0,,2226051.0,8760.0,247.0,,2022-08-31,LA,2694.0,,,,,2021-09-01 00:00:00,,,2226051.0,-16093295.0,,33.0,24.0,2021
ST LUKE COMMUNITY HOSPITAL (271325),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,621001.0,0.701973,2.0,40020484.0,,,6968099.0,,57011407.0,25.0,4104.0,3447017.0,23511224.0,9125.0,696.0,468035.0,2021-12-31,MT,2193.0,3666068.0,,307392.0,,2021-01-01 00:00:00,,,,17886048.0,12704423.0,269.99,25.0,2021
ST LUKE HOSPITAL ANDERSON CAMPUS (390326),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,45496094.0,7379476.0,0.101348,1.0,252364512.0,,51637368.0,23597833.0,,2490079899.0,165.0,50266.0,31883272.0,116026463.0,57233.0,15168.0,12777514.0,2022-06-30,PA,15729.0,33404806.0,12.0,5879282.0,50577.0,2021-07-01 00:00:00,98.56,,103947354.0,52520166.0,350056559.0,1418.9,130.0,2021
ST LUKES HEALTH MEMORIAL SAN AUGUST (451360),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,1360854.0,0.508226,2.0,10259325.0,,,637735.0,,20186552.0,9.0,336.0,1164678.0,3330412.0,3285.0,107.0,1062655.0,2022-06-30,TX,164.0,1278184.0,,860603.0,,2021-07-01 00:00:00,,,,12800534.0,2764927.0,41.11,9.0,2021
ST LUKES HOSPITAL (341322),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1625674.0,0.280611,2.0,33851289.0,,,1224829.0,,120634366.0,25.0,4430.0,3134723.0,16941485.0,9125.0,995.0,4288595.0,2021-09-30,NC,2216.0,2562603.0,6.0,403059.0,,2020-10-01 00:00:00,,,,14205215.0,8015862.0,177.04,19.0,2021
ST LUKES HOSPITAL - EASTON CAMPUS (390162),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,7403765.0,2819271.0,0.119745,2.0,42886542.0,,6631636.0,5778648.0,,358148365.0,23.0,4553.0,4106307.0,20236127.0,8395.0,1522.0,3328826.0,2022-06-30,PA,1739.0,3917903.0,,2373866.0,1012.0,2021-07-01 00:00:00,2.33,,19595013.0,77852278.0,82738740.0,230.14,23.0,2021
ST LUKES HOSPITAL AT THE VINTAGE (670075),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,11618840.0,13853609.0,0.216404,1.0,125685029.0,,12432496.0,11442198.0,,580788329.0,94.0,27780.0,2006563.0,41395524.0,34310.0,5654.0,17915631.0,2022-06-30,TX,4619.0,2011896.0,16.0,9945281.0,-6252.0,2021-07-01 00:00:00,,,42594995.0,166742308.0,82027413.0,407.4,78.0,2021
ST LUKES MAGIC VALLEY REG MED CTR (130002),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,31429936.0,12341955.0,0.318841,2.0,330539963.0,,33360424.0,46939557.0,,1036690819.0,175.0,38413.0,28532537.0,137382817.0,63774.0,10948.0,17556831.0,2021-09-30,ID,10844.0,28189140.0,30.0,6728399.0,323595.0,2020-10-01 00:00:00,,,108943756.0,35379122.0,203570703.0,1731.86,125.0,2021
ST LUKES WARREN HOSPITAL (310060),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,26194117.0,4043203.0,0.085546,1.0,115867942.0,,27690671.0,13725093.0,,1354450663.0,92.0,19488.0,13551705.0,54636057.0,33580.0,4331.0,5706776.0,2022-06-30,NJ,8271.0,13881146.0,12.0,3393132.0,61478.0,2021-07-01 00:00:00,20.87,,50942695.0,64668279.0,191876331.0,642.5,80.0,2021
ST MARKS HOSPITAL (460047),General Short Term (Acute Care Hospitals),Proprietary-Corporation,36448383.0,16227460.0,0.120267,2.0,297365804.0,,40290823.0,67875457.0,,2472556598.0,264.0,55783.0,21546860.0,94640434.0,96360.0,12720.0,12222721.0,2022-06-30,UT,9767.0,21525110.0,24.0,14675101.0,-26844.0,2021-07-01 00:00:00,12.55,,86330736.0,-618669409.0,292063000.0,1121.89,201.0,2021
ST MARTIN HOSPITAL (191302),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,660205.0,0.355535,1.0,29643337.0,,,18342914.0,,83376630.0,25.0,5176.0,1537479.0,9245164.0,9125.0,292.0,1565623.0,2021-09-30,LA,2919.0,1592839.0,,103913.0,,2020-10-01 00:00:00,,,,12264373.0,18338585.0,142.85,25.0,2021
ST MARY MEDICAL CENTER (050300),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,37057130.0,8101760.0,0.205019,1.0,336189464.0,,41271003.0,59394535.0,,1639797849.0,213.0,71645.0,7543376.0,132916452.0,77745.0,13530.0,15488688.0,2022-06-30,CA,15125.0,7304677.0,28.0,4778253.0,-20964.0,2021-07-01 00:00:00,,405599.0,134383903.0,93281822.0,625583203.0,1230.65,185.0,2021
ST MARYS GOOD SAMARITAN (111329),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,1451670.0,0.318881,2.0,28816131.0,,,2284784.0,,90366329.0,25.0,5165.0,1914561.0,10790811.0,9125.0,1002.0,2455755.0,2022-06-30,GA,2081.0,1706889.0,,663753.0,,2021-07-01 00:00:00,,,10879483.0,38024357.0,8817585.0,161.45,25.0,2021
ST MARYS HEALTH CARE SYSTEM  INC (110006),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,31031846.0,15728500.0,0.247667,2.0,243545495.0,,34978668.0,19438189.0,,983358136.0,161.0,41708.0,20261408.0,84962868.0,58765.0,8005.0,12489850.0,2022-06-30,GA,9097.0,20235560.0,58.0,12574071.0,11687.0,2021-07-01 00:00:00,32.15,,72266317.0,77640916.0,96202500.0,1074.25,103.0,2021
