Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
SOUTHERN OCEAN MEDICAL CENTER (310113),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,29769299.0,3700522.0,0.170975,1.0,169716604.0,,33059305.0,13937559.0,,992642197.0,156.0,30482.0,24913763.0,73658392.0,56940.0,8066.0,9704141.0,2019-12-31,NJ,14576.0,25424075.0,12.0,1936188.0,-46967.0,2019-01-01 00:00:00,,,61939844.0,2531201757.0,115896843.0,940.14,144.0,2019
SOUTHERN OHIO MEDICAL CENTER (360008),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,42945777.0,12592346.0,0.280388,2.0,303957787.0,,46272401.0,49819147.0,,1084060956.0,192.0,37221.0,28488592.0,132549484.0,70272.0,9422.0,23151275.0,2020-06-30,OH,15551.0,27697188.0,16.0,5932636.0,103219.0,2019-07-01 00:00:00,0.41,,118359896.0,250425421.0,396348427.0,2214.31,176.0,2019
SOUTHERN REGIONAL MEDICAL CENTER (110165),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,21444593.0,24608662.0,0.175065,1.0,128019194.0,,25691888.0,32600608.0,,731266174.0,244.0,41670.0,4572442.0,55772785.0,89060.0,9244.0,123733422.0,2019-12-31,GA,7536.0,4613012.0,34.0,2874699.0,-1008.0,2019-01-01 00:00:00,,198502.0,53733917.0,41276245.0,173653748.0,860.45,210.0,2019
SOUTHERN REGIONAL MEDICAL CORP (190183),General Short Term (Acute Care Hospitals),Governmental-Hospital District,10488006.0,10188094.0,0.415842,1.0,76754801.0,,12992410.0,44047278.0,,184577006.0,66.0,6911.0,7616115.0,11080014.0,24156.0,1574.0,11421251.0,2020-06-30,LA,2105.0,7943075.0,8.0,5516894.0,65145.0,2019-07-01 00:00:00,39.94,26523.0,28458587.0,76293037.0,79740816.0,527.45,58.0,2019
SOUTHERN SURGICAL HOSPITAL (190270),General Short Term (Acute Care Hospitals),Proprietary-Partnership,2564483.0,179799.0,0.178723,1.0,24553286.0,,2887461.0,52630.0,,137381643.0,37.0,2607.0,1588878.0,6910379.0,13505.0,1204.0,884922.0,2019-12-31,LA,791.0,1621304.0,5.0,,,2019-01-01 00:00:00,,,7539168.0,14665113.0,1049513.0,122.96,32.0,2019
SOUTHERN TENNESSEE MEDICAL CENTER (440058),General Short Term (Acute Care Hospitals),Proprietary-Corporation,7770284.0,3708894.0,0.121458,2.0,58039459.0,,8681038.0,6678679.0,,477855334.0,128.0,11316.0,6316268.0,39089935.0,46720.0,2997.0,8686675.0,2019-12-31,TN,3943.0,6172244.0,10.0,2480182.0,-39777.0,2019-01-01 00:00:00,,,23091882.0,-109501873.0,77976723.0,552.53,118.0,2019
SOUTHERN VIRGINIA MENTAL HEALTH INST (494017),Psychiatric,Governmental-State,,,,2.0,18566455.0,,,,,19691063.0,72.0,23045.0,995.0,10687737.0,26352.0,399.0,,2020-06-30,VA,1437.0,9126.0,,,,2019-07-01 00:00:00,,,,2288745.0,,90.33,72.0,2019
SOUTHERN VIRGINIA REGIONAL MED. CTR. (490097),General Short Term (Acute Care Hospitals),Proprietary-Corporation,2881760.0,1083728.0,0.084946,2.0,15900261.0,,2662137.0,2892692.0,,187180506.0,70.0,2730.0,1434446.0,7374871.0,21420.0,823.0,6033424.0,2019-12-31,VA,1465.0,1371248.0,7.0,503429.0,25297.0,2019-03-01 00:00:00,,,6815136.0,148309633.0,44846503.0,113.67,63.0,2019
SOUTHERN WINDS HEALTH (104049),Psychiatric,Proprietary-Corporation,,,,1.0,3235509.0,,,,,13070125.0,72.0,8591.0,194023.0,2210339.0,11016.0,1326.0,,2019-06-02,FL,3262.0,197979.0,,,,2019-01-01 00:00:00,,,,3454958.0,,57.69,72.0,2019
SOUTHERN WINDS HEALTH (104049),Psychiatric,Proprietary-Corporation,,,,1.0,5706429.0,,,,,18321993.0,72.0,11745.0,253910.0,3501523.0,15264.0,1917.0,,2019-12-31,FL,4899.0,259086.0,,,,2019-06-03 00:00:00,,,,1329308.0,,72.74,72.0,2019
SOUTHLAKE SPECIALITY HOSPITAL (450888),General Short Term (Acute Care Hospitals),Proprietary-Corporation,5662537.0,693159.0,0.268712,1.0,55430354.0,,6426301.0,70135.0,,206281409.0,17.0,1529.0,3730717.0,11609125.0,6205.0,988.0,2160562.0,2019-12-31,TX,657.0,3806898.0,,109624.0,,2019-01-01 00:00:00,,,12065620.0,10452106.0,264664.0,151.16,17.0,2019
SOUTHSIDE COMMUNITY HOSPITAL (490090),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,15609027.0,2357222.0,0.23331,2.0,83910036.0,,17154995.0,23342869.0,,359650824.0,86.0,14841.0,9475124.0,27398783.0,31390.0,4141.0,1404392.0,2019-12-31,VA,7302.0,9554612.0,8.0,2013249.0,60880.0,2019-01-01 00:00:00,,,23507141.0,-18474400.0,76502254.0,363.0,78.0,2019
SOUTHSIDE HOSPITAL (330043),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,108377080.0,14589037.0,0.219424,1.0,469470899.0,,118857666.0,68608157.0,,2139556674.0,284.0,98137.0,14536161.0,361185828.0,106846.0,19425.0,2215086.0,2019-12-31,NY,35915.0,14469622.0,36.0,14025567.0,-387720.0,2019-01-01 00:00:00,44.31,1151819.0,193724677.0,594425000.0,444096920.0,3205.5,237.0,2019
SOUTHSIDE REGIONAL MEDICAL CENTER (490067),General Short Term (Acute Care Hospitals),Proprietary-Corporation,33782653.0,6712071.0,0.087684,1.0,154158290.0,,39120261.0,23995005.0,,1758105842.0,300.0,45233.0,12045182.0,58131910.0,109500.0,11109.0,35815598.0,2019-12-31,VA,17752.0,11820425.0,28.0,3165028.0,-87754.0,2019-03-01 00:00:00,,363706.0,57300078.0,-139389641.0,345985889.0,870.86,272.0,2019
SOUTHWELL MEDICAL (110101),General Short Term (Acute Care Hospitals),Governmental-County,887133.0,1228340.0,0.530521,2.0,24026184.0,,361869.0,388639.0,,45287938.0,8.0,656.0,706268.0,12632476.0,5228.0,149.0,903374.0,2020-06-30,GA,343.0,713240.0,,777270.0,,2019-07-01 00:00:00,,,5420968.0,21307226.0,1919399.0,113.33,8.0,2019
SOUTHWEST CT MENTAL HEALTH SYSTEM (074012),Psychiatric,Governmental-State,,,,1.0,57515118.0,,,,,2891471.0,62.0,22212.0,,35869689.0,22692.0,50.0,,2020-06-30,CT,147.0,,,,,2019-07-01 00:00:00,,,30475059.0,,,430.0,62.0,2019
SOUTHWEST GENERAL HEALTH CENTER (360155),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,35411270.0,7382585.0,0.224582,1.0,322334249.0,,40064577.0,13518121.0,,1435264091.0,182.0,51913.0,25699634.0,119519324.0,66430.0,14977.0,23658035.0,2019-12-31,OH,18254.0,25924039.0,40.0,1925831.0,226236.0,2019-01-01 00:00:00,,,116423139.0,287894595.0,130796446.0,1672.26,142.0,2019
SOUTHWEST GENERAL HOSPITAL (450697),General Short Term (Acute Care Hospitals),Proprietary-Corporation,13227387.0,17877359.0,0.141775,1.0,91014953.0,,15209843.0,16078978.0,,641968364.0,185.0,32507.0,2468115.0,39727404.0,67525.0,8334.0,30819016.0,2019-09-30,TX,5095.0,2342849.0,18.0,13415576.0,-74276.0,2018-10-01 00:00:00,1.94,151045.0,38416444.0,46456283.0,153050077.0,1112.2,143.0,2019
SOUTHWEST HEALTH CENTER (521354),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1029866.0,0.453005,2.0,54897977.0,,,6543865.0,,121186255.0,25.0,2386.0,3240862.0,34199377.0,9150.0,808.0,2090981.0,2020-06-30,WI,719.0,3379068.0,,118297.0,,2019-07-01 00:00:00,,,,28043675.0,17437065.0,308.38,25.0,2019
SOUTHWEST HEALTHCARE SERVICES (351313),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,459332.0,1.112047,2.0,14402171.0,,,135725.0,,12951045.0,23.0,856.0,2095129.0,6656874.0,8395.0,124.0,380522.0,2019-12-31,ND,500.0,1789298.0,,57306.0,,2019-01-01 00:00:00,,,,30551979.0,195092.0,76.1,23.0,2019
SOUTHWEST HEALTHCARE SYSTEM (050701),General Short Term (Acute Care Hospitals),Proprietary-Corporation,29075699.0,8846181.0,0.14581,1.0,240253545.0,,31927036.0,46705566.0,,1647715552.0,240.0,63906.0,6326855.0,109835625.0,87600.0,16563.0,25331237.0,2019-12-31,CA,10933.0,6462720.0,25.0,4975781.0,105222.0,2019-01-01 00:00:00,1.63,,110138887.0,-214147908.0,501604804.0,1259.53,215.0,2019
SOUTHWEST MEDICAL CENTER (170068),General Short Term (Acute Care Hospitals),Governmental-County,11184428.0,3378117.0,0.261848,2.0,50540484.0,,10937180.0,3381976.0,,193014519.0,71.0,9824.0,3174518.0,28818193.0,25915.0,2762.0,12339811.0,2019-12-31,KS,3526.0,3192303.0,8.0,128726.0,-12500.0,2019-01-01 00:00:00,,,19263793.0,39090836.0,26836564.0,422.17,63.0,2019
SOUTHWEST MEMORIAL HOSPITAL (061327),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,1636793.0,0.450982,2.0,48824899.0,,,14260200.0,,108263562.0,25.0,3475.0,5248033.0,25302710.0,9125.0,939.0,371138.0,2019-12-31,CO,1836.0,4806742.0,4.0,1493925.0,,2019-01-01 00:00:00,,,,41523940.0,27483779.0,332.25,21.0,2019
SOUTHWEST MISSISSIPPI REGIONAL MEDI (250097),General Short Term (Acute Care Hospitals),Governmental-City-County,16516381.0,5165133.0,0.282039,2.0,92395841.0,,18879407.0,17524440.0,,327599104.0,160.0,14967.0,15818710.0,43840282.0,58400.0,4150.0,11309078.0,2019-09-30,MS,6396.0,16146345.0,16.0,1942931.0,48551.0,2018-10-01 00:00:00,,,34489577.0,56345396.0,56270647.0,726.69,132.0,2019
SOUTHWESTERN MEDICAL CENTER (370097),General Short Term (Acute Care Hospitals),Proprietary-Corporation,12599387.0,3076077.0,0.149328,1.0,58350236.0,,13944351.0,8024813.0,,390751014.0,126.0,15904.0,5064617.0,39191177.0,45990.0,3983.0,8537327.0,2019-10-31,OK,5635.0,5168398.0,8.0,1714120.0,61712.0,2018-11-01 00:00:00,,,23943853.0,62295425.0,61402933.0,505.89,118.0,2019
SOUTHWESTERN REGIONAL MEDICAL CENTER (370190),General Short Term (Acute Care Hospitals),Proprietary-Corporation,6452918.0,15644266.0,0.202595,1.0,107160862.0,,6615170.0,522461.0,,528942498.0,40.0,3239.0,21272870.0,25142366.0,14640.0,640.0,2954127.0,2020-06-30,OK,1656.0,21651190.0,13.0,14982488.0,2735.0,2019-07-01 00:00:00,0.5,,23572263.0,,5352116.0,381.49,27.0,2019
SOUTHWESTERN VA MENTAL HLTH INST IPT (494029),Psychiatric,Governmental-State,,,,2.0,47426019.0,,,,,49969995.0,109.0,28635.0,13066.0,26851796.0,39894.0,947.0,,2020-06-30,VA,2609.0,13304.0,,,,2019-07-01 00:00:00,,,,5258962.0,,152.11,109.0,2019
SOUTHWESTERN VERMONT MEDICAL CENTER (470012),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,10843232.0,3018635.0,0.387607,2.0,120430712.0,,17531560.0,11328315.0,,310703386.0,78.0,12511.0,12690129.0,50437571.0,28470.0,3394.0,4334542.0,2019-09-30,VT,6231.0,22569562.0,10.0,1341969.0,102835.0,2018-10-01 00:00:00,6.0,,51417537.0,49297008.0,42339561.0,788.43,68.0,2019
SPALDING REGIONAL HOSPITAL (110031),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,17688489.0,18843917.0,0.160247,1.0,133339788.0,,20104540.0,17371646.0,,832089512.0,160.0,35742.0,6287503.0,52139130.0,58560.0,7232.0,16588262.0,2020-06-30,GA,9660.0,6407977.0,22.0,15816466.0,-178168.0,2019-07-01 00:00:00,,198427.0,51766707.0,239204944.0,145713205.0,716.76,138.0,2019
SPALDING REHAB HOSPITAL (063027),Rehabilitation,Proprietary-Corporation,,,,1.0,20725220.0,,,,,143086884.0,58.0,13971.0,2783.0,9764837.0,21228.0,1026.0,,2020-05-31,CO,4251.0,2844.0,,,,2019-06-01 00:00:00,,,,-74403044.0,,132.56,58.0,2019
SPANISH PEAKS MEDICAL CENTER (061316),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,185587.0,0.754024,2.0,24192999.0,,,1941427.0,,32085168.0,20.0,4551.0,2142404.0,14866798.0,7300.0,176.0,219331.0,2019-12-31,CO,708.0,2244568.0,,43534.0,,2019-01-01 00:00:00,,,,9557273.0,5868637.0,154.18,20.0,2019
SPARROW CLINTON HOSPITAL (231326),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1528978.0,0.299328,1.0,30383081.0,,,1280308.0,,101504389.0,25.0,2807.0,2766684.0,17351180.0,9125.0,836.0,937168.0,2019-12-31,MI,1377.0,2447430.0,2.0,1233993.0,,2019-01-01 00:00:00,,,11457051.0,10484745.0,11289021.0,218.69,23.0,2019
SPARROW EATON (231327),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,993472.0,0.412464,1.0,38968835.0,,,1661251.0,,94478231.0,25.0,1654.0,2952103.0,25477508.0,9125.0,623.0,255666.0,2019-12-31,MI,731.0,3224582.0,,903989.0,,2019-01-01 00:00:00,,,15629002.0,39657539.0,9834339.0,350.61,25.0,2019
SPARROW IONIA HOSPITAL (231331),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,2669269.0,0.37322,2.0,46556978.0,,,2219230.0,,124744090.0,22.0,2096.0,2434162.0,21187111.0,8030.0,757.0,856059.0,2019-12-31,MI,892.0,1958034.0,2.0,2363129.0,,2019-01-01 00:00:00,,,11983721.0,6613008.0,20949889.0,195.84,20.0,2019
SPARROW SPECIALTY HOSPITAL (232037),General Long Term,Voluntary Nonprofit-Other,,,,1.0,14140186.0,,,,,46380703.0,30.0,8814.0,,6394072.0,10950.0,348.0,,2019-12-31,MI,4181.0,,,,,2019-01-01 00:00:00,,,6117920.0,626156.0,,90.21,30.0,2019
SPARTA COMMUNITY HOSPITAL (141349),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,1486326.0,0.401175,2.0,31417238.0,,,4763836.0,,78312961.0,25.0,1878.0,2510687.0,15305150.0,9150.0,288.0,3019312.0,2020-06-30,IL,1275.0,1853248.0,,300868.0,,2019-07-01 00:00:00,,,,14836887.0,11613581.0,172.63,25.0,2019
SPARTANBURG HOSPITAL FOR RESTORATIVE (422004),General Long Term,Governmental-Hospital District,,,,1.0,24327700.0,,,,,54507652.0,67.0,9688.0,1956.0,11864227.0,24455.0,325.0,,2019-09-30,SC,5597.0,1722.0,4.0,,,2018-10-01 00:00:00,,,,1184000.0,,173.4,63.0,2019
SPARTANBURG REGIONAL MEDICAL CENTER (420007),General Short Term (Acute Care Hospitals),Governmental-County,115432811.0,73639434.0,0.233969,2.0,798519087.0,,126951975.0,149065606.0,,3412933728.0,644.0,174785.0,65719832.0,296355261.0,235234.0,29891.0,152076442.0,2019-09-30,SC,51609.0,65473191.0,113.0,36984404.0,-332108.0,2018-10-01 00:00:00,59.21,,234778352.0,604754000.0,421878083.0,6607.0,511.0,2019
SPARTANBURG REHABILITATION INSTITUTE (423031),Rehabilitation,Proprietary-Corporation,,,,1.0,15482724.0,,,,,26118748.0,40.0,12734.0,,7519895.0,14600.0,900.0,,2019-12-31,SC,9413.0,,,,,2019-01-01 00:00:00,,,,131746418.0,,113.77,40.0,2019
SPAULDING HOSPITAL CAMBRIDGE (222000),General Long Term,Voluntary Nonprofit-Other,,,,1.0,78470754.0,,,,,165322119.0,180.0,40854.0,460919.0,37502540.0,65700.0,1093.0,,2019-09-30,MA,13440.0,470328.0,,,,2018-10-01 00:00:00,,,37502540.0,13695000.0,,559.0,180.0,2019
SPAULDING REHABILITATION HOSPITAL (223034),Rehabilitation,Voluntary Nonprofit-Other,,,,1.0,148346128.0,,,,,332609495.0,132.0,45337.0,3745149.0,79490474.0,48180.0,2093.0,,2019-09-30,MA,13771.0,3790895.0,,,,2018-10-01 00:00:00,13.46,,71937406.0,73279000.0,,1056.0,132.0,2019
SPEARE MEMORIAL HOSPITAL (301311),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,3616084.0,0.417567,2.0,49247198.0,,,4860211.0,,117938428.0,25.0,4343.0,4433595.0,25922169.0,9150.0,1116.0,5932422.0,2020-06-30,NH,1874.0,5410303.0,,1183682.0,,2019-07-01 00:00:00,,,,36373458.0,15628028.0,279.93,25.0,2019
SPEC HOSPITAL OF ALBUQUERQUE (322003),General Long Term,Proprietary-Corporation,,,,1.0,9717727.0,,,,,27697523.0,25.0,7331.0,,4188430.0,9150.0,296.0,,2020-05-31,NM,3006.0,,,,,2019-06-01 00:00:00,,,4188430.0,-766041.0,,65.0,25.0,2019
SPEC HOSPITAL WASHINGTON HADLEY (092003),General Long Term,Proprietary-Corporation,,,,1.0,38650205.0,,,,,83407082.0,82.0,15205.0,1458.0,18507342.0,29930.0,573.0,,2019-12-31,DC,9830.0,1488.0,,,,2019-01-01 00:00:00,,,15381066.0,18077338.0,,484.0,82.0,2019
SPECIALISTS HOSPITAL OF SHREVEPORT (190278),General Short Term (Acute Care Hospitals),Proprietary-Other,8215718.0,137512.0,0.195859,1.0,50333808.0,,9321821.0,422.0,,256989796.0,15.0,2489.0,8804150.0,10530668.0,5475.0,1162.0,681783.0,2019-12-31,LA,1199.0,8984611.0,,,,2019-01-01 00:00:00,,,10367915.0,9863096.0,40656.0,185.4,15.0,2019
SPECIALTY HOSPITAL (192016),General Long Term,Proprietary-Corporation,,,,1.0,9666410.0,,,,,31502246.0,32.0,8655.0,,3639325.0,11712.0,322.0,,2020-05-31,LA,5200.0,,,,,2019-06-01 00:00:00,,,3639325.0,-13544095.0,,61.0,32.0,2019
SPECIALTY HOSPITAL OF LORAIN (362025),General Long Term,Voluntary Nonprofit-Other,,,,1.0,6152882.0,,,,,16877852.0,24.0,4677.0,5797.0,2546406.0,8698.0,209.0,,2019-12-31,OH,3079.0,5915.0,,,,2019-01-01 00:00:00,,,,1488454.0,,41.5,24.0,2019
SPECIALTY HOSPITAL OF WASHINGTON (092002),General Long Term,Proprietary-Other,,,,1.0,51759686.0,,,,,101731494.0,60.0,15433.0,,23361675.0,21900.0,620.0,,2019-12-31,DC,7437.0,,,,,2019-01-01 00:00:00,,,17995830.0,35466761.0,,520.0,60.0,2019
SPECIALTY HOSPITAL OF WINNFIELD (192052),General Long Term,Proprietary-Corporation,,,,2.0,677260.0,,,,,936601.0,20.0,545.0,,295328.0,4920.0,26.0,,2019-12-02,LA,487.0,,,,,2019-04-01 00:00:00,,,295328.0,,,41.0,20.0,2019
SPECIALTY REHABILITATION HOSPITAL (193080),Rehabilitation,Proprietary-Partnership,,,,2.0,3765687.0,,,,,7120458.0,12.0,3655.0,,1873333.0,4380.0,261.0,,2019-12-31,LA,3118.0,,,,,2019-01-01 00:00:00,,,1873333.0,300051.0,,39.69,12.0,2019
SPECTRUM HEALTH  HOSPITALS (230038),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,100400572.0,20140077.0,0.307186,2.0,798408472.0,,113838574.0,108577103.0,,2599102465.0,1081.0,149613.0,30415933.0,291735714.0,198919.0,33831.0,49993522.0,2019-12-31,MI,31655.0,30508136.0,190.0,4653437.0,-329055.0,2019-07-01 00:00:00,151.68,539203.0,260057697.0,948818019.0,553804472.0,8511.32,883.0,2019
SPECTRUM HEALTH BIG RAPIDS (230093),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2972972.0,1363366.0,0.306022,2.0,31473044.0,,3003619.0,2920718.0,,102845744.0,49.0,3872.0,2638223.0,12049199.0,8869.0,1204.0,3209340.0,2019-12-31,MI,1255.0,2625868.0,4.0,366664.0,43325.0,2019-07-01 00:00:00,,,10744910.0,8596537.0,19434981.0,320.78,45.0,2019
SPECTRUM HEALTH GERBER (231338),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1957299.0,0.336305,2.0,40302296.0,,,3175933.0,,119838449.0,25.0,2242.0,3040710.0,13437044.0,4600.0,1028.0,4726593.0,2019-12-31,MI,506.0,1656534.0,9.0,351350.0,,2019-07-01 00:00:00,,,12378595.0,22129149.0,22636047.0,355.78,16.0,2019
SPECTRUM HEALTH LUDINGTON (230110),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4096776.0,1222103.0,0.35277,2.0,42812392.0,,3526526.0,2393555.0,,121360586.0,45.0,3923.0,5302626.0,13950538.0,8280.0,1008.0,2669767.0,2019-12-31,MI,1533.0,5275189.0,6.0,281225.0,22245.0,2019-07-01 00:00:00,,,13081187.0,33939573.0,17248634.0,347.4,39.0,2019
SPECTRUM HEALTH PENNOCK HOSPITAL (231339),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1373989.0,0.370104,2.0,26067708.0,,,1517494.0,,70433556.0,25.0,1867.0,1452290.0,9761946.0,3475.0,636.0,3063736.0,2019-06-30,MI,466.0,1252431.0,6.0,240123.0,,2019-02-12 00:00:00,,,8638653.0,14801452.0,10032272.0,391.1,19.0,2019
SPECTRUM HEALTH PENNOCK HOSPITAL (231339),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1762588.0,0.370456,2.0,32875644.0,,,1802761.0,,88743829.0,25.0,2266.0,1773795.0,12257717.0,4600.0,776.0,4077907.0,2019-12-31,MI,695.0,1592183.0,6.0,260371.0,,2019-07-01 00:00:00,,,10842450.0,18730092.0,12172907.0,318.25,19.0,2019
SPECTRUM HEALTH REED CITY (231323),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1208811.0,0.332654,2.0,27070539.0,,,1579172.0,,81377349.0,25.0,1015.0,4284642.0,8000079.0,4600.0,86.0,2965766.0,2019-12-31,MI,652.0,2613374.0,4.0,202215.0,,2019-07-01 00:00:00,,,6788892.0,7672494.0,13227925.0,196.14,21.0,2019
SPECTRUM HEALTH UNITED MEMORIAL (230035),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,3281657.0,1889878.0,0.310421,1.0,47127411.0,,3804076.0,4100353.0,,151817717.0,49.0,4154.0,4581349.0,15764887.0,9016.0,1665.0,4511661.0,2019-12-31,MI,1282.0,4704774.0,8.0,475143.0,36091.0,2019-07-01 00:00:00,6.61,,14068645.0,49235246.0,24059488.0,380.87,41.0,2019
SPECTRUM HEALTH ZEELAND (230003),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1442443.0,1148260.0,0.275909,1.0,28104888.0,,1825965.0,1870985.0,,101863005.0,55.0,3756.0,1136022.0,9772709.0,11387.0,1709.0,3356878.0,2019-12-31,MI,536.0,1160647.0,7.0,214572.0,25345.0,2019-07-01 00:00:00,,,9599242.0,24686399.0,12355211.0,286.56,48.0,2019
SPENCER MUNICIPAL HOSPITAL (160112),General Short Term (Acute Care Hospitals),Governmental-City-County,9216718.0,925360.0,0.352741,2.0,78345786.0,,9095915.0,6139434.0,,222105614.0,49.0,6288.0,13658013.0,26050446.0,17934.0,1662.0,1405067.0,2020-06-30,IA,3669.0,13817767.0,,430244.0,82778.0,2019-07-01 00:00:00,,105075.0,26033054.0,47411887.0,21510879.0,382.01,49.0,2019
SPOONER HEALTH SYSTEM (521332),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1655670.0,0.487124,2.0,24523375.0,,,2002163.0,,50343180.0,20.0,1924.0,4896116.0,8475134.0,7320.0,271.0,1504136.0,2020-03-31,WI,1497.0,4931587.0,,974529.0,,2019-04-01 00:00:00,,,,22430466.0,7747736.0,115.61,20.0,2019
SPOTSYLVANIA REGIONAL MEDICAL CENTER (490141),General Short Term (Acute Care Hospitals),Proprietary-Corporation,20147219.0,6313003.0,0.163243,1.0,96353014.0,,22816454.0,19372742.0,,590242730.0,105.0,22421.0,6661062.0,33607093.0,38430.0,6579.0,8580918.0,2020-04-30,VA,8145.0,6657823.0,12.0,4795024.0,-38423.0,2019-05-01 00:00:00,,98904.0,32174985.0,235327239.0,125882909.0,409.46,93.0,2019
SPRING GROVE HOSPITAL CENTER (214018),Psychiatric,Governmental-State,,,,1.0,73743367.0,,,,,9263947.0,639.0,131153.0,,48859485.0,233874.0,77.0,,2020-06-30,MD,1424.0,,,,,2019-07-01 00:00:00,,,,,,726.0,639.0,2019
SPRING HARBOR HOSPITAL (204005),Psychiatric,Voluntary Nonprofit-Other,,,,1.0,8794637.0,,,,,18435292.0,100.0,7271.0,,14054495.0,9200.0,542.0,,2018-12-31,ME,1385.0,,,,,2018-10-01 00:00:00,1.18,,,37086348.0,,77.86,100.0,2019
SPRING HARBOR HOSPITAL (204005),Psychiatric,Voluntary Nonprofit-Other,,,,1.0,26679101.0,,,,,62377898.0,100.0,22430.0,,42685068.0,27300.0,1624.0,,2019-09-30,ME,3246.0,,,,,2019-01-01 00:00:00,3.36,,,30634988.0,,668.51,100.0,2019
SPRING MOUNTAIN SAHARA (294010),Psychiatric,Proprietary-Corporation,,,,1.0,5491748.0,,,,,17159640.0,30.0,8061.0,91293.0,3240154.0,10950.0,852.0,,2019-12-31,NV,3841.0,93155.0,,,,2019-01-01 00:00:00,,,,-13192709.0,,55.84,30.0,2019
SPRING MOUNTAIN TREATMENT CENTER (294011),Psychiatric,Proprietary-Corporation,,,,1.0,16613966.0,,,,,59789560.0,110.0,29741.0,,9609817.0,40150.0,4985.0,,2019-12-31,NV,5686.0,,,,,2019-01-01 00:00:00,,,,-10853408.0,,178.5,110.0,2019
SPRING VALLEY HOSPITAL MEDICAL CNTR (290046),General Short Term (Acute Care Hospitals),Proprietary-Corporation,52958233.0,14241417.0,0.083226,1.0,276934336.0,,58508867.0,36017964.0,,3327502348.0,310.0,88356.0,7544990.0,103704574.0,113150.0,18381.0,67571878.0,2019-12-31,NV,20253.0,7798878.0,67.0,8194430.0,-320388.0,2019-01-01 00:00:00,6.08,570333.0,104022015.0,-189388345.0,736450293.0,1320.93,243.0,2019
SPRING VIEW HOSPITAL (180024),General Short Term (Acute Care Hospitals),Proprietary-Corporation,3117844.0,792576.0,0.140868,2.0,23665725.0,,2970049.0,9041514.0,,167999228.0,63.0,3149.0,2519498.0,15159805.0,22995.0,1107.0,5189446.0,2019-09-30,KY,1115.0,2501407.0,6.0,,-3831.0,2018-10-01 00:00:00,,,10435496.0,-13882625.0,50041966.0,200.21,57.0,2019
SPRINGBROOK BHS (424007),Psychiatric,Proprietary-Corporation,,,,1.0,16231511.0,,,,,53294484.0,116.0,33812.0,,12155454.0,42340.0,957.0,,2019-12-31,SC,2932.0,,,,,2019-01-01 00:00:00,,,,7013449.0,,270.67,47.0,2019
SPRINGBROOK HOSPITAL (104057),Psychiatric,Proprietary-Corporation,,,,1.0,12551291.0,,,,,41069209.0,66.0,24553.0,337350.0,7897764.0,24090.0,2993.0,,2019-09-30,FL,10037.0,313428.0,,,,2018-10-01 00:00:00,,,7628721.0,12186745.0,,186.43,66.0,2019
