Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
PURCELL MUNICIPAL HOSPITAL (370158),General Short Term (Acute Care Hospitals),Governmental-City,2076167.0,889696.0,0.409624,1.0,9578120.0,,2068229.0,2180891.0,,23382726.0,39.0,1822.0,1633142.0,4909977.0,14235.0,519.0,2100043.0,2018-06-30,OK,1393.0,1666706.0,,29468.0,348.0,2017-07-01 00:00:00,,20219.0,4960167.0,1047679.0,3838900.0,92.99,39.0,2017
PUSHMATAHA HOSPITAL (370083),General Short Term (Acute Care Hospitals),Governmental-Other,1513130.0,710163.0,0.290397,2.0,4237940.0,,1449238.0,,,14593633.0,42.0,2875.0,311729.0,2053472.0,15330.0,453.0,2437698.0,2018-03-31,OK,2050.0,318101.0,,,,2017-04-01 00:00:00,,,2051908.0,,,47.64,42.0,2017
PUTNAM COMMUNITY MEDICAL CENTER (100232),General Short Term (Acute Care Hospitals),Proprietary-Corporation,19173942.0,7377410.0,0.093361,2.0,59427389.0,,21828650.0,13393266.0,,636532251.0,99.0,22853.0,4675309.0,24383115.0,36135.0,5469.0,10958515.0,2018-08-31,FL,11348.0,4672739.0,10.0,6167574.0,56600.0,2017-09-01 00:00:00,,18747.0,24190477.0,29172012.0,140112560.0,395.63,89.0,2017
PUTNAM COUNTY HOSPITAL (151333),General Short Term (Critical Access Hospitals),Governmental-County,,1330684.0,0.353277,1.0,31158360.0,,,2801215.0,,88198087.0,25.0,2262.0,4490373.0,17555480.0,9125.0,636.0,3022231.0,2017-12-31,IN,1466.0,3825687.0,6.0,264793.0,,2017-01-01 00:00:00,,,,19949360.0,11988019.0,288.09,19.0,2017
PUTNAM COUNTY MEMORIAL HOSPITAL (261305),General Short Term (Critical Access Hospitals),Governmental-County,,956272.0,0.939705,2.0,9354807.0,,,510264.0,,9955046.0,15.0,1239.0,1446226.0,4647119.0,5475.0,148.0,997612.0,2018-06-30,MO,970.0,1758162.0,,36187.0,,2017-07-01 00:00:00,,,,8564492.0,959169.0,82.5,15.0,2017
PUTNAM GENERAL HOSPITAL (111313),General Short Term (Critical Access Hospitals),Governmental-County,,1492528.0,0.518653,2.0,12581047.0,,,671846.0,,24257159.0,25.0,3690.0,1551533.0,4846841.0,9125.0,479.0,2356553.0,2017-09-30,GA,2159.0,1566750.0,,293353.0,,2016-10-01 00:00:00,,,,10472890.0,1981706.0,100.26,25.0,2017
PUTNAM HOSPITAL CENTER (330273),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,26028295.0,2786963.0,0.32265,1.0,145923634.0,,29818306.0,12335370.0,,452266584.0,144.0,22790.0,11028445.0,52426999.0,52560.0,6036.0,1844755.0,2017-12-31,NY,11120.0,11141582.0,10.0,2181634.0,-45010.0,2017-01-01 00:00:00,,294724.0,51106024.0,78887000.0,48603688.0,633.2,134.0,2017
QUAIL RUN BEHAVIORAL HEALTH (034031),Psychiatric,Proprietary-Corporation,,12893.0,0.233688,1.0,17398641.0,,,,,74452330.0,102.0,33126.0,56495.0,11246875.0,37230.0,3821.0,,2018-05-31,AZ,3808.0,57648.0,,,,2017-06-01 00:00:00,,,11066504.0,6646743.0,,191.46,102.0,2017
QUAKERTOWN COMMUNITY HOSPITAL (390035),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9555279.0,2099803.0,0.103356,1.0,64574827.0,,10701017.0,5192577.0,,624780655.0,62.0,15218.0,9703676.0,28136631.0,22630.0,3329.0,3869888.0,2018-06-30,PA,5325.0,9902363.0,,1572895.0,25497.0,2017-07-01 00:00:00,,,27400388.0,10525467.0,81083911.0,410.13,62.0,2017
QUARTZ MOUNTAIN MEDICAL CENTER (371330),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,,0.220147,2.0,10845292.0,,,1.0,,49263975.0,15.0,399.0,694202.0,2795668.0,2700.0,116.0,,2017-06-29,OK,295.0,711046.0,,,,2017-01-01 00:00:00,,,,6265573.0,1.0,39.0,15.0,2017
QUEEN OF THE VALLEY MEDICAL CENTER (050009),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,36938414.0,6559155.0,0.170004,2.0,177655947.0,,40585625.0,200362069.0,,1045011807.0,176.0,24282.0,14581365.0,73402010.0,48224.0,4860.0,13092046.0,2018-03-31,CA,12214.0,14673339.0,20.0,4218542.0,22106.0,2017-07-01 00:00:00,,405650.0,68213748.0,178449876.0,17734325.0,807.06,150.0,2017
QUEENS HOSPITAL CENTER (330231),General Short Term (Acute Care Hospitals),Governmental-City,27808775.0,139486349.0,1.0,1.0,398343204.0,,31337835.0,139630000.0,,399955745.0,200.0,54349.0,8708967.0,172970438.0,70700.0,11619.0,38169754.0,2018-06-30,NY,6958.0,9590655.0,16.0,101534649.0,601.0,2017-07-01 00:00:00,98.43,61747.0,135152793.0,583352335.0,458704292.0,1898.3,169.0,2017
QUENTIN N BURDICK MEMORIAL HOSPITAL (350063),General Short Term (Acute Care Hospitals),Governmental- Federal,1933192.0,,,2.0,24878462.0,,1629374.0,,,370199.0,27.0,2503.0,1828498.0,21745704.0,9855.0,587.0,,2017-09-30,ND,1178.0,2305411.0,,,,2016-10-01 00:00:00,,,12672218.0,,,356.0,27.0,2017
QUILLEN REHABILITATION HOSPITAL  A (443033),Rehabilitation,Proprietary-Partnership,,,,1.0,8496865.0,,,,,16482747.0,36.0,8540.0,,4480090.0,13140.0,603.0,,2017-09-30,TN,5400.0,,,,,2016-10-01 00:00:00,,,4391421.0,7957366.0,,76.31,36.0,2017
QUINCY VALLEY MEDICAL CENTER (501320),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,550367.0,1.060044,1.0,7373489.0,,,1466475.0,,6955834.0,25.0,92.0,857930.0,3096930.0,9125.0,21.0,355174.0,2017-12-31,WA,48.0,1003890.0,,173867.0,,2017-01-01 00:00:00,,,,7098647.0,1894719.0,49.24,25.0,2017
RADY CHILDRENS HOSPITAL - SAN DIEGO (053303),Childrens,Voluntary Nonprofit-Other,,,,1.0,703047106.0,,,,,2500414612.0,401.0,103533.0,172615.0,385527977.0,146365.0,20313.0,,2018-06-30,CA,165.0,181671.0,184.0,,,2017-07-01 00:00:00,110.15,,,708794294.0,,3608.34,193.0,2017
RAINBOW BABIES & CHILDRENS HOSPITAL (363302),Childrens,Voluntary Nonprofit-Other,,,,1.0,1038005037.0,,,,,4808649795.0,230.0,60293.0,174774.0,531286400.0,84282.0,9635.0,,2017-12-31,OH,858.0,164549.0,,,,2017-01-01 00:00:00,159.88,,,160292000.0,,712.5,141.0,2017
RALEIGH GENERAL HOSPITAL (510070),General Short Term (Acute Care Hospitals),Proprietary-Corporation,40471785.0,2909580.0,0.19268,1.0,128478640.0,,45769291.0,19442955.0,,666799616.0,300.0,49664.0,12140517.0,48410343.0,109500.0,10379.0,10106141.0,2018-05-31,WV,24216.0,12015058.0,16.0,644832.0,-111725.0,2017-06-01 00:00:00,,305191.0,46348537.0,-85527551.0,168159704.0,856.33,268.0,2017
RAMAPO RIDGE PSYCHIATRIC (314019),Psychiatric,Voluntary Nonprofit-Other,,,,1.0,69451031.0,,,,,100328478.0,58.0,17016.0,1179052.0,44095036.0,21170.0,988.0,,2017-12-31,NJ,12379.0,1203118.0,,,,2017-01-01 00:00:00,,,24798204.0,99292523.0,,169.0,58.0,2017
RANCHO LOS AMIGOS NATL.REHAB.CTR. (050717),General Short Term (Acute Care Hospitals),Governmental-County,8417016.0,23484653.0,0.372162,1.0,222805598.0,,7963022.0,146243356.0,,18357115.0,114.0,21353.0,1747118.0,112669292.0,41610.0,1899.0,802832.0,2018-06-30,CA,1430.0,1885056.0,12.0,23186092.0,810.0,2017-07-01 00:00:00,15.86,,87904169.0,968861000.0,419410424.0,1151.47,102.0,2017
RANDOLPH HOSPITAL (340123),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9607692.0,8790211.0,0.321854,1.0,96887533.0,,11073572.0,8538126.0,,301029766.0,145.0,17768.0,8436215.0,40539317.0,52925.0,5691.0,11074109.0,2017-09-30,NC,5146.0,8448177.0,12.0,5209312.0,64882.0,2016-10-01 00:00:00,,,36412245.0,61400766.0,41238363.0,774.92,133.0,2017
RANGE REGIONAL HEALTH SERVICES (240040),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,8507531.0,1153196.0,0.401633,1.0,82366193.0,,8151417.0,15966854.0,,205078432.0,79.0,14283.0,9934954.0,62201446.0,28751.0,2442.0,1381907.0,2017-12-31,MN,5212.0,10034413.0,4.0,608364.0,-19566.0,2017-01-01 00:00:00,,,44747982.0,43274518.0,49113487.0,826.94,75.0,2017
RANGELY DISTRICT HOSPITAL (061307),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,747789.0,1.710415,2.0,13983931.0,,,477905.0,,8175753.0,25.0,5066.0,1199263.0,8142806.0,9125.0,55.0,466506.0,2017-12-31,CO,274.0,1687246.0,,,,2017-01-01 00:00:00,,,,33607957.0,1861994.0,110.24,25.0,2017
RANKEN JORDAN (263303),Childrens,Voluntary Nonprofit-Other,,,,1.0,29415450.0,,,,,41344474.0,60.0,11186.0,,17070148.0,16310.0,259.0,,2018-06-30,MO,,,,,,2017-07-01 00:00:00,,,,40091698.0,,242.76,60.0,2017
RANKIN COUNTY HOSPITAL DISTRICT (451329),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,1484079.0,2.103281,2.0,9172797.0,,,7175.0,,4361185.0,15.0,470.0,409582.0,5361438.0,5475.0,32.0,511171.0,2017-09-30,TX,312.0,780952.0,,440491.0,,2016-10-01 00:00:00,,,,24858832.0,26257.0,60.03,15.0,2017
RANSOM MEMORIAL HOSPITAL (170014),General Short Term (Acute Care Hospitals),Governmental-County,7610165.0,2443187.0,0.359786,2.0,33353154.0,,7243360.0,2445254.0,,92702797.0,47.0,4318.0,5375010.0,20678636.0,17155.0,1395.0,5283627.0,2017-12-31,KS,2226.0,5437867.0,5.0,545032.0,61214.0,2017-01-01 00:00:00,,64400.0,15146377.0,4259287.0,9490664.0,302.93,42.0,2017
RAPID CITY INDIAN HOSPITAL (430082),General Short Term (Acute Care Hospitals),Governmental- Federal,,,,1.0,15323253.0,,,,,189175.0,9.0,5.0,1195659.0,13925673.0,3285.0,2.0,,2017-09-30,SD,,1584453.0,,,,2016-10-01 00:00:00,,,8458543.0,,,240.0,9.0,2017
RAPID CITY REGIONAL HOSPITAL (430077),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,87697981.0,25350557.0,0.319831,2.0,404874397.0,,93941724.0,30021910.0,,1265899762.0,371.0,81475.0,55466632.0,208547587.0,135415.0,16405.0,48315817.0,2018-06-30,SD,32548.0,56321730.0,66.0,9870843.0,-259678.0,2017-07-01 00:00:00,16.73,,141028459.0,990088024.0,132798650.0,2728.93,305.0,2017
RAPIDES REGIONAL MEDICAL CENTER (190026),General Short Term (Acute Care Hospitals),Proprietary-Partnership,58445553.0,8444197.0,0.092706,1.0,194948411.0,,65332195.0,47318589.0,,2102856609.0,357.0,90286.0,11434827.0,81216890.0,130305.0,15944.0,21275246.0,2017-12-31,LA,36255.0,11799902.0,,5767859.0,-278265.0,2017-01-01 00:00:00,22.15,643304.0,79999465.0,-235565652.0,685456351.0,1357.26,322.0,2017
RAPPAHANNOCK GENERAL HOSPITAL (491308),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,2196455.0,0.453834,2.0,14001724.0,,,855411.0,,30852116.0,25.0,1829.0,1311430.0,5502272.0,3550.0,385.0,1755829.0,2017-08-31,VA,1331.0,2534766.0,5.0,1422662.0,,2017-04-01 00:00:00,,,,2719944.0,2134216.0,241.99,20.0,2017
RAPPAHANNOCK GENERAL HOSPITAL (491308),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1746475.0,0.464199,2.0,32328782.0,,,1348738.0,,69644257.0,25.0,4363.0,5496137.0,13633495.0,9125.0,690.0,2390263.0,2018-08-31,VA,2871.0,6265958.0,,658427.0,,2017-09-01 00:00:00,,,,3492304.0,5689762.0,256.29,25.0,2017
RARITAN BAY MEDICAL CENTER (310039),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,53766749.0,21571963.0,0.177056,1.0,234565597.0,,58815593.0,39834446.0,,1324808909.0,302.0,57369.0,10769148.0,115210975.0,110230.0,12196.0,25766781.0,2017-12-31,NJ,23980.0,11559598.0,29.0,16697686.0,-225137.0,2017-01-01 00:00:00,27.94,422505.0,98254886.0,374392263.0,304718207.0,1756.55,265.0,2017
RAULERSON HOSPITAL (100252),General Short Term (Acute Care Hospitals),Proprietary-Corporation,15612242.0,5368122.0,0.100928,2.0,57533977.0,,17737305.0,8871456.0,,570050002.0,100.0,19241.0,3885377.0,21763887.0,36500.0,4501.0,7746668.0,2018-04-30,FL,8725.0,3850213.0,8.0,4476010.0,82750.0,2017-05-01 00:00:00,,113660.0,21742545.0,-152371945.0,102838816.0,329.4,92.0,2017
RAWLINS COUNTY HEALTH CENTER (171307),General Short Term (Critical Access Hospitals),Governmental-Other,,103611.0,1.150479,2.0,7499266.0,,,252492.0,,6518387.0,15.0,902.0,1689359.0,3184952.0,5475.0,126.0,81098.0,2018-06-30,KS,749.0,1579419.0,,69810.0,,2017-07-01 00:00:00,,,,8736290.0,387343.0,44.79,15.0,2017
RAY COUNTY MEMORIAL HOSPITAL (261327),General Short Term (Critical Access Hospitals),Governmental-County,,1635502.0,0.477215,2.0,21980346.0,,,1003968.0,,46059638.0,25.0,2770.0,2444537.0,10540394.0,9125.0,587.0,3177676.0,2017-10-31,MO,1934.0,2836978.0,,134502.0,,2016-11-01 00:00:00,,,,3245912.0,2315075.0,190.97,25.0,2017
READING HOSPITAL AND MEDICAL CENTER (390044),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,112703414.0,20300831.0,0.279837,2.0,770457638.0,,121171470.0,80947006.0,,2753242079.0,553.0,132053.0,46359824.0,340457567.0,201845.0,30166.0,56011721.0,2018-06-30,PA,44069.0,49460916.0,20.0,4506067.0,-100001.0,2017-07-01 00:00:00,90.82,243734.0,323723899.0,745458126.0,537006504.0,4670.57,482.0,2017
REAGAN MEMORIAL HOSPITAL (451301),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,2029760.0,1.60288,2.0,12967547.0,,,61295.0,,8090155.0,7.0,409.0,627439.0,4991207.0,2555.0,13.0,1278068.0,2017-09-30,TX,354.0,696978.0,,,,2016-10-01 00:00:00,,,,33451592.0,416166.0,38.01,7.0,2017
REBOUND BEHAVIORAL HEALTH (424014),Psychiatric,Proprietary-Corporation,,,,1.0,8266814.0,,,,,23018695.0,42.0,12195.0,313690.0,5152467.0,15330.0,1559.0,,2017-12-31,SC,4345.0,320096.0,,,,2017-01-01 00:00:00,,,,19106288.0,,91.52,42.0,2017
RED BAY HOSPITAL (011302),General Short Term (Critical Access Hospitals),Governmental-Other,,867130.0,0.344637,2.0,8345603.0,,,349986.0,,24215629.0,25.0,3246.0,668556.0,3926651.0,9125.0,442.0,2396157.0,2017-09-30,AL,2341.0,533039.0,,40088.0,,2016-10-01 00:00:00,,,,1025353.0,1924208.0,82.26,25.0,2017
RED BUD REGIONAL HOSPITAL (141348),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,566593.0,0.14609,2.0,19097062.0,,,882757.0,,130721012.0,25.0,6132.0,1714919.0,11065082.0,9125.0,713.0,1320106.0,2018-06-30,IL,4468.0,-1602471.0,,219267.0,,2017-07-01 00:00:00,,,,-4122420.0,11107069.0,145.85,25.0,2017
RED RIVER BEHAVIORAL CENTER (194079),Psychiatric,Proprietary-Corporation,,,,1.0,3440567.0,,,,,8869933.0,20.0,5533.0,,1542465.0,7300.0,318.0,,2018-06-30,LA,4492.0,,,,,2017-07-01 00:00:00,,,1542465.0,581312.0,,37.0,20.0,2017
RED RIVER BEHAVIORAL HEALTH SYSTEM (354005),Psychiatric,Proprietary-Partnership,,,,1.0,13580085.0,,,,,14709835.0,70.0,8116.0,,4603422.0,25550.0,765.0,,2017-12-31,ND,948.0,,,,,2017-01-01 00:00:00,,,,9845861.0,,90.0,70.0,2017
RED RIVER HOSPITAL (454018),Psychiatric,Proprietary-Corporation,,,,1.0,12509559.0,,,,,36656845.0,96.0,24148.0,259914.0,6923454.0,35040.0,2226.0,,2017-12-31,TX,6443.0,265223.0,,,,2017-01-01 00:00:00,,,,-10647418.0,,144.16,96.0,2017
REDINGTON-FAIRVIEW GENERAL HOSPITAL (201314),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,8836329.0,0.621393,2.0,75430177.0,,,13875337.0,,121388808.0,25.0,5021.0,15734314.0,42711340.0,9125.0,1360.0,11287358.0,2018-06-30,ME,2681.0,15584296.0,4.0,2057660.0,,2017-07-01 00:00:00,,,,45065873.0,21676217.0,613.43,21.0,2017
REDLANDS COMMUNITY HOSPITAL (050272),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,21391840.0,3785880.0,0.148534,1.0,207719897.0,,23454097.0,25903115.0,,1398467511.0,195.0,44903.0,7258164.0,101649890.0,71175.0,10480.0,5146552.0,2017-09-30,CA,6528.0,7266917.0,29.0,2900404.0,32903.0,2016-10-01 00:00:00,,,94434505.0,173933127.0,287576050.0,1256.15,166.0,2017
REDMOND REGIONAL MEDICAL CENTER (110168),General Short Term (Acute Care Hospitals),Proprietary-Corporation,54068981.0,12856487.0,0.117467,1.0,174882508.0,,64344452.0,12786202.0,,1488777469.0,207.0,48984.0,16203152.0,66267799.0,74451.0,11301.0,13872752.0,2018-06-30,GA,23326.0,16101477.0,16.0,10843199.0,198267.0,2017-07-01 00:00:00,25.55,,57851956.0,39083622.0,126948320.0,1011.68,168.0,2017
REDWOOD AREA HOSPITAL (241351),General Short Term (Critical Access Hospitals),Governmental-City,,256506.0,0.582818,2.0,22916905.0,,,2592080.0,,39320846.0,25.0,2018.0,3388140.0,9777747.0,9125.0,462.0,371782.0,2017-12-31,MN,1203.0,3570259.0,,39825.0,,2017-01-01 00:00:00,,,,24630415.0,5308017.0,135.7,25.0,2017
REDWOOD MEMORIAL HOSPITAL (051318),Critical Access Hospitals,Voluntary Nonprofit-Other,,2883769.0,0.197145,2.0,30922638.0,,,11601344.0,,156852618.0,25.0,3981.0,-1188615.0,13167769.0,6850.0,1008.0,3517046.0,2018-03-31,CA,2276.0,-1470704.0,4.0,1986901.0,,2017-07-01 00:00:00,,,,9846223.0,45422595.0,115.24,21.0,2017
REEDSBURG AREA MEDICAL CENTER (521351),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,839552.0,0.506686,2.0,48104899.0,,,11462628.0,,94940268.0,25.0,3505.0,6970870.0,30718067.0,9125.0,1073.0,1200674.0,2017-09-30,WI,1539.0,7209378.0,4.0,317392.0,,2016-10-01 00:00:00,,,,27416262.0,19123353.0,427.55,21.0,2017
REEVES COUNTY HOSPITAL (451377),General Short Term (Critical Access Hospitals),Governmental-County,,2267119.0,0.677598,2.0,24450086.0,,,2776401.0,,36083444.0,25.0,3524.0,1469767.0,14332587.0,9125.0,729.0,1241176.0,2017-12-31,TX,1581.0,1469123.0,,1540542.0,,2017-01-01 00:00:00,,,,16876713.0,4831634.0,174.07,25.0,2017
REEVES MEMORIAL MEDICAL CENTER (191326),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,381128.0,0.533979,2.0,8982955.0,,,2002426.0,,16822672.0,15.0,2105.0,1258836.0,4022299.0,5475.0,152.0,703831.0,2017-12-31,LA,1557.0,834025.0,,6265.0,,2017-01-01 00:00:00,,,,9803488.0,3434376.0,66.06,15.0,2017
REFUGIO MEMORIAL HOSPITAL (451317),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,1369948.0,0.546127,2.0,12446928.0,,,1070767.0,,22791262.0,20.0,480.0,1625288.0,5468730.0,7300.0,76.0,892057.0,2017-12-31,TX,392.0,1495751.0,,903303.0,,2017-01-01 00:00:00,,,,2723418.0,2243574.0,125.24,20.0,2017
REGENCY HOSPITAL OF CINCINNATI (362034),General Long Term,Proprietary-Corporation,,,,1.0,1970456.0,,,,,9357147.0,41.0,1205.0,,771684.0,2501.0,37.0,,2017-11-01,OH,72.0,,,,,2017-09-01 00:00:00,,,770104.0,5150.0,,11.11,41.0,2017
REGENCY HOSPITAL OF COLUMBUS (362037),General Long Term,Proprietary-Corporation,,,,1.0,23471046.0,,,,,114387336.0,66.0,15145.0,26567.0,9548183.0,24090.0,506.0,,2018-06-30,OH,3849.0,27109.0,,,,2017-07-01 00:00:00,,,9534318.0,2629354.0,,140.52,66.0,2017
REGENCY HOSPITAL OF FLORENCE (422007),General Long Term,Proprietary-Corporation,,,,1.0,17931035.0,,,,,92174975.0,40.0,12476.0,,6688246.0,14600.0,456.0,,2017-12-31,SC,8769.0,,,,,2017-01-01 00:00:00,,,6648386.0,832698.0,,104.21,40.0,2017
REGENCY HOSPITAL OF GREENVILLE (422009),General Long Term,Proprietary-Corporation,,,,1.0,12263082.0,,,,,63444924.0,32.0,8610.0,-15191.0,6228594.0,11680.0,326.0,,2018-07-31,SC,4346.0,,,,,2017-08-01 00:00:00,,,6180510.0,170945.0,,87.1,32.0,2017
REGENCY HOSPITAL OF HATTIESBURG (252009),General Long Term,Proprietary-Corporation,,,,1.0,10465730.0,,,,,45361638.0,33.0,5819.0,6675.0,4592797.0,12045.0,232.0,,2018-07-18,MS,4257.0,6812.0,,,,2017-09-01 00:00:00,,,4512300.0,-490053.0,,75.19,33.0,2017
REGENCY HOSPITAL OF MACON  LLC (112016),General Long Term,Proprietary-Corporation,,,,1.0,26159232.0,,,,,137957810.0,60.0,16711.0,35573.0,10787520.0,21900.0,456.0,,2017-10-31,GA,9748.0,36299.0,,,,2016-11-01 00:00:00,,,10764245.0,2710562.0,,175.23,60.0,2017
REGENCY HOSPITAL OF MERIDIAN (252006),General Long Term,Proprietary-Corporation,,,,1.0,10120157.0,,,,,50607325.0,40.0,7140.0,,4625964.0,14600.0,263.0,,2018-07-31,MS,5310.0,,,,,2017-08-01 00:00:00,,,4618613.0,4549640.0,,72.64,40.0,2017
REGENCY HOSPITAL OF MINNEAPOLIS (242005),General Long Term,Proprietary-Corporation,,,,1.0,35049042.0,,,,,145781822.0,92.0,21075.0,46529.0,17982018.0,33580.0,659.0,,2018-06-30,MN,8000.0,47478.0,,,,2017-07-01 00:00:00,,,17890168.0,1088885.0,,229.56,92.0,2017
REGENCY HOSPITAL OF NORTH CENTRAL OH (362029),General Long Term,Proprietary-Corporation,,,,1.0,35360629.0,,,,,168575626.0,87.0,21088.0,16332.0,13897088.0,31755.0,788.0,,2018-08-31,OH,11052.0,16664.0,,,,2017-09-01 00:00:00,,,13881027.0,1787666.0,,204.73,87.0,2017
REGENCY HOSPITAL OF NW ARKANSAS (042009),General Long Term,Proprietary-Corporation,,,,1.0,8672634.0,,,,,47457665.0,25.0,6232.0,,4185928.0,9125.0,250.0,,2018-05-31,AR,3400.0,,,,,2017-06-01 00:00:00,,,4124862.0,1248958.0,,63.68,25.0,2017
REGENCY HOSPITAL OF SOUTH ATLANTA (112014),General Long Term,Proprietary-Corporation,,,,1.0,15428060.0,,,,,86774813.0,40.0,9824.0,996.0,6658751.0,14600.0,213.0,,2018-03-01,GA,4024.0,1016.0,,,,2017-03-01 00:00:00,,,6648031.0,4833425.0,,85.04,40.0,2017
REGENCY HOSPITAL OF TOLEDO (362036),General Long Term,Proprietary-Corporation,,,,1.0,17633640.0,,,,,96112219.0,45.0,11661.0,57978.0,8121758.0,16425.0,447.0,,2017-12-31,OH,5411.0,59161.0,,,,2017-01-01 00:00:00,,,8058134.0,-12209.0,,122.17,45.0,2017
REGINA MEDICAL CENTER (240059),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5063573.0,1339408.0,0.381007,1.0,42828618.0,,4936874.0,536565.0,,112408920.0,29.0,3457.0,3953155.0,17971018.0,10585.0,1279.0,2177539.0,2017-12-31,MN,1353.0,4034795.0,,511364.0,89135.0,2017-01-01 00:00:00,,,15343642.0,82360366.0,2191289.0,231.1,29.0,2017
REGIONAL GENERAL HOSPITAL (100322),General Short Term (Acute Care Hospitals),Proprietary-Individual,255337.0,2404141.0,0.359728,1.0,4951150.0,,138621.0,312463.0,,13763591.0,20.0,745.0,149094.0,2155684.0,7300.0,198.0,5063425.0,2018-08-31,FL,102.0,152138.0,,582685.0,,2017-09-01 00:00:00,,,2035122.0,3721975.0,466580.0,67.42,20.0,2017
REGIONAL HEALTH SERVICES OF HOWARD C (161328),General Short Term (Critical Access Hospitals),Governmental-County,,529751.0,0.56196,2.0,20364693.0,,,2995507.0,,36238720.0,18.0,1193.0,3623199.0,8063327.0,6570.0,191.0,853616.0,2018-06-30,IA,878.0,3075431.0,,63476.0,,2017-07-01 00:00:00,,,,23488465.0,5133687.0,110.39,18.0,2017
REGIONAL HOSPITAL (502001),General Long Term,Voluntary Nonprofit-Other,,,,1.0,16370978.0,,,,,46361492.0,26.0,5923.0,321.0,6535050.0,9490.0,168.0,,2018-06-30,WA,3049.0,300.0,,,,2017-07-01 00:00:00,,,,1653413.0,,70.8,26.0,2017
REGIONAL HOSPITAL OF JACKSON (440189),General Short Term (Acute Care Hospitals),Proprietary-Corporation,14130532.0,2806230.0,0.09297,2.0,64765820.0,,16291804.0,6710879.0,,696630443.0,115.0,17889.0,6493702.0,22720175.0,41975.0,3967.0,9293610.0,2017-09-30,TN,8521.0,6434041.0,16.0,1729929.0,47788.0,2016-10-01 00:00:00,,,23447546.0,7535604.0,112507138.0,382.0,99.0,2017
REGIONAL HOSPITAL OF SCRANTON (390237),General Short Term (Acute Care Hospitals),Proprietary-Corporation,37688193.0,1012876.0,0.12912,1.0,137666338.0,,42259154.0,8478479.0,,1066187162.0,182.0,37972.0,13989131.0,46838435.0,64727.0,8015.0,4682602.0,2018-06-30,PA,21401.0,14596849.0,22.0,32381.0,-246995.0,2017-07-01 00:00:00,10.97,,47424897.0,188452092.0,102636912.0,811.44,160.0,2017
REGIONAL MEDICAL CENTER BAYONET POINT (100256),General Short Term (Acute Care Hospitals),Proprietary-Corporation,50574047.0,15992176.0,0.07506,1.0,178202304.0,,57704639.0,11837277.0,,2374115958.0,290.0,72049.0,8380724.0,63929300.0,104530.0,15416.0,20659158.0,2018-02-28,FL,22540.0,8398041.0,20.0,14173563.0,-254110.0,2017-03-01 00:00:00,44.35,310525.0,61340469.0,-447750358.0,261021480.0,1003.3,230.0,2017
REGIONAL MEDICAL CENTER OF SAN JOSE (050125),General Short Term (Acute Care Hospitals),Proprietary-Corporation,88951644.0,13128863.0,0.090763,1.0,369676578.0,,96463434.0,50493486.0,,4072968507.0,258.0,83244.0,11395301.0,185077880.0,94170.0,15495.0,13056377.0,2017-12-31,CA,29888.0,11244379.0,40.0,11470363.0,45304.0,2017-01-01 00:00:00,,952459.0,184526400.0,447220283.0,1061992293.0,1283.26,218.0,2017
