PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
390219,01-JUL-17,30-JUN-18,As Submitted,LATROBE AREA HOSPITAL                   ,ONE MELLON WAY                          ,,LATROBE                                 ,PA                                      ,15650-                                  ,WESTMORELAND                            ,901165,,,169188,,,.0692,830857,514029,117,42782,5094,499,25267,17.27,917,,1390,99,6680,,,,,,,
390220,01-JUL-17,30-SEP-17,As Submitted,JENNERSVILLE REGIONAL HOSPITAL          ,1015 W. BALTIMORE PIKE                  ,,WEST GROVE                              ,PA                                      ,19390-                                  ,CHESTER                                 ,,,,13348,,,.0374,,,63,5796,695,120,1293,,47.08,,196,53,427,28,,,,,,
390222,01-JUL-17,30-JUN-18,Amended,RIDDLE HOSPITAL                         ,1068 W. BALTIMORE PIKE                  ,,MEDIA                                   ,PA                                      ,19063                                   ,DELAWARE                                ,,,,,,,,,,204,74460,17523,528,41701,,800.91,,3900,68,10304,390,,,,,,
390223,01-JUL-17,30-JUN-18,As Submitted,PRESBYTERIAN MEDICAL CENTER             ,39TH & MARKET STREETS                   ,,PHILADELPHIA                            ,PA                                      ,19104-                                  ,PHILADELPHIA                            ,15853289,,,3897521,,,.2175,3721965,2160053,316,115507,28898,3662,91743,169.95,2300.89,,5049,448,16223,3282,,,,,703,
390225,01-JUL-17,30-JUN-18,As Submitted,EPHRATA COMMUNITY HOSPITAL              ,169 MARTIN AVENUE                       ,,EPHRATA                                 ,PA                                      ,17522-1002                              ,LANCASTER                               ,,,,142025,,,.0372,,,115,41975,7575,711,23013,,903.53,,1858,189,6998,783,,,,,327,144
390226,01-JUL-17,30-JUN-18,As Submitted,PENNSYLVANIA HOSPITAL OF UPHS           ,8TH & SPRUCE                            ,,PHILADELPHIA                            ,PA                                      ,19107-                                  ,,7091604,,,2252580,,,.2128,2528346,1763023,395,144000,18634,3159,86145,152.4,2468.79,,3575,613,22250,5580,321,,79,,831,
390228,01-JUL-17,30-JUN-18,As Submitted,ST. CLAIR MEMORIAL HOSPITAL             ,1000 BOWER HILL ROAD                    ,,PITTSBURGH                              ,PA                                      ,15243                                   ,ALLEGHENY                               ,,,,,,,,,,295,107648,12497,816,58369,,1669.26,,2968,166,14744,911,,,31,,891,
390231,01-JUL-17,30-JUN-18,As Submitted,ABINGTON MEMORIAL HOSPITAL              ,1200 OLD YORK ROAD                      ,,ABINGTON                                ,PA                                      ,19001                                   ,MONTGOMERY                              ,13025848,,,1371674,,,.0613,5051845,2067280,565,210071,44919,8891,129884,157.68,3719.07,,9706,1346,26471,2388,44,,36,16,369,385
390233,01-JUL-17,30-JUN-18,Settled,UPMC PINNACLE HANOVER                   ,300 HIGHLAND AVENUE                     ,,HANOVER                                 ,PA                                      ,17331-                                  ,YORK                                    ,,,,,,,,,,93,33945,9763,271,19923,,1025.78,,2288,80,5239,435,,,,,,
390236,01-JUL-17,30-JUN-18,As Submitted,GUTHRIE TOWANDA MEMORIAL HOSPITAL       ,91 HOSPITAL DRIVE                       ,,TOWANDA                                 ,PA                                      ,18848                                   ,BRADFORD                                ,,,,16267,,,.0436,,,35,12775,2344,105,3450,,281.57,,273,20,475,22,,,,,,
390237,01-JUL-17,30-JUN-18,As Submitted,REGIONAL HOSPITAL OF SCRANTON           ,746 JEFFERSON AVENUE                    ,,SCRANTON                                ,PA                                      ,18501-                                  ,LACKAWANNA                              ,1181124,,,,,,,801602,312579,182,64727,21470,610,37972,10.97,811.44,,4094,619,8015,,,,,,,
390256,01-JUL-17,30-JUN-18,As Submitted,MILTON S. HERSHEY MEDICAL CENTER        ,500 UNIVERSITY DRIVE                    ,,HERSHEY                                 ,PA                                      ,17033                                   ,DAUPHIN                                 ,20942208,,,3633832,,,.1898,7100873,5979083,548,200020,38647,5095,170142,595.06,6738.61,,6788,643,28798,5065,,,,,,
390258,01-JUL-17,30-JUN-18,As Submitted,ST. MARY MEDICAL CENTER                 ,1201 LANGHORNE NEWTOWN RD               ,,LANGHORNE                               ,PA                                      ,19047                                   ,BUCKS                                   ,,,,675121,,,.0427,,,306,111690,29298,3482,87137,,2011,,4882,524,22578,380,,,,,,
390263,01-JUL-17,30-APR-18,As Submitted,MUHLENBERG HOSPITAL CENTER              ,2100 MACK BOULEVARD                     ,4000                                    ,ALLENTOWN                               ,PA                                      ,18105-4000                              ,LEHIGH                                  ,3898571,,,385542,,,.0481,2510271,825442,216,65664,23996,2007,46552,51.62,1285.47,,4106,254,7741,660,,,,,,
390265,01-JUL-17,30-JUN-18,As Submitted,JEFFERSON REGIONAL MEDICAL CENTER       ,565 COAL VALLEY ROAD                    ,,PITTSBURGH                              ,PA                                      ,15236-0119                              ,ALLEGHENY                               ,,,,,,,,,,286,104390,12203,1059,55086,,1411.07,,2508,181,11556,1209,272,,36,3,701,403
390266,01-JUL-17,30-JUN-18,Settled,GROVE CITY MEDICAL CENTER               ,631 NORTH BROAD ST EXT                  ,,GROVE CITY                              ,PA                                      ,16127-                                  ,MERCER                                  ,,,,,,,,,,90,32850,1635,64,4789,,348,8,481,9,1411,82,,,,,,
390267,01-JUL-17,30-JUN-18,As Submitted,FORBES REGIONAL HOSPITAL                ,2570 HAYMAKER ROAD                      ,,MONROEVILLE                             ,PA                                      ,15146-                                  ,ALLEGHENY                               ,1747733,,,,,,,2137931,620860,234,85410,13390,1595,59866,53.53,1127.9,,2557,182,12787,1133,467,,86,3,1143,527
390268,01-JUL-17,30-JUN-18,As Submitted,MOUNT NITTANY MEDICAL CENTER            ,1800 EAST PARK AVENUE                   ,,STATE COLLEGE                           ,PA                                      ,16803-6797                              ,CENTRE                                  ,870310,274462,,,,,,936538,417298,248,90520,15454,459,48494,16.53,1727.38,,3775,80,12832,1287,118,,30,,474,
390270,01-JUL-17,30-JUN-18,Amended,GEISINGER WYOMING VALLEY MED CTR        ,1000 EAST MOUNTAIN DRIVE                ,,WILKES BARRE                            ,PA                                      ,18702                                   ,LUZERNE                                 ,4481861,,,1690280,,,.1406,1272342,1080052,266,97090,24387,4041,72710,45.31,2025.28,,5082,462,18250,4011,,,,1,,468
390272,01-SEP-17,31-AUG-18,As Submitted,VALLEY FORGE MEDICAL CENTER             ,1033 WEST GERMANTOWN PIKE               ,,NORRISTOWN                              ,PA                                      ,19403-3905                              ,MONTGOMERY                              ,,,,53503,,,.12,,,50,18250,1874,89,13127,,149.63,,351,15,1333,,,,,,,
390278,01-JUL-17,30-JUN-18,As Submitted,EAGLEVILLE HOSPITAL                     ,100 EAGLEVILLE ROAD                     ,,EAGLEVILLE                              ,PA                                      ,19403                                   ,MONTGOMERY                              ,,,,101642,,,.12,,,49,17885,3862,296,10036,,179.37,,631,67,1734,770,427,,17,,798,
390290,01-JAN-17,11-JAN-18,As Submitted,HAHNEMANN UNIVERSITY HOSPITAL           ,BROAD & VINE                            ,,PHILADELPHIA                            ,PA                                      ,19102                                   ,PHILADELPHIA                            ,15245311,,,3578686,,,.4028,13513747,3180382,407,153294,23578,9068,94256,398.27,1293.62,,3732,1203,17151,6524,344,,40,,550,
390302,01-JAN-17,31-DEC-17,Settled,BARIATRIC CARE CTR OF PENNSYLVANIA      ,280 MIDDLETOWN BOULEVARD                ,,LANGHORNE                               ,PA                                      ,19047                                   ,BAY                                     ,,,,,,,,,,23,8395,15,,449,,43.04,,8,,264,,,,,,,
390304,01-JAN-17,31-DEC-17,As Submitted,ROXBOROUGH MEMORIAL HOSPITAL            ,5800 RIDGE AVENUE                       ,,PHILADELPHIA                            ,PA                                      ,19128                                   ,PHILADELPHIA                            ,1058077,,,462750,,,.176,987403,125625,131,47815,4994,549,13557,26.21,399.3,,1230,167,3901,885,8,,,,534,21
390307,01-JAN-17,31-DEC-17,As Submitted,EDGEWOOD SURGICAL HOSPITAL              ,239 EDGEWOOD DRIVE EXTENSION            ,,TRANSFER                                ,PA                                      ,16154                                   ,MERCER                                  ,,,,,,,,,,10,3650,84,,216,,30.6,,30,,80,9,,,,,,
390312,01-JUL-17,30-JUN-18,Settled,EASTERN REGIONAL MEDICAL CENTER         ,1331 EAST WYOMING AVE                   ,,PHILADELPHIA                            ,PA                                      ,19124                                   ,PHILADELPHIA                            ,,,,,,,,,,74,27010,917,,4835,,461.82,,194,,740,,,,,,,
390314,01-JAN-17,31-DEC-17,Settled,COORDINATED HEALTH ORTHOPEDIC HOSP      ,2310 HIGHLAND AVENUE                    ,,BETHLEHEM                               ,PA                                      ,18017                                   ,NORTHAMPTON                             ,,,,,,,,,,20,7300,1077,2,2535,,93.56,,493,1,1196,74,,,,,,
390316,01-JAN-17,31-DEC-17,Settled,SURGICAL INSTITUTE OF READING           ,2752 CENTURY BLVD                       ,,WYOMISSING                              ,PA                                      ,19610                                   ,BERKS                                   ,,,,,,,,,,15,5475,539,,1109,,157.36,,313,,814,20,,,,,,
390321,01-JAN-17,31-DEC-17,Settled,COORDINATED HOSPITAL OF ALLENTOWN       ,1503 N CEDAR CREST BLVD                 ,,ALLENTOWN                               ,PA                                      ,18104                                   ,LEHIGH                                  ,174617,,,,,,,11176,36880,20,7300,909,9,2166,1,595.6,,504,4,1242,95,,,,,,
390322,01-JAN-17,31-DEC-17,Settled,ROTHMAN ORTHOPAEDIC SPECIALTY HOSPI     ,3300 TILLMAN DRIVE                      ,,BENSALEM                                ,PA                                      ,19020-                                  ,BUCKS                                   ,,,,,,,,,,24,8760,743,,2657,,125.65,,551,,2138,,,,,,,
390323,01-JAN-17,31-DEC-17,Settled,ADVANCED SURGICAL HOSPITAL              ,100 TRICH DRIVE                         ,,WASHINGTON                              ,PA                                      ,15301                                   ,WASHINGTON                              ,,,,,,,,,,14,5110,438,,1583,,86.73,,220,,811,,,,,,,
390324,01-NOV-16,31-OCT-17,Settled,PHYSICIANS CARE SURGICAL HOSPITAL       ,454 ENTERPRISE DRIVE                    ,,ROYERSFORD                              ,PA                                      ,19468                                   ,MONTGOMERY                              ,,,,,,,,,,12,4380,450,1,1490,,77.13,,354,1,1232,,,,,,,
390325,01-JUL-17,30-JUN-18,As Submitted,OSS  ORTHOPAEDIC HOSPITAL               ,1861 POWDER MILL ROAD                   ,,YORK                                    ,PA                                      ,17402                                   ,YORK                                    ,,,,,,,,,,30,10950,1160,2,3294,,708,,585,1,1727,59,,,,,,
390326,01-JUL-17,30-JUN-18,As Submitted,ST LUKE HOSPITAL ANDERSON CAMPUS        ,1872 ST LUKES BOULEVARD                 ,,EASTON                                  ,PA                                      ,18045                                   ,NORTHHAMPTON                            ,247779,,,,,,,50081,69967,108,39420,14082,963,31102,2,646,,3265,195,7213,,,,,,,
390327,01-JUL-17,30-JUN-18,As Submitted,WELLSPAN SURGERY AND REHAB HOSPITAL     ,45 MONUMENT DRIVE SUITE 200             ,,YORK                                    ,PA                                      ,17403                                   ,YORK                                    ,,,,,,,,,,25,9125,307,155,1360,,178.99,,164,5,836,70,,,,12,,1070
390328,01-JUL-17,30-JUN-18,Amended,UPMC EAST HOSPITAL                      ,2775 MOSSIDE BLVD                       ,,MONROEVILLE                             ,PA                                      ,15146                                   ,ALLEGHENY                               ,,,,89155,,,.0262,,,136,49354,8670,865,36472,,709.33,,1973,120,7786,723,,,,6,,414
390329,01-JUL-17,30-JUN-18,Settled w/Audit,EINSTEIN MEDICAL CENTER MONTGOMERY      ,559 WEST GERMANTOWN PIKE                ,,EAST NORRITON                           ,PA                                      ,19403                                   ,MONTGOMERY                              ,26099,,,813540,,,.1187,25504,11323,170,61912,14596,2075,47066,,1073.62,,3259,450,12278,2448,,,,,,
390330,25-OCT-16,30-JUN-17,Amended,ST. LUKES HOSPITAL - MONROE CAMPUS      ,100 ST. LUKES LANE                      ,PA                                      ,STROUDBURG                              ,PA                                      ,18360                                   ,MONROE                                  ,,,,92966,,,.0388,,,72,17928,6285,556,12052,,301,,1371,86,3746,332,,,,,,
390330,01-JUL-17,30-JUN-18,Amended,ST. LUKES HOSPITAL - MONROE CAMPUS      ,100 ST. LUKES LANE                      ,PA                                      ,STROUDBURG                              ,PA                                      ,18360                                   ,MONROE                                  ,,,,32021,,,.0065,,,72,26280,11479,770,21972,,513.5,,2626,223,6973,458,,,,,,
391300,01-JUL-17,30-JUN-18,As Submitted,JERSEY SHORE HOSPITAL                   ,1020 THOMPSON STREET                    ,,JERSEY SHORE                            ,PA                                      ,17745                                   ,LYCOMING                                ,,,,,,,,,,25,9125,797,17,2189,,193.8,,204,7,657,52,,,,,,
391301,01-JUL-17,30-JUN-18,Settled,MUNCY VALLEY HOSPITAL                   ,215 EAST WATER STREET                   ,,MUNCY                                   ,PA                                      ,17756-                                  ,LYCOMING                                ,,,,,,,,,,20,7300,2940,28,4231,,136.95,,174,8,394,37,,,,,,
391302,01-JUL-17,30-JUN-18,As Submitted,MEYERSDALE COMMUNITY HOSPITAL           ,200 HOSPITAL DRIVE                      ,,MEYERSDALE                              ,PA                                      ,15552                                   ,SOMERSET                                ,,,,,,,,,,20,7300,623,,1605,,85.96,,62,8,166,,,,,,,
391303,01-JUL-17,30-JUN-18,As Submitted,FULTON COUNTY MEDICAL CENTER            ,214 PEACH ORCHARD ROAD                  ,,MCCONNELLSBURG                          ,PA                                      ,17233                                   ,FULTON                                  ,,,,,,,,,,21,7665,2332,,3198,,275.95,,422,,647,36,,,,,,
391304,01-JUL-17,30-JUN-18,Settled,BUCKTAIL MEDICAL CENTER                 ,1001 PINE STREET                        ,,RENOVO                                  ,PA                                      ,17764                                   ,CLINTON                                 ,,,,,,,,,,16,5840,641,3,906,,47.91,,30,1,43,1,,,,,,
391305,01-JUL-17,30-JUN-18,Amended,TROY COMMUNITY HOSPITAL                 ,275 GUTHRIE DRIVE                       ,,TROY                                    ,PA                                      ,16947                                   ,BRADFORD                                ,,,,,,,,,,25,9125,3262,401,6075,,104.97,,349,2,662,70,,,,,,
391306,01-JAN-17,31-DEC-17,Settled,ENDLESS MOUNTAINS HEALTH SYSTEMS        ,100 HOSPITAL DRIVE                      ,,MONTROSE                                ,PA                                      ,18801                                   ,SUSQUEHANNA                             ,,,,,,,,,,25,9125,1965,17,3368,,198.71,,463,5,857,66,,,,,,
391307,01-JUL-17,30-JUN-18,Settled,TYRONE HOSPITAL                         ,ONE HOSPITAL DRIVE                      ,,TYRONE                                  ,PA                                      ,16686                                   ,BLAIR                                   ,,,,,,,,,,25,9125,505,20,1449,,182.68,,232,4,736,56,,,,,,
391308,01-JUL-17,30-JUN-18,As Submitted,CORRY MEMORIAL HOSPITAL                 ,965 SHAMROCK LANE                       ,,CORRY                                   ,PA                                      ,16407                                   ,ERIE                                    ,,,,,,,,,,20,7300,1467,10,2443,,137.62,,203,5,394,40,,,,,,
391309,01-JUL-17,30-JUN-18,As Submitted,BARNES-KASSON COUNTY HOSPITAL           ,2872 TURNPIKE STREET                    ,,SUSQUEHANNA                             ,PA                                      ,18847                                   ,SUSQUEHANNA                             ,,,,,,,,,,25,9125,2686,127,3592,,145.84,,419,41,638,,,,,,,
391312,01-JUL-17,30-JUN-18,Settled,BROOKVILLE HOSPITAL                     ,100 HOSPITAL ROAD                       ,,BROOKVILLE                              ,PA                                      ,15825                                   ,JEFFERSON                               ,,,,,,,,,,25,9125,2669,1,4009,,153.09,,343,2,582,2,114,,,,174,
391313,01-JUL-17,30-JUN-18,As Submitted,CHARLES COLE MEMORIAL HOSPITAL          ,1001 EAST 2ND STREET                    ,20                                      ,COUDERSPORT                             ,PA                                      ,16915                                   ,POTTER                                  ,,,,,,,,,,25,9125,2641,356,5852,,463.31,,749,16,1699,235,,,,,50,
391314,01-JUL-17,30-JUN-18,Amended,TITUSVILLE AREA HOSPITAL                ,406 WEST OAK STREET                     ,,TITUSVILLE                              ,PA                                      ,16354                                   ,CRAWFORD                                ,,,,,,,,,,25,9125,2330,41,4098,,200.05,,356,12,702,74,,,,,,
391315,01-JUL-17,30-JUN-18,As Submitted,PENN HIGHLANDS ELK                      ,763 JOHNSONBURG RD                      ,,ST. MARYS                               ,PA                                      ,15857                                   ,ELK                                     ,,,,,,,,,,25,9125,3194,89,6266,,319.47,,613,4,1380,201,,,5,,171,
391316,10-NOV-16,30-JUN-17,Settled,SOLDIERS & SAILORS MEMORIAL HOSPT.      ,32-36 CENTRAL AVENUE                    ,,WELLSBORO                               ,PA                                      ,16901                                   ,TIOGA                                   ,,,,,,,,,,25,5825,2147,83,4545,,331.48,,536,28,1149,224,,,,,,
391316,01-JUL-17,30-JUN-18,As Submitted,SOLDIERS & SAILORS MEMORIAL HOSPT.      ,32-36 CENTRAL AVENUE                    ,,WELLSBORO                               ,PA                                      ,16901                                   ,TIOGA                                   ,,,,,,,,,,25,9125,3025,139,6361,,320.53,,783,346,1711,,,,,,,
392024,01-JAN-17,31-DEC-17,As Submitted,LIFECARE HOSPITALS OF PITTSBURGH        ,225 PENNSYLVANIA AVE.                   ,,PITTSBURGH                              ,PA                                      ,15221                                   ,ALLEGHENY                               ,,,,,,,,,,147,53655,13662,,23539,,213.85,,606,,1040,,,,,,,
392025,01-SEP-17,31-AUG-18,As Submitted,POST ACUTE MEDICAL AT NANTICOKE         ,575 NORTH RIVER STREET                  ,,WILKES-BARE                             ,PA                                      ,18764                                   ,LUZERNE                                 ,,,,,,,,,,36,13140,5660,,6772,,64.04,,256,,328,,,,,,,
392027,01-SEP-17,31-AUG-18,Settled,KINDRED HOSPITAL PHILADELPHIA           ,6129 PALMETTO STREET                    ,,PHILADELPHIA                            ,PA                                      ,19111                                   ,PHILADELPHIA                            ,,,,,,,,,,109,39785,13590,817,18405,,215.4,,540,15,701,4,,,,,,
392028,01-OCT-16,31-AUG-17,Settled,CURAHEALTH PITTSBURGH                   ,7777 STEUBENVILLE PIKE                  ,,OAKDALE                                 ,PA                                      ,15071                                   ,ALLEGHENY                               ,,,,,,,,,,63,21105,3603,,6634,,70.8,,149,,260,,,,,,,
392028,01-SEP-17,31-AUG-18,Settled,CURAHEALTH PITTSBURGH                   ,7777 STEUBENVILLE PIKE                  ,,OAKDALE                                 ,PA                                      ,15071                                   ,ALLEGHENY                               ,,,,,,,,,,63,22995,2009,,4118,,42,,107,,198,,,,,,,
392031,01-MAY-17,30-APR-18,Settled,SSH - JOHNSTOWN  INC.                   ,320 MAIN STREET                         ,,JOHNSTOWN                               ,PA                                      ,15901                                   ,CAMBRIA                                 ,,,,,,,,,,39,14235,7016,,10351,,96.7,,280,,416,,,,,,,
392033,01-JUL-17,30-JUN-18,Settled,GOOD SHEPHERD SPECIALTY HOSPITAL        ,2445 SHOENERSVILLE ROAD                 ,,BETHLEHEM                               ,PA                                      ,18017-7384                              ,LEHIGH                                  ,,,,,,,,,,32,11680,5484,68,9518,,89.28,,222,1,375,,,,,,,
392036,01-APR-17,31-MAR-18,Settled,SSH - LAUREL HIGHLANDS  INC             ,ONE MELLON WAY  3RD FLOOR               ,,LATROBE                                 ,PA                                      ,15650                                   ,WESTMORELAND                            ,,,,,,,,,,40,14600,4967,10,9187,,85.52,,196,1,346,7,,,,,,
392037,01-JUN-17,31-MAY-18,Settled,SSH - ERIE                              ,252 WEST 11TH STREET                    ,,ERIE                                    ,PA                                      ,16501                                   ,ERIE                                    ,,,,,,,,,,50,18250,5507,,9255,,88.22,,219,,354,12,,,,,,
392038,01-SEP-17,03-AUG-18,As Submitted,LIFECARE HOSPITAL OF MECHANICSBURG      ,4950 WILSON LANE                        ,,MECHANICSBURG                           ,PA                                      ,17055                                   ,CUMBERLAND                              ,,,,,,,,,,68,22916,3800,35,5053,,74.08,,169,1,224,,,,,,,
392039,01-FEB-17,31-JAN-18,Settled,SSH - CENTRAL PA                        ,503 NORTH 21ST STREET                   ,,CAMPHILL                                ,PA                                      ,17011                                   ,CUMBERLAND                              ,,,,,,,,,,92,33580,13938,,24424,,230.34,,554,,956,,,,,,,
392043,01-OCT-16,31-AUG-17,Settled,CURAHEALTH HERITAGE VALLEY              ,1000 DUTCH RIDGE ROAD  FLOOR 2          ,,BEAVER                                  ,PA                                      ,15009                                   ,BEAVER                                  ,,,,,,,,,,35,11725,3120,5,5091,,33.5,,142,1,243,,,,,,,
392043,01-SEP-17,31-AUG-18,Settled,CURAHEALTH HERITAGE VALLEY              ,1000 DUTCH RIDGE ROAD  FLOOR 2          ,,BEAVER                                  ,PA                                      ,15009                                   ,BEAVER                                  ,,,,,,,,,,35,12775,2476,,4941,,30,,151,,248,,,,,,,
392044,01-JUL-17,30-JUN-18,Settled,SSH - PITTSBURGH / UPMC                 ,200 LOTHROP STREET MUH E824             ,,PITTSBURGH                              ,PA                                      ,15213                                   ,ALLEGHENY                               ,,,,,,,,,,32,11680,4220,,8452,,78.73,,167,,291,1,,,,,,
392045,01-SEP-17,31-AUG-18,As Submitted,SSH - MCKEESPORT                        ,1500 FIFTH AVE CRAWFORD 6TH FLOOR       ,,MCKEESPORT                              ,PA                                      ,15132                                   ,ALLEGHENY                               ,,,,,,,,,,30,10950,4260,,7281,,71.77,,169,,269,,,,,,,
392046,01-SEP-17,31-AUG-18,Settled,KINDRED HOSPITAL SOUTH PHILADELPHIA     ,1930 S. BROAD ST.                       ,,PHILADELPHIA                            ,PA                                      ,19145                                   ,PHILADELPHIA                            ,,,,,,,,,,58,21170,6819,79,8584,,94.5,,263,3,331,3,,,,,,
392047,01-FEB-17,31-JAN-18,Settled,SSH - DANVILLE                          ,100 NORTH ACADEMY AVENUE                ,,DANVILLE                                ,PA                                      ,17822                                   ,MONTOUR                                 ,,,,,,,,,,30,10950,5712,,8647,,67.27,,206,,290,1,,,,,,
392048,01-APR-17,31-MAR-18,As Submitted,LIFECARE HOSPITALS OF CHESTER COUNTY    ,400 EAST MARSHALL ST.                   ,,WEST CHESTER                            ,PA                                      ,19380-                                  ,CHESTER COUNTY                          ,,,,,,,,,,39,14235,6407,,7831,,75.56,,268,,318,,,,,,,
392050,01-JUL-17,30-JUN-18,Settled,GOOD SHEPHERD PENN PARTNERS             ,1800 LOMBARD STREET                     ,,PHILADELPHIA                            ,PA                                      ,19146                                   ,PHILADELPHIA                            ,,,,,,,,,,38,13870,4954,205,10273,,707.24,,152,3,276,,,,,,,
393025,01-JUL-17,30-JUN-18,Amended,BRYN MAWR REHABILITATION HOSPITAL       ,414 PAOLI PIKE                          ,,MALVERN                                 ,PA                                      ,19355-3300                              ,CHESTER                                 ,,,,,,,,,,148,54020,13413,1413,32676,.84,487.85,,922,69,1983,74,,,,,,
393026,01-JUL-17,30-JUN-18,As Submitted,HEALTHSOUTH READING REHABILITATION H    ,1623 MORGANTOWN ROAD                    ,,READING                                 ,PA                                      ,19607                                   ,BERKS                                   ,,,,,,,,,,60,21900,10889,334,14646,,139.92,,813,22,1070,50,,,,,,
393027,01-JUL-17,30-JUN-18,As Submitted,HEALTHSOUTH HARMARVILLE REHABILITATI    ,320 GUYS RUN ROAD                       ,,PITTSBURGH                              ,PA                                      ,15238                                   ,ALLEGHENY                               ,,,,,,,,,,162,59130,11268,514,19900,,205.24,,809,29,1354,73,,,,,,
393030,01-JUL-17,30-JUN-18,Settled,ALLIED SERVICES REHAB. HOSPT.           ,475 MORGAN HIGHWAY                      ,PO BOX 1103                             ,SCRANTON                                ,PA                                      ,18501                                   ,LACKAWANNA                              ,,,,,,,,,,82,29930,12726,590,16530,,288.39,,1104,50,1385,,,,,,,
393031,01-JUL-17,30-JUN-18,As Submitted,HEALTHSOUTH REHABILITATION HOSPITAL     ,175 LANCASTER BOULEVARD                 ,,MECHANICSBURG                           ,PA                                      ,17055                                   ,CUMBERLAND                              ,,,,,,,,,,75,27375,12065,153,17259,,167.64,,992,12,1374,40,,,,,,
393035,01-JUL-17,30-JUN-18,As Submitted,GOOD SHEPHERD REHABILITATION HOSPITA    ,850 S. 5TH STREET                       ,,ALLENTOWN                               ,PA                                      ,18103-3295                              ,LEHIGH                                  ,,,,,,,,,,106,38690,11684,787,26429,,838.39,,673,31,1261,216,,,,,,
393036,01-JUL-17,30-JUN-18,Settled,JOHN HEINZ INSTIT. OF REHAB MEDICIN     ,150 MUNDY ST                            ,PO BOX 2096                             ,WILKES-BARRE                            ,PA                                      ,18436                                   ,LUZERNE                                 ,,,,,,,,,,61,22265,8317,521,10833,,272.08,,721,36,930,,,,,,,
393037,01-JUL-17,30-JUN-18,Amended,HEALTHSOUTH REHABILITATION HOSPITAL     ,1850 NORMANDIE DRIVE                    ,,YORK                                    ,PA                                      ,17408                                   ,YORK                                    ,,,,,,,,,,90,32850,16330,197,20528,,204.39,,1319,13,1602,40,,,,,,
393038,01-JUL-17,30-JUN-18,As Submitted,MAGEE REHABILITATION HOSPITAL           ,1513 RACE STREET                        ,,PHILADELPHIA                            ,PA                                      ,19102-                                  ,PHILADELPHIA                            ,,,,,,,,,3614,96,35040,5802,1314,24613,5.81,466.95,,255,47,933,185,,,,,,
393039,01-JUL-17,30-JUN-18,As Submitted,HEALTHSOUTH NITTANY VALLEY REHABILIT    ,550 WEST COLLEGE AVE                    ,,PLEASANT GAP                            ,PA                                      ,16823                                   ,CENTRE                                  ,,,,,,,,,,73,26645,10894,245,15820,,159.4,,933,19,1348,54,,,,,,
393040,01-JUL-17,30-JUN-18,Amended,HEALTHSOUTH REHABILITATION HOSPITAL     ,2005 VALLEY VIEW BLVD                   ,,ALTOONA                                 ,PA                                      ,16602                                   ,BLAIR                                   ,,,,,,,,,,80,29200,15755,194,23872,,256.6,,1142,13,1741,85,,,,,,
393045,01-JUL-17,30-JUN-18,Amended,HEALTHSOUTH REHABILITATION HOSPITAL     ,303 CAMP MEETING ROAD                   ,,SEWICKLEY                               ,PA                                      ,15143                                   ,ALLEGHENY                               ,,,,,,,,,,44,16060,8047,108,14436,,116.79,,607,6,1058,30,,,,,,
393046,01-JUL-17,30-JUN-18,As Submitted,HEALTHSOUTH REHABILITATION HOSPITAL     ,143 EAST 2ND STREET                     ,,ERIE                                    ,PA                                      ,16504                                   ,ERIE                                    ,,,,,,,,,,100,36500,9561,161,14653,,136.2,,802,19,1209,81,,,,,,
393047,01-JUL-17,30-JUN-18,As Submitted,GEISINGER HEALTHSOUTH REHABILITATION    ,64 REHAB LANE                           ,,DANVILLE                                ,PA                                      ,17821                                   ,MONTOUR                                 ,,,,,,,,,,42,15330,6099,140,11121,,166.18,,499,8,897,69,,,,,,
393053,01-JUN-17,31-MAY-18,Amended,PENN STATE HERSHEY REHABILITATION LL    ,1135 OLD WEST CHOCOLATE AVENUE          ,,HUMMELSTOWN                             ,PA                                      ,17036                                   ,DAUPHIN                                 ,,,,,,,,,9727,76,27740,7678,572,17881,5.3,213.31,,566,29,1160,109,,,,,,
