PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
380018,01-OCT-18,30-SEP-19,As Submitted,ROGUE REGIONAL MEDICAL CENTER           ,2825 BARNETT ROAD                       ,,MEDFORD                                 ,OR                                      ,97504                                   ,JACKSON                                 ,,,,3466539,,,.1897,,,307,112055,29070,23556,78163,,772.93,,5289,4612,16013,,,,287,66,617,371
380050,01-OCT-18,30-SEP-19,As Submitted,SKY LAKES MEDICAL CENTER                ,2865 DAGGETT STREET                     ,,KLAMATH FALLS                           ,OR                                      ,97601-                                  ,KLAMATH                                 ,1815273,,,853657,,,.1763,732985,784663,105,38325,8003,5039,18267,21.63,1077.09,,2034,1344,4913,,,,,,,
392048,01-APR-19,29-MAY-19,As Submitted,LIFECARE HOSPITALS OF CHESTER COUNTY    ,400 EAST MARSHALL ST.                   ,,WEST CHESTER                            ,PA                                      ,19380-                                  ,CHESTER COUNTY                          ,,,,,,,,,,39,2301,800,,800,,64.02,,23,,31,,,,,,,
400016,01-OCT-18,30-SEP-19,As Submitted,AUXILIO MUTUO HOSPITAL                  ,PONCE DE LEON                           ,191227                                  ,SAN JUAN                                ,PR                                      ,00919-1227                              ,,24827,,,,,,,37135,10382,477,174105,19178,9447,113826,1.22,2042,,2474,1376,17222,,,,,6,,408
400113,01-OCT-18,30-SEP-19,As Submitted,HOSPITAL SAN CRISTOBAL                  ,509 KM 1 COTTO LAUREL                   ,,PONCE                                   ,PR                                      ,00980                                   ,PONCE                                   ,,,,54935,,,.0997,,,157,57305,2902,8260,32845,,337.18,,390,1664,4241,,,,,,,
410006,01-OCT-18,30-SEP-19,As Submitted,NEWPORT HOSPITAL                        ,11 FRIENDSHIP STREET                    ,,NEWPORT                                 ,RI                                      ,02840                                   ,NEWPORT                                 ,,,,211992,,,.078,,,102,37230,6319,191,16589,,645.4,,1400,76,4431,772,,,73,5,906,261
410007,01-OCT-18,30-SEP-19,As Submitted,RHODE ISLAND HOSPITAL                   ,593 EDDY STREET                         ,,PROVIDENCE                              ,RI                                      ,02901                                   ,PROVIDENCE                              ,25738973,,,5120052,,,.2194,9658732,4927663,635,231710,47610,12458,186327,459.26,6659.39,,8471,1775,34671,7926,868,,163,15,1905,321
410008,01-OCT-18,30-SEP-19,As Submitted,SOUTH COUNTY HOSPITAL                   ,100 KENYON AVENUE                       ,,WAKEFIELD                               ,RI                                      ,02879                                   ,WASHINGTON                              ,,,,,,,,,,79,28835,8876,214,21288,,1007.9,,2576,45,6280,649,,,,,,
410009,01-OCT-18,30-SEP-19,As Submitted,KENT COUNTY MEMORIAL HOSPITAL           ,455 TOLL GATE ROAD                      ,,WARWICK                                 ,RI                                      ,02886                                   ,KENT                                    ,5022246,,,1299932,,,.1505,3834123,1677763,323,117895,16547,5005,61144,102.98,2184.54,,3837,639,14113,2342,,,,5,,377
410010,01-OCT-18,30-SEP-19,As Submitted,WOMEN & INFANTS HOSPITAL                ,101 DUDLEY STREET                       ,,PROVIDENCE                              ,RI                                      ,02905                                   ,PROVIDENCE                              ,55320,,,200888,,,.5341,2995,30928,247,90155,596,8300,68801,57.9,1980.3,,182,1070,10951,,,,,,,
410012,01-OCT-18,30-SEP-19,As Submitted,THE MIRIAM HOSPITAL                     ,164 SUMMIT AVENUE                       ,,PROVIDENCE                              ,RI                                      ,02906                                   ,PROVIDENCE                              ,7646208,,,1196880,,,.0918,2411522,1438529,246,89305,23785,2076,74294,79.81,2556.81,,6124,466,19583,2389,,,,,,
410013,01-OCT-18,30-SEP-19,As Submitted,THE WESTERLY HOSPITAL                   ,25 WELLS STREET                         ,,WESTERLY                                ,RI                                      ,02891-                                  ,,,,,,,,,,,79,28835,4997,172,11196,,419,,1174,107,2735,,,,,,,
414000,01-OCT-18,30-SEP-19,As Submitted,BUTLER HOSPITAL                         ,345 BLACKSTONE BOULEVARD                ,,PROVIDENCE                              ,RI                                      ,02906                                   ,PROVIDENCE                              ,,,,,,,,,108491,143,52195,8529,427,48624,12.81,747.27,,892,66,6741,2054,,,,,,
420005,01-OCT-18,30-SEP-19,As Submitted,MCLEOD MEDICAL CENTER - DILLON          ,301 EAST JACKSON STREET                 ,1327                                    ,DILLON                                  ,SC                                      ,29536-1327                              ,DILLON                                  ,,,,97083,,,.12,,,72,26280,2272,426,8291,,271.58,,537,106,1793,761,,,,,,
420007,01-OCT-18,30-SEP-19,As Submitted,SPARTANBURG REGIONAL MEDICAL CENTER     ,101 E WOOD ST                           ,,SPARTANBURG                             ,SC                                      ,29303-                                  ,SPARTANBURG                             ,2042226,1831606,,1369193,1227984,,.1222,2193992,1421178,644,235234,51609,9273,175056,58.25,6607,,9180,7689,29891,,,,,,197,152
420009,01-OCT-18,30-SEP-19,As Submitted,OCONEE MEMORIAL HOSPITAL                ,298 MEMORIAL DRIVE                      ,,SENECA                                  ,SC                                      ,29672                                   ,OCONEE                                  ,259203,,,153076,,,.0412,155228,80651,133,48559,8845,798,20456,3.75,710.43,,2110,244,4855,535,,,,,,
420010,01-OCT-18,30-SEP-19,As Submitted,CAROLINA PINES REGIONAL MEDICAL CENT    ,1304 WEST BOBO NEWSOM HWY               ,,HARTSVILLE                              ,SC                                      ,29550                                   ,DARLINGTON                              ,,,,637679,,,.2132,,,116,42340,5655,909,15734,,413.73,,1471,192,4412,944,,,,,,
420015,01-OCT-18,30-SEP-19,As Submitted,PH BAPTIST EASLEY HOSPITAL              ,200 FLEETWOOD DRIVE                     ,2129                                    ,EASLEY                                  ,SC                                      ,29641-                                  ,PICKENS                                 ,,,,194908,,,.12,558,545,69,25185,3745,376,11851,,319.2,,858,82,3216,,,,,,,
420018,01-OCT-18,30-SEP-19,As Submitted,PRISMA HEALTH RICHLAND HOSPITAL         ,5 RICHLAND MEDICAL PARK DRIVE           ,,COLUMBIA                                ,SC                                      ,29203-6897                              ,RICHLAND                                ,9494054,,,4176064,,,.2435,5008591,1737349,627,228070,44040,24800,174126,217.83,4526.1,,5980,2254,25097,,,,,,435,
420019,01-OCT-18,28-FEB-19,Amended,CHESTER REGIONAL MEDICAL CENTER         ,ONE MEDICAL PARK DRIVE                  ,,CHESTER                                 ,SC                                      ,29706                                   ,CHESTER                                 ,,,,24736,,,.12,,,36,5436,397,22,1163,,47.75,,117,8,340,46,,,,,,
420019,01-MAR-19,30-JUN-19,As Submitted,MUSC HEALTH CHESTER MEDICAL CENTER      ,ONE MEDICAL PARK DRIVE                  ,,CHESTER                                 ,SC                                      ,29706                                   ,CHESTER                                 ,,,,13999,,,.12,,,42,4392,246,43,1044,,116.97,,63,4,297,48,,,,,,
420020,01-OCT-18,30-SEP-19,As Submitted,GEORGETOWN MEMORIAL HOSPITAL            ,606 BLACK RIVER ROAD                    ,421718                                  ,GEORGETOWN                              ,SC                                      ,29442                                   ,GEORGETOWN                              ,16082,,,404009,,,.1439,5337,12893,131,47815,6079,1076,16600,.33,849.16,,1399,168,3838,,,,,,,
420026,01-OCT-18,30-SEP-19,As Submitted,PROVIDENCE HOSPITAL                     ,2435 FOREST DIVE                        ,,COLUMBIA                                ,SC                                      ,29204                                   ,RICHLAND                                ,,,,,,,,,,332,121180,17126,1146,39251,,1178.64,,4004,82,6190,312,,,,,,
420033,01-OCT-18,30-SEP-19,As Submitted,PH GREER MEMORIAL HOSPITAL              ,830 SOUTH BUNCOMBE ROAD                 ,,GREER                                   ,SC                                      ,29650-                                  ,GREENVILLE                              ,75176,,,193846,,,.1339,26869,46227,58,21170,3224,540,10178,2.43,385.6,,877,150,3652,,,,,,,
420036,01-DEC-18,28-FEB-19,Amended,SPRINGS MEMORIAL HOSPITAL               ,800 WEST MEETING STREET                 ,,LANCASTER                               ,SC                                      ,29720                                   ,LANCASTER                               ,,,,112197,,,.1437,,,166,14940,1899,127,4554,,113.02,,428,199,1135,,,,9,8,65,66
420036,01-MAR-19,30-JUN-19,As Submitted,MUSC HEALTH LANCASTER MEDICAL CENTER    ,800 WEST MEETING STREET                 ,,LANCASTER                               ,SC                                      ,29720                                   ,LANCASTER                               ,,,,124587,,,.121,,,166,20252,2743,156,6168,,397.97,,563,30,1465,423,,,,,90,77
420037,01-OCT-18,30-SEP-19,As Submitted,PH HILLCREST HOSPITAL                   ,729 SOUTHEAST MAIN STREET               ,,SIMPSONVILLE                            ,SC                                      ,29681-                                  ,GREENVILLE                              ,50406,,,,,,,18845,31293,39,14235,1645,91,5370,1.99,259.4,,533,32,1774,,,,,,,
420038,01-OCT-18,30-SEP-19,As Submitted,PH LAURENS COUNTY HOSPITAL              ,22725 HIGHWAY 76 EAST                   ,,CLINTON                                 ,SC                                      ,29235-                                  ,LAURENS                                 ,,,,169257,,,.1321,,,47,17155,3147,396,7780,,358.7,,712,125,2168,,,,,,,
420043,01-JAN-19,30-SEP-19,As Submitted,CHEROKEE MEDICAL CENTER                 ,1530 NORTH LIMESTONE STREET             ,,GAFFNEY                                 ,SC                                      ,29340                                   ,CHEROKEE                                ,,,,38576,,,.0725,,,44,12012,1424,,4123,,201.2,,358,,1078,102,,,,,,
420048,01-OCT-18,30-SEP-19,As Submitted,KERSHAW HEALTH                          ,1315 ROBERTS STREET                     ,,CAMDEN                                  ,SC                                      ,29020-                                  ,KERSHAW                                 ,,,,173940,,,.0689,,,101,36865,6366,552,15204,,510.27,,1515,92,3705,576,3,,1,,259,
420049,01-OCT-18,30-SEP-19,As Submitted,CONWAY HOSPITAL                         ,300 SINGLETON RIDGE ROAD                ,829                                     ,CONWAY                                  ,SC                                      ,29526                                   ,HORRY                                   ,,,,945252,,,.1457,,,166,60590,17162,2640,38252,,970.14,,3421,864,8954,2113,,,,,,
420051,01-OCT-18,30-SEP-19,As Submitted,MCLEOD REGIONAL MEDICAL CENTER          ,555 EAST CHEVES STREET                  ,,FLORENCE                                ,SC                                      ,59506                                   ,FLORENCE                                ,1926088,,,3592436,,,.1642,666901,377764,524,191260,54386,9121,145209,24.11,3192.65,,9617,1100,24873,3874,,,,,,
420055,01-OCT-18,28-FEB-19,Amended,MARION COUNTY MEDICAL CENTER            ,289 EAST HWY 76                         ,,MULLINS                                 ,SC                                      ,29574                                   ,MARION                                  ,,,,48970,,,.0963,,,94,14194,1345,155,2941,,115.63,,323,31,744,64,,,,,,
420055,01-MAR-19,30-JUN-19,As Submitted,MUSC HEALTH MARION  MEDICAL CENTER      ,289 EAST HWY 76                         ,,MULLINS                                 ,SC                                      ,29574                                   ,MARION                                  ,,,,50369,,,.1076,,,94,11468,1209,116,2719,,172.8,,279,23,666,58,,,,,,
420057,01-OCT-18,30-SEP-19,As Submitted,MCLEOD MED CTR - DARLINGTON             ,701 CASHUA FERRY ROAD                   ,P.O. BOX                                ,DARLINGTON                              ,SC                                      ,29532-                                  ,DARLINGTON                              ,,,,861,,,.0629,,,36,13140,3794,1233,6851,,81.91,,12,1,42,2,277,,38,,835,
420067,01-OCT-18,30-SEP-19,As Submitted,BEAUFORT MEMORIAL HOSPITAL              ,955 S. RIBAUT ROAD                      ,,BEAUFORT                                ,SC                                      ,29902-                                  ,BEAUFORT                                ,,,,577806,,,.1029,,,167,60955,13106,2199,31466,,1376.86,,3010,497,7758,890,49,,45,14,561,331
420068,01-OCT-18,30-SEP-19,As Submitted,THE REGIONAL MEDICAL CENTER             ,3000 ST. MATTHEWS ROAD                  ,,ORANGEBURG                              ,SC                                      ,29115-                                  ,ORANGEBURG                              ,,,,874614,,,.176,,,251,91615,15431,3779,43230,,1177.59,,2503,540,8111,,,,23,23,589,391
420070,01-OCT-18,30-SEP-19,As Submitted,PRISMA HEALTH TUOMEY HOSPITAL           ,129 N. WASHINGTON STREET                ,,SUMTER                                  ,SC                                      ,29150                                   ,SUMTER                                  ,,,,1188225,,,.2037,,,173,63145,18529,3906,46760,1.01,,,3230,825,8602,,,,,,,275
420071,01-OCT-18,30-SEP-19,As Submitted,SELF REGIONAL HEALTHCARE                ,1325 SPRING STREET                      ,,GREENWOOD                               ,SC                                      ,29646-                                  ,GREENWOOD                               ,1277753,,,1067324,,,.1308,1040093,672930,290,105850,18702,3747,54152,30.98,1740.53,,3756,409,10945,2038,,,27,,483,
420072,01-OCT-18,30-SEP-19,As Submitted,HAMPTON REGIONAL MEDICAL CENTER         ,503 CAROLINA WEST                       ,,VARNVILLE                               ,SC                                      ,29944                                   ,HAMPTON                                 ,,,,26368,,,.0671,,,32,11680,1109,38,2562,,163.67,,281,19,672,,,,,,,
420073,01-OCT-18,30-SEP-19,As Submitted,LEXINGTON MEDICAL CENTER                ,2720 SUNSET BLVD                        ,,WEST COLUMBIA                           ,SC                                      ,29169                                   ,LEXINGTON                               ,,,,1432461,,,.0684,,,481,175565,50931,5181,131377,,5398,,8801,850,24484,3360,,,,,,
420078,01-OCT-18,30-SEP-19,As Submitted,GHS GREENVILLE MEMORIAL HOSPITAL        ,701 GROVE RD                            ,,GREENVILLE                              ,SC                                      ,29605-                                  ,GREENVILLE                              ,8227127,,,5187559,,,.2312,2517514,2137644,697,254405,45660,24671,198178,202.99,4919.21,,7987,3165,34491,,,,,,1262,489
420086,01-OCT-18,30-SEP-19,As Submitted,PRISMA HEALTH BAPTIST HOSPITAL          ,1333 TAYLOR STREET                      ,,COLUMBIA                                ,SC                                      ,29202-                                  ,RICHLAND                                ,,,,1514171,,,.2329,277451,123097,288,104876,16570,6762,62300,,,,2875,937,11249,,,,,,822,
420091,01-MAR-19,30-JUN-19,As Submitted,MUSC HEALTH FLORENCE MEDICAL CENTER     ,805 PAMPLICO HIGHWAY                    ,,FLORENCE                                ,SC                                      ,29505                                   ,FLORENCE                                ,,,,366023,,,.1442,,,354,44890,7549,1020,18501,,911.25,,1308,64,3502,740,,,,30,,151
420098,01-OCT-18,30-SEP-19,As Submitted,WACCAMAW COMMUNITY HOSPITAL             ,4070 HIGHWAY 17 BY-PASS                 ,3350                                    ,MURRELLS INLET                          ,SC                                      ,29576                                   ,GEORGETOWN                              ,1781730,,,167854,,,.0255,617294,305693,124,44774,11620,720,25197,14.75,505.72,,3373,149,6894,,,,,,,
420102,01-OCT-18,30-SEP-19,As Submitted,PH PATEWOOD HOSPITAL                    ,175 PATEWOOD DRIVE                      ,,GREENVILLE                              ,SC                                      ,29615-3570                              ,GREENVILLE                              ,280868,,,,,,,34692,52565,62,22630,929,227,10135,14.58,464.8,,685,115,5940,,,,,,,
420103,01-OCT-18,30-SEP-19,As Submitted,PELHAM MEDICAL CENTER                   ,250 WESTMORELAND ROAD                   ,,GREER                                   ,SC                                      ,29651-9013                              ,SPARTANBURG                             ,,,,,,,,,,48,17520,3634,189,9727,,378.35,,972,41,2599,,,,,,,
420105,01-OCT-18,30-SEP-19,As Submitted,MCLEOD LORIS SEACOAST HOSPITAL          ,3655 MITCHELL STREET                    ,P.O. BOX                                ,LORIS                                   ,SC                                      ,29569-                                  ,HORRY                                   ,,,,499432,,,.0846,,,155,56575,13221,589,28114,,752.88,,3057,102,6704,567,,,,,,
420106,01-OCT-18,30-SEP-19,As Submitted,PH BAPTIST PARKRIDGE HOSPITAL           ,400 PALMETTO HEALTH PARKWAY             ,,COLUMBIA                                ,SC                                      ,29212                                   ,RICHLAND                                ,,,,,,,,,,70,25550,5761,925,16745,,,,1321,108,3997,,,,,,,
420107,01-OCT-18,30-SEP-19,As Submitted,MCLEOD HEALTH CHERAW                    ,HIGHWAY 9 WEST                          ,,CHERAW                                  ,SC                                      ,29520-                                  ,CHESTERFIELD                            ,,,,145692,,,.12,,,48,17520,4072,805,9790,,211.07,,766,89,1927,,,,,,,
420108,01-OCT-18,30-SEP-19,As Submitted,UNION MEDICAL CENTER                    ,322 WEST SOUTH STREET                   ,798                                     ,UNION                                   ,SC                                      ,29379-2839                              ,UNION                                   ,,,,36043,,,.1741,,,43,15695,545,,2413,,206.67,,174,,379,103,,,,,,
420109,01-OCT-18,30-SEP-19,As Submitted,MCLEOD HEALTH CLARENDON                 ,10 HOSPITAL STREET                      ,550                                     ,MANNING                                 ,SC                                      ,29102                                   ,CLARENDON                               ,,,,88867,,,.12,,,49,17885,2494,353,8118,,271.58,,467,106,2083,465,,,,,,
421300,01-OCT-18,30-SEP-19,As Submitted,ALLENDALE COUNTY HOSPITAL               ,1787 ALLENDALE FAIRFAX ROAD             ,218                                     ,FAIRFAX                                 ,SC                                      ,29827-                                  ,ALLENDALE                               ,,,,,,,,,,25,9125,447,11,1205,,111.16,,35,3,90,5,,,,,,
421301,01-OCT-18,30-SEP-19,As Submitted,ABBEVILLE AREA MEDICAL CENTER           ,ABBEVILLE AREA MEDICAL CENTER           ,87                                      ,ABBEVILLE                               ,SC                                      ,29620                                   ,ABBEVILLE                               ,,,,,,,,,,25,9125,1293,70,2903,,161.75,,157,12,465,22,,,,,,
421302,01-OCT-18,18-DEC-18,As Submitted,FAIRFIELD MEMORIAL HOSPITAL             ,102 US HWY 31 BYPASS NORTH              ,620                                     ,WINSBORO                                ,SC                                      ,29180-0620                              ,FAIRFIELD                               ,,,,,,,,,,25,9125,,,,,12.17,,,,,,,,,,,
421303,01-OCT-18,30-SEP-19,As Submitted,WILLIAMSBURG REGIONAL HOSPITAL          ,WILLIAMSBURG REGIONAL HOSPITAL          ,568                                     ,KINGSTREE                               ,SC                                      ,29556                                   ,WILLIAMSBURG                            ,,,,,,,,,,25,9125,1199,72,2409,,171.67,,195,12,609,,,,,,,
421304,01-OCT-18,31-DEC-18,As Submitted,EDGEFIELD COUNTY HOSPITAL               ,300 RIDGE MEDICAL PLAZA                 ,,EDGEFIELD                               ,SC                                      ,29824-                                  ,EDGEFIELD                               ,,,,,,,,,,25,2300,405,1,1164,,106.82,,21,1,27,,,,,,,
421304,01-JAN-19,30-SEP-19,As Submitted,EDGEFIELD COUNTY HOSPITAL               ,300 RIDGE MEDICAL PLAZA                 ,,EDGEFIELD                               ,SC                                      ,29824-                                  ,EDGEFIELD                               ,,,,,,,,,,25,6825,1155,,3609,,116.42,,39,,73,2,,,,,,
422004,01-OCT-18,30-SEP-19,As Submitted,SPARTANBURG HOSPITAL FOR RESTORATIVE    ,389 SERPENTINE DRIVE                    ,,SPARTANBURG                             ,SC                                      ,29303                                   ,SPARTANBURG                             ,,,,,,,,,,67,24455,5612,185,9688,,173.4,,192,45,325,,,,,,,
422006,01-OCT-18,30-SEP-19,As Submitted,CONTINUECARE HOSP AT PALMETTO HEALTH    ,1330 TAYLOR AT MARION STREET 7TH FLO    ,,COLUMBIA                                ,SC                                      ,29220                                   ,RICHLAND                                ,,,,,,,,,,35,12775,4091,,8414,,61.62,,142,,294,,,,,,,
422008,01-OCT-18,30-SEP-19,As Submitted,PH N GREENVILLE LT ACUTE CARE HOSP      ,807 NORTH MAIN STREET                   ,,TRAVELERS REST                          ,SC                                      ,29690-                                  ,GREENVILLE                              ,,,,,,,,,,44,16060,3263,1069,7315,,139.9,,96,25,226,,,,,,,
423033,02-OCT-18,30-SEP-19,As Submitted,TIDELANDS HEALTH REHABILITATION HOSP    ,4070 HIGHWAY 17 BYPASS SOUTH  4TH F     ,,MURRELLS INLET                          ,SC                                      ,29576                                   ,GEORGETOWN                              ,,,,,,,,,,75,27300,9182,,10686,,111.3,,735,,832,4,,,,,,
430027,01-JAN-19,31-DEC-19,As Submitted,SANFORD USD MEDICAL CENTER              ,1305 W 18TH ST                          ,5039                                    ,SIOUX FALLS                             ,SD                                      ,57117-5039                              ,MINNEHAHA                               ,4650483,,,3028037,,,.1331,869641,642920,452,164980,36295,27735,116338,66.85,4779,,7828,3240,24964,,,,,30,,342
430082,01-OCT-18,01-JUN-19,Settled,SIOUX SAN HOSPITAL                      ,3200 CANYON LAKE DRIVE                  ,,RAPID CITY                              ,SD                                      ,57702                                   ,PENNINGTON                              ,,,,,,,.12,,,,,,,,,240,,,,,,,,,,,
431325,01-OCT-18,30-SEP-19,As Submitted,MOBRIDGE REGIONAL HOSPITAL              ,140110TH AVE WEST                       ,580                                     ,MOBRIDGE                                ,SD                                      ,57601-                                  ,WALWORTH                                ,,,,,,,,,,25,9125,1512,452,2426,,125.26,,207,156,434,,,,,,,
440016,01-OCT-18,30-SEP-19,As Submitted,BAPTIST MEM HOSPITAL HUNTINGDON         ,631 E. B. WILSON DRIVE                  ,,HUNTINGDON                              ,TN                                      ,38344                                   ,CARROLL                                 ,,,,23177,,,.0346,,,42,15330,3242,,5107,,147.41,,451,,870,88,,,,,167,
440033,01-OCT-18,30-SEP-19,As Submitted,LAFOLLETTE MEDICAL CENTER               ,923 E. CENTRAL AVENUE                   ,,LAFOLLETTE                              ,TN                                      ,37766                                   ,CAMPBELL                                ,,,,65039,,,.089,,,48,17520,2454,1034,7873,,192.51,,463,201,1456,,,,12,,287,
440035,01-OCT-18,30-SEP-19,As Submitted,TENNOVA HEALTHCARE CLARKSVILLE          ,651 DUNLOP LANE                         ,3160                                    ,CLARKSVILLE                             ,TN                                      ,37040                                   ,MONTGOMERY                              ,,,,894313,,,.1507,,,234,85410,12854,2230,40793,,890.8,,3121,1593,9528,,,,,3,,253
440048,01-OCT-18,30-SEP-19,As Submitted,BAPTIST MEM HOSPITAL MEMPHIS            ,6019 WALNUT GROVE ROAD                  ,,MEMPHIS                                 ,TN                                      ,38120                                   ,SHELBY                                  ,6322922,,,4679075,,,.1198,1999698,472416,793,283113,88832,,225144,69.59,3691.42,,14808,5921,36277,,,,,,,
440056,01-OCT-18,30-SEP-19,As Submitted,JEFFERSON MEMORIAL HOSPITAL             ,110 HOSPITAL DRIVE                      ,,JEFFERSON CITY                          ,TN                                      ,37760                                   ,JEFFERSON                               ,,,,,,,,,,58,21170,3271,73,9440,,249.18,,779,238,2351,,,,,,,
440068,01-OCT-18,30-SEP-19,As Submitted,ATHENS REGIONAL MEDICAL CENTER          ,1114 MADISON AVENUE                     ,,ATHENS                                  ,TN                                      ,37303                                   ,MCMINN                                  ,,,,160620,,,.12,,,88,32120,3268,2382,10163,,439.98,,819,,2543,544,3,,,,344,
440120,01-OCT-18,30-SEP-19,As Submitted,TENNOVA HEALTHCARE - TURKEY CREEK MC    ,900 OAK HILL AVENUE                     ,,KNOXVILLE                               ,TN                                      ,37917-                                  ,KNOX                                    ,,,,665994,,,.0717,,,218,92345,18343,495,62101,,1347.2,,3939,1471,13583,,,,13,3,59,111
440130,01-OCT-18,30-SEP-19,As Submitted,BAPTIST MEM HOSPITAL UNION CITY         ,1201 BISHOP STREET                      ,,UNION CITY                              ,TN                                      ,38261                                   ,OBION                                   ,,,,190638,,,.123,,,63,22995,3638,,7329,,258,,1016,,2333,437,,,,,,
440131,01-OCT-18,30-SEP-19,As Submitted,BAPTIST MEM HOSPITAL TIPTON COUNTY      ,1995 HIGHWAY 51 SOUTH                   ,,COVINGTON                               ,TN                                      ,38019                                   ,TIPTON                                  ,,,,68067,,,.12,,,47,17155,1020,,2508,,261.3,,382,,1166,446,,,,,,
440153,01-OCT-18,30-SEP-19,As Submitted,NEWPORT MEDICAL CENTER                  ,435 SECOND STREET                       ,,NEWPORT                                 ,TN                                      ,37821-                                  ,COCKE                                   ,,,,147922,,,.2137,,,32,11680,1934,,7647,,34,,479,445,2023,,,,,,,
440193,01-NOV-18,31-JUL-19,As Submitted,UNIVERSITY MEDICAL CENTER               ,1411 BADDOUR PARKWAY                    ,,LEBANON                                 ,TN                                      ,37087                                   ,WILSON                                  ,,,,106328,,,.0699,,,170,46410,3163,1311,10014,,306.19,,738,370,2542,,,,308,10,753,152
441301,01-OCT-18,30-SEP-19,As Submitted,TROUSDALE MEDICAL CENTER                ,500 CHURCH STREET                       ,,HARTSVILLE                              ,TN                                      ,37074                                   ,TROUSDALE                               ,,,,,,,,,,23,8395,722,59,998,,56.59,,60,20,149,,,,,,,
441305,01-OCT-18,30-SEP-19,As Submitted,MACON COUNTY GENERAL HOSPITAL           ,204 MEDICAL DRIVE                       ,,LAFAYETTE                               ,TN                                      ,37083-0378                              ,MACON                                   ,,,,,,,,,,25,9125,2285,230,3652,,135.67,,427,69,783,,,,,,,
441314,01-OCT-18,30-SEP-19,As Submitted,LAUDERDALE COMMUNITY HOSPITAL           ,326 ASBURY RD                           ,,RIPLEY                                  ,TN                                      ,38063                                   ,LAUDERDALE                              ,,,,,,,,,,25,9125,1070,18,1516,,55.96,,84,2,115,,,,,,,
442010,01-OCT-18,30-SEP-19,As Submitted,BAPTIST MEM RESTORATIVE CARE HOSP.      ,6019 WALNUT GROVE                       ,,MEMPHIS                                 ,TN                                      ,38120                                   ,SHELBY                                  ,,,,,,,,,,30,10950,4784,217,6729,,64.88,,152,2,206,,,,,,,
443033,01-OCT-18,30-SEP-19,As Submitted,QUILLEN REHABILITATION HOSPITAL  A      ,2511 WESLEY ST.                         ,,JOHNSON CITY                            ,TN                                      ,37601                                   ,WASHINGTON                              ,,,,,,,,,,36,13140,5347,,9319,,86.98,,376,,648,12,,,,,,
443036,01-OCT-18,30-SEP-19,As Submitted,WEST TENNESSEE HEALTHCARE REHABILITA    ,616 WEST FOREST AVENUE                  ,,JACKSON                                 ,TN                                      ,38301                                   ,MADISON                                 ,,,,,,,,,,48,17520,10564,,14708,,118.96,,860,,1183,24,,,,,,
450015,01-OCT-18,30-SEP-19,As Submitted,DALLAS CO. HOSP. DIST.                  ,5200 HARRY HINES BLVD                   ,,DALLAS                                  ,TX                                      ,75235                                   ,DALLAS                                  ,12175437,,,4372408,,,.5062,2821046,2342621,777,281819,22691,88017,235879,621.39,11619.02,,3448,19638,49381,,,,,,530,535
450024,01-OCT-18,30-SEP-19,As Submitted,UNIVERSITY MEDICAL CENTER OF EL PASO    ,4815 ALAMEDA  AVENUE                    ,,EL PASO                                 ,TX                                      ,79905-                                  ,EL PASO                                 ,3384244,,,1068048,,,.3056,2684654,703315,290,104775,9753,9227,77368,178.57,2756.17,,1732,1952,15825,5219,,,,,,
450029,01-OCT-18,30-SEP-19,As Submitted,LAREDO MEDICAL CENTER                   ,1700 EAST SAUNDERS                      ,,LAREDO                                  ,TX                                      ,78041                                   ,WEBB                                    ,1241784,,,3326739,,,.3803,505510,178357,294,107310,22874,8081,74529,19.06,1136.7,,3519,3502,13264,,,,,,,
450032,01-OCT-18,30-JUN-19,As Submitted,GOOD SHEPHERD MEDICAL CENTER            ,811 SOUTH WASHINGTON                    ,,MARSHALL                                ,TX                                      ,75670                                   ,HARRISON                                ,1826286,,,1162243,,,.1396,789046,439572,336,89999,16419,1586,50440,35.85,1900.79,,4062,460,13924,,,,,,,473
450039,01-OCT-18,30-SEP-19,As Submitted,TCHD D/B/A JPS HEALTH NETWORK           ,1500 SOUTH MAIN STREET                  ,,FORT WORTH                              ,TX                                      ,76104-4917                              ,TARRANT                                 ,4635200,,,2218269,,,.3026,1717136,773738,422,154030,18956,25681,150941,187.04,5431.07,,3030,5464,29141,,,,,,4851,
