PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
393303,01-JUL-18,30-JUN-19,As Submitted,THE CHILDRENS HOSPITAL OF PHILADELP     ,34TH STREET & CIVIC CENTER BLVD         ,,PHILADELPHIA                            ,PA                                      ,19104                                   ,PHILADELPHIA                            ,,,,,,,,,756,555,202575,725,7210,172516,434.08,11481.13,,100,385,20571,7772,,,,,,
393304,01-JUL-18,30-JUN-19,Settled,ALLEGHENY                               ,THE CHILDRENS HOME OF PITTSBURGH        ,,PITTSBURGH                              ,PA                                      ,15232                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393307,12-JAN-18,31-DEC-18,As Submitted,ST CHRISTOPHERS HOSPITAL FOR CHILDR     ,ERIE AVENUE AT FRONT STREET             ,,PHILADELPHIA                            ,PA                                      ,19134                                   ,PHILADELPHIA                            ,,,,,,,,,23660,188,66552,82,1722,32956,154.94,826.59,,10,228,7154,,,,,,,
394001,01-JUL-18,30-JUN-19,As Submitted,NORRISTOWN STATE HOSPITAL               ,1001 STERIGERE STREET                   ,,NORRISTOWN                              ,PA                                      ,19401                                   ,MONTGOMERY                              ,,,,,,,,,,363,123604,124,6530,109184,,690,,2,8,273,,,,,,,
394004,01-JUL-18,30-JUN-19,As Submitted,DANVILLE STATE                          ,50 KIRKBRIDE DRIVE                      ,,DANVILLE                                ,PA                                      ,17821-9198                              ,MONTOUR                                 ,,,,,,,,,,161,58765,529,8931,56569,,361,,5,6,67,,,,,,,
394007,01-JUL-18,01-FEB-19,As Submitted,KIRKBRIDE CENTER                        ,111 NORTH 49TH STREET                   ,,PHILADELPHIA                            ,PA                                      ,19139                                   ,PHILADELPHIA                            ,,,,,,,,,,263,56808,181,57,50698,,110,,12,10,425,,,,,,,
394008,01-JAN-18,31-DEC-18,As Submitted,FRIENDS BEHAVIORAL HEALTH SYSTEM        ,4641 ROOSEVELT BLVD                     ,,PHILADELPHIA                            ,PA                                      ,19124-2399                              ,PHILADELPHIA                            ,,,,,,,,,,192,70080,12327,4472,65890,6.74,422.6,,747,390,5512,,,,,,,
394012,01-JUL-18,30-JUN-19,As Submitted,CLARKS SUMMIT STATE  HOSPITAL           ,1451 HILLSIDE DRIVE                     ,,CLARKS SUMMIT                           ,PA                                      ,18411-9505                              ,LACKAWANNA                              ,,,,,,,,,,203,74095,479,13441,58333,,375,,9,13,61,,,,,,,
394014,01-JUL-18,30-JUN-19,As Submitted,WERNERSVILLE STATE HOSPITAL             ,160 MAIN STREET                         ,,WERNERSVILLE                            ,PA                                      ,19565                                   ,BERKS                                   ,,,,,,,,,,266,97090,758,14576,88619,,575,,9,4,68,,,,,,,
394016,01-JUL-18,30-JUN-19,As Submitted,WARREN STATE HOSPITAL                   ,33 MAIN DRIVE                           ,,WARREN                                  ,PA                                      ,16365                                   ,WARREN                                  ,,,,,,,,,,152,55480,841,7467,49975,,376.6,,21,10,92,,,,,,,
394020,01-JUL-18,30-JUN-19,Settled,PHILHAVEN                               ,283 SOUTH BUTLER ROAD                   ,550                                     ,MT GRETNA                               ,PA                                      ,17064-0550                              ,LEBANON                                 ,,,,,,,,,,103,37595,1395,,35244,,846.1,,111,,1941,,,,,,,
394023,01-JUL-18,30-JUN-19,As Submitted,BELMONT BEHAVIORAL HEALTHCARE           ,4200 MONUMENT ROAD                      ,,PHILADELPHIA                            ,PA                                      ,19131                                   ,PHILADELPHIA                            ,,,,,,,,,31633,180,65700,2717,1081,62085,8.46,519.23,,204,100,3860,1609,,,,,,
394026,01-JUL-18,30-JUN-19,As Submitted,TORRANCE STATE                          ,SR 1014                                 ,111                                     ,TORRANCE                                ,PA                                      ,15779-0111                              ,WESTMORELAND                            ,,,,,,,,,,362,132130,740,6931,89613,,697,,14,13,324,,,,,,,
394027,01-JUL-18,30-JUN-19,As Submitted,FAIRMOUNT HOSPITAL                      ,361 FAIRTHORNE AVE                      ,,PHILADELPHIA                            ,PA                                      ,19128                                   ,PHILADELPHIA                            ,,,,,,,,,,172,62780,4179,4518,55023,,400.6,,336,492,4997,,,,,,,
394033,01-JUL-18,30-JUN-19,As Submitted,MONTGOMERY CNTY EMERGENCY SRV. INC.     ,50 BEECH DRIVE                          ,,NORRISTOWN                              ,PA                                      ,19401                                   ,MONTGOMERY                              ,,,,,,,,,,73,26645,2946,955,17946,,177.42,,209,124,1435,,,,,,,
394034,01-JUL-18,30-JUN-19,As Submitted,THE HORSHAM CLINIC                      ,WESLH ROAD & BUTLER PIKE                ,,AMBLER                                  ,PA                                      ,19002                                   ,MONTGOMERY                              ,,,,,,,,,,206,75190,5688,4241,67667,,407.6,,412,423,9254,,,,,,,
394039,01-JUL-18,30-JUN-19,Settled,FIRST HOSPITAL                          ,562 WYOMING AVENUE                      ,,KINGSTON                                ,PA                                      ,18704-                                  ,LUZERNE                                 ,,,,,,,,,,127,46355,3769,29735,37371,,222.98,,294,2193,2680,,,,,,,
394040,01-JUL-18,30-JUN-19,As Submitted,THE MEADOWS HOSPITAL                    ,1 EARLYSTOWN RD                         ,,CENTRE HALL                             ,PA                                      ,16828                                   ,CENTRE HALL                             ,,,,,,,,,,111,40515,3109,1185,35594,,199.2,,191,69,2450,,,,,,,
394043,01-JUL-18,30-JUN-19,Settled,CLARION PSYCHIATRIC HOSPITAL            ,2 HOSPITAL DRIVE                        ,,CLARION                                 ,PA                                      ,16214                                   ,CLARION                                 ,,,,,,,,,,112,37748,2505,1519,29673,,176.4,,165,149,2439,,,,,,,
394048,01-JUL-18,31-DEC-18,As Submitted,DIVINE PROVIDENCE HOSPITAL              ,1100 GRAMPIAN BOULEVARD                 ,,WILLIAMSPORT                            ,PA                                      ,17701-                                  ,LYCOMING  COUNTY                        ,,,,,,,,,,31,5704,572,88,2427,,116.15,,63,11,309,114,,,,,,
394049,01-MAR-18,28-FEB-19,As Submitted,BROOKE GLEN BEHAVIORAL HOSPITAL         ,7170 LAFAYETTE AVENUE                   ,,FORT WASHINGTON                         ,PA                                      ,19034                                   ,MONTGOMERY                              ,,,,,,,,,,146,53290,4338,2523,48788,,260.1,,294,238,3556,,,,,,,
394050,01-JAN-18,31-DEC-18,As Submitted,ROXBURY PSYCHIATRIC HOSPITAL            ,601 ROXBURY ROAD                        ,,SHIPPENSBURG                            ,PA                                      ,17257                                   ,FRANKLIN                                ,,,,,,,,,,112,40880,1446,81,33855,,127.45,,97,10,1360,,,,,,,
394051,01-JUL-18,30-JUN-19,Settled,PENNSYLVANIA PSYCHIATRIC INSTITUTE      ,2501 N. 3RD STREET                      ,,HARRISBURG                              ,PA                                      ,17110                                   ,DAUPHIN                                 ,,,,,,,,,,89,32485,2283,2595,25003,,301.9,,165,218,2097,802,,,,,,
394052,01-JAN-18,31-DEC-18,As Submitted,HAVEN BEHAVIORAL SVCS OF READING LLC    ,145 NORTH SIXTH STREET                  ,,READING                                 ,PA                                      ,19601                                   ,BERKS                                   ,,,,,,,,,,67,24455,3989,1272,23240,,119.56,,276,70,1735,781,,,,,,
394053,01-JAN-18,31-DEC-18,As Submitted,HAVEN BEHAVIORAL HOSP- PHILADELPHIA     ,3301 SCOTTS LANE                        ,,PHILADELPHIA                            ,PA                                      ,19129                                   ,,,,,,,,,,,36,13140,6285,346,11464,,64.96,,395,24,800,25,,,,,,
394054,01-SEP-18,29-SEP-19,As Submitted,LIFECARE BEHAVIORAL HEALTH HOSPITAL     ,225 PENN AVENUE 2ND FLOOR               ,,PITTSBURGH                              ,PA                                      ,15221-2148                              ,CUMBERLAND                              ,,,,,,,,,,49,19306,6541,58,12487,,70.16,,303,4,706,,,,,,,
394055,14-SEP-18,30-JUN-19,Settled,LANCASTER BEHAVIORAL HEALTH HOSPITAL    ,333 HARRISBURG AVENUE                   ,,LANCASTER                               ,PA                                      ,17603                                   ,LANCASTER                               ,,,,,,,,,,126,36540,1773,1039,11824,,147.08,,136,137,1019,,,,,,,
400001,01-JUL-18,30-JUN-19,As Submitted,ASHFORD PRESBYTERIAN COMMUNITY CORP     ,1451 ASHFORD AVE.                       ,,SAN JUAN                                ,PR                                      ,00902-0032                              ,SAN JUAN                                ,,,,,,,,,,175,63875,3240,,36101,,686.8,,429,,7510,,,,,,,
400003,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL DR. PILA                       ,2445 AVE. LAS AMERICAS                  ,,PONCE                                   ,PR                                      ,00731                                   ,PONCE                                   ,,,,77923,,,.1507,,,107,39055,2909,8580,27354,,379.71,,409,1964,5416,,,,,,,
400004,01-JUL-18,30-JUN-19,Settled,ASOCIACION HOSPITAL DEL MAESTRO INC     ,SERVIO CUEVAS BUSTAMANTE                ,,SAN JUAN                                ,PR                                      ,00936                                   ,,,,,,,,,,,126,45990,2552,2202,17126,,304.46,,329,443,2734,,,,,,,
400005,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL SAN PABLO HUMACAO              ,FONT MARTELLO                           ,639                                     ,HUMACAO                                 ,PR                                      ,00972                                   ,HUMACAO                                 ,,,,29726,,,.1169,,,64,23360,1552,4082,14653,,232.36,,199,666,2012,,,,,,,
400006,01-JAN-18,31-DEC-18,As Submitted,DOCTORS CENTER HOSPITAL SAN JUAN I      ,1395 SAN RAFAEL ST. PDA. 20             ,11338                                   ,SAN JUAN                                ,PR                                      ,00910                                   ,SAN JUAN                                ,,,,85416,,,.1347,,,129,47085,3626,8171,27762,,346.14,,501,1599,4950,,,,,,,
400007,01-JAN-18,31-DEC-18,As Submitted,RYDER                                   ,ROAD 30                                 ,850                                     ,HUMACAO                                 ,PR                                      ,00792                                   ,HUMACAO                                 ,,,,5137,,,.0651,,,165,60225,723,1768,8901,,508.76,,91,375,5683,,,,,,,
400010,01-OCT-17,30-SEP-18,Settled,CASTANER HOSPITAL                       ,1003                                    ,,CASTANER                                ,PR                                      ,00631                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400011,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL ORIENTE                        ,FONT MARTELO # 100                      ,699                                     ,HUMACAO                                 ,PR                                      ,00792                                   ,,,,,24497,,,.12,,,67,24455,1382,5232,16627,,199.76,,176,1017,2676,,,,,,,
400012,01-JUL-18,30-JUN-19,As Submitted,HOSPITAL I GONZALEZ MARTINEZ            ,CENTRO MEDICO                           ,,PO BOX 191811 SAN JUAN                  ,PR                                      ,00919-1811                              ,,,,,45645,,,.2028,,,57,20805,954,3546,9421,,229,,159,627,1624,,,,,,,
400013,01-APR-18,31-MAR-19,Amended,HOSPITAL MENONITA DE CAYEY              ,CARR 14 KM 1.2                          ,373130                                  ,BARRIO RINCON                           ,PR                                      ,00737-3130                              ,CAYEY                                   ,,,,186545,,,.1313,,,225,82125,4950,15418,53957,,1137,,683,3608,9365,,,,,,,
400014,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL BELLA VISTA                    ,349 KM 2.7                              ,,MAYAGUEZ                                ,PR                                      ,00680                                   ,MAYAGUEZ                                ,92173,,,,,,,405072,99747,158,57670,2355,,24605,15.54,528.91,,312,,5082,,,,,,,353
400015,01-JUL-18,30-JUN-19,As Submitted,SAN JAN MUNICIPAL HOSPITAL              ,RIO PIEDRAS STATION                     ,21405                                   ,SAN JUAN                                ,PR                                      ,00928                                   ,,139193,,,123948,,,.3985,318906,10713,174,63510,2242,19585,31941,110,642,,250,3654,4433,,,,,,,
400016,01-OCT-17,30-SEP-18,As Submitted,AUXILIO MUTUO HOSPITAL                  ,PONCE DE LEON                           ,191227                                  ,SAN JUAN                                ,PR                                      ,00919-1227                              ,,28727,,,,,,,,,443,161695,20174,10284,111739,1.58,1907,,2381,1331,15878,,,,,5,,384
400018,01-APR-18,31-MAR-19,Amended,HOSPITAL MENONITA AIBONITO              ,JOSE C VAZQUEZ                          ,POBOX1379                               ,AIBONITO                                ,PR                                      ,00705-1379                              ,,,,,126696,,,.2023,,,150,54750,2829,9419,25478,,796,,505,2522,5810,,,,,,,
400019,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL PAVIA SANTURCE                 ,ASIA STREET                             ,,SANTURCE                                ,PR                                      ,00910                                   ,SANTURCE                                ,,,,,,,,,,199,72635,6565,6425,53654,,779.06,,822,1500,8232,,,,,,,
400021,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL DE LA CONCEPCION               ,CARR. #2 KM 173.4 BO CAIN ALTO          ,,SAN GERMAN                              ,PR                                      ,00683                                   ,SAN GERMAN                              ,144046,,,80879,,,.0805,209087,37107,167,60955,4391,8489,37623,12.91,665.83,,637,1889,7043,,,,,23,,548
400022,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL DAMAS                          ,2213 PONCE BY PASS                      ,,PONCE                                   ,PR                                      ,00717-1318                              ,,225328,,,92240,,,.1005,591488,146555,183,66795,4082,9006,36660,25.41,657.59,,607,2224,8193,,,,,,,
400032,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL HERMANOS MELENDEZ              ,CARR. #2 KM. 11.7                       ,306                                     ,BAYAMON                                 ,PR                                      ,00960                                   ,,,,,61729,,,.1855,,,253,92345,1932,10123,28477,,493.6,,275,2476,5519,,,,,,,
400044,01-JAN-18,31-DEC-18,As Submitted,SAN LUCAS PONCE                         ,917 AVE TITO CASTRO                     ,336810                                  ,PONCE                                   ,PR                                      ,00733-6810                              ,PUERTO RICO                             ,681121,,,214079,,,.1187,2054817,459299,315,114975,8143,22494,84516,96.99,1509,,1173,5752,14417,,,,,,,
400048,01-APR-18,31-MAR-19,As Submitted,HOSPITAL MENONITA  GUAYAMA              ,AVE PEDRO ALBIZU CAMPOS                 ,10011                                   ,GUAYAMA                                 ,PR                                      ,00785                                   ,,,,,97414,,,.1717,,,116,42340,2630,9185,27633,,362,,424,2837,6249,,,,,,,
400061,01-JUL-18,30-JUN-19,As Submitted,UNIVERSITY DISCTRICT HOSPITAL           ,BO. MONACILLO                           ,2116                                    ,SAN JUAN                                ,PR                                      ,00922-2116                              ,PUERTO RICO                             ,429664,,,318390,,,.2611,1310852,89914,215,78475,6364,29091,63672,73.02,577,,585,,7840,,,,,,,
400079,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL BUEN SAMARITANO                ,HIGHWAY #2 CAIMITAL BAJO                ,,AGUADILLA                               ,PR                                      ,00605-4055                              ,AGUADILLA                               ,,,,50893,,,.0911,,,124,45260,2719,7515,31168,,429.08,,464,1485,5031,,,,,,,
400087,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL CAYETANO COLL & TOSTE          ,AVE. SAN LUCAS #129                     ,,ARECIBO                                 ,PR                                      ,00678                                   ,ARECIBO                                 ,,,,137913,,,.1474,,,172,62780,4884,12096,39952,,579,,719,2736,7573,,,,,,,
400098,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL SAN FRANCISCO                  ,DE DIEGO AVE. #371                      ,,RIO PIEDRAS                             ,PR                                      ,00923                                   ,RIO PIEDRAS                             ,,,,46842,,,.1203,,,125,45625,2765,9073,32810,,427.54,,324,1447,4989,,,,,,,
400102,01-JAN-18,31-DEC-18,As Submitted,DOCTORS CENTER HOSPITAL BAYAMON         ,STREET J-9 EXT. HERMANAS DAVILA         ,2957                                    ,BAYAMON                                 ,PR                                      ,00956-2957                              ,BAYAMON                                 ,,,,164318,,,.2095,,,146,53290,4839,17608,45708,,453.83,,688,3228,8214,,,,,,,
400103,01-JAN-18,31-DEC-18,As Submitted,MAYAGUEZ MEDICAL CENTER                 ,410 HOSTOS AVENUE                       ,,MAYAGUEZ                                ,PR                                      ,00681-1838                              ,MAYAGUEZ                                ,386112,,,137420,,,.0968,992900,150752,192,70080,5789,11102,44772,33.07,726.24,,916,2228,8851,,,,,,,
400104,01-APR-18,31-MAR-19,Amended,HOSPITAL MENONITA CAGUAS INC            ,ROAD 172 EXIT TO CIDRA                  ,,CAGUAS                                  ,PR                                      ,00726-4964                              ,CAGUAS                                  ,,,,146629,,,.1901,,,225,82125,4528,15906,44378,,591,,559,3229,7746,,,,,,,
400105,01-JUL-18,30-JUN-19,As Submitted,BAYAMON REGIONAL HOSPITAL               ,LAUREL #100                             ,,BAYAMON                                 ,PR                                      ,00956                                   ,,159684,,,77938,,,.3164,,,102,37230,1175,5709,11179,31.63,257.63,,176,,2236,,,,,,,
400106,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL METROPOLITANO                  ,21 #1785                                ,,RIO PIEDRAS                             ,PR                                      ,00922                                   ,,,,,13417,,,.0411,,,132,48180,2089,4435,25391,,429.52,,289,966,4644,,,,,,,
400109,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL HIMA SAN PABLO BAYAMON         ,SANTA CRUZ # 70                         ,,BAYAMON                                 ,PR                                      ,00959                                   ,,,,,,,,,,,336,122640,7925,,93954,,1424,,1000,,13728,,,,,,,
400110,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL METROPOLITANO TITO MATTEI      ,#128 KM 1.0                             ,,YAUCO                                   ,PR                                      ,00658                                   ,YAUCO                                   ,,,,34453,,,.12,,,84,30660,1528,5220,14988,,265.53,,248,1429,3266,,,,,,1374,
400111,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL SAN CARLOS BORROMEO            ,68                                      ,,MOCA                                    ,PR                                      ,00676                                   ,MOCA                                    ,,,,53249,,,.1461,,,106,38690,1954,5790,19014,,297.99,,313,,3728,,,,,,,
400112,01-JUL-18,30-JUN-19,As Submitted,HOSPITAL UPR                            ,STREET 3 KM 8.3 65 INFANTERIA AVE.      ,,CAROLINA                                ,PR                                      ,00984                                   ,CAROLINA                                ,384874,,,160825,,,.2149,1406085,88801,233,85045,4375,18326,47539,60.81,580.01,,642,3874,8032,,,,,,,
400113,01-OCT-17,30-SEP-18,As Submitted,HOSPITAL SAN CRISTOBAL                  ,509 KM 1 COTTO LAUREL                   ,,PONCE                                   ,PR                                      ,00980                                   ,PONCE                                   ,,,,54821,,,.0976,,,157,57305,3536,8613,34609,,339.98,,414,1832,4494,,,,,,,
400114,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL DR. ALEJANDRO OTERO            ,CARRETERA ESTATAL 668                   ,,MANATI                                  ,PR                                      ,00701                                   ,MANATI                                  ,192383,,,249323,,,.1604,75527,10510,251,91615,8309,23000,70614,16.53,1269,,1048,,14085,,,,,,,
400115,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL WILMA N VAZQUEZ                ,#2 KM 39.5                              ,,VEGA BAJA                               ,PR                                      ,00693                                   ,,,,,34747,,,.212,,,130,47450,981,4886,12606,,296.07,,146,845,1940,,,,,,,
400117,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL DR. SUSONI                     ,PALMA A 56                              ,,ARECIBO                                 ,PR                                      ,00614                                   ,ARECIBO                                 ,,,,68141,,,.1384,,,120,43800,3035,9132,30600,,443.16,,488,2047,6267,,,,,,,
400118,01-JAN-18,31-DEC-18,As Submitted,DOCTOR CENTER HOSPITAL MANATI  INC.     ,CARR. #2                                ,532                                     ,MANATI                                  ,PR                                      ,00674                                   ,MANATI                                  ,,,,197595,,,.1488,,,262,95630,7778,26242,84093,,944.55,,1066,5304,15138,,,,,,,
400120,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL HIMA SAN PABLO CAGUAS          ,AVE MU?OZ MARIN                         ,1744                                    ,CAGUAS                                  ,PR                                      ,00726                                   ,CAGUAS                                  ,,,,192286,,,.1198,,,440,160600,8480,28939,99211,,1749.59,,929,5192,15157,,,,,,,
400122,01-JUL-18,30-JUN-19,Settled,PROFFESIONAL HOSPITAL                   ,AVE LAS CUMBRES                         ,1609                                    ,GUAYNABO                                ,PR                                      ,00970                                   ,,,,,,,,,,,49,17885,522,,2455,,91.46,,119,,747,,,,,,,
400123,01-JAN-18,31-DEC-18,As Submitted,METRO MAYAGUEZ                          ,BASORA                                  ,,MAYAGUEZ                                ,PR                                      ,00681                                   ,MAYAGUEZ                                ,,,,36483,,,.0582,,,118,43070,2980,6010,30322,,467.13,,498,1631,6433,,,,,,,
400124,01-JUL-18,30-JUN-19,As Submitted,CORPORACION DEL CENTRO CARDIOVASCULA    ,CENTRO MEDICO                           ,366528                                  ,RIO PIEDRAS                             ,PR                                      ,00936-6528                              ,,32626,,,55171,,,.0741,79712,39959,164,59860,3098,6441,29229,,523.97,,356,739,3534,,,,,,,
400125,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL HIMA SAN PABLO FAJARDO         ,AVE. GENERAL VALERO                     ,,FAJARDO                                 ,PR                                      ,00973                                   ,FAJARDO                                 ,,,,,,,,,,180,65700,1374,,15808,,279.84,,147,,2339,,,,,,,
400126,01-JAN-18,31-DEC-18,As Submitted,HOSP. METROPOLITANO DE SAN GERMAN       ,JAVILLA #8                              ,,SAN GERMAN                              ,PR                                      ,00683                                   ,SAN GERMAN                              ,,,,35026,,,.12,,,65,23725,1372,4461,12311,,239.28,,234,1180,2895,,,,,,,
400127,01-JUL-18,30-JUN-19,As Submitted,ADMIN DE SERVICIOS MEDICOS DE PR        ,CENTRO MEDICO                           ,,SAN JUAN                                ,PR                                      ,00922-2129                              ,SAN JUAN                                ,,,,5402,,,.12,,,68,24820,569,9236,21407,,1272.54,,39,731,1826,,,,,,,
400128,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL METRO HATO REY  INC.           ,PONCE DE LEON #435                      ,,HATO REY                                ,PR                                      ,00917                                   ,HATO REY                                ,,,,20890,,,.1805,,,111,40515,996,7025,20222,,381.91,,103,1829,3771,,,,,,2083,
400130,01-JAN-18,31-DEC-18,As Submitted,HOSPITAL METROPOLITANO DE LA MONTANA    ,ISAAC GONZALEZ                          ,,UTUADO                                  ,PR                                      ,00641                                   ,UTUADO                                  ,,,,1884,,,.12,,,7,2555,98,446,1120,,117.27,,23,122,310,,,,,,1719,
400131,01-JAN-18,31-DEC-18,As Submitted,CARIBBEAN MEDICAL CENTER                ,AVE OSVALDO MOLINA #151                 ,,FAJARDO                                 ,PR                                      ,00738-7006                              ,FAJARDO MUNICIPIO                       ,,,,27249,,,.12,,,42,15330,1409,7506,15190,,215.94,,209,1797,3338,,,,,,,
400132,01-JAN-18,31-DEC-18,As Submitted,DOCTORS CENTER HOSPITAL CAROLINA        ,EDIF. JESUS T PINERO AVE. FERNANDEZ     ,30532                                   ,MANATI                                  ,PR                                      ,00674                                   ,CAROLINA MUNICIPIO                      ,,,,57115,,,.1589,,,109,39785,1865,8979,27790,,267.63,,288,2049,5521,,,,,,,
400133,01-JAN-18,31-DEC-18,Settled,HIMA SAN PABLO CUPEY                    ,CARR 844 KM 5 CUPEY BAJO                ,,SAN JUAN                                ,PR                                      ,00928                                   ,,,,,,,,,,,51,17155,495,,4543,,162.13,,61,,808,,,,,,,
400134,01-JAN-18,31-DEC-18,Settled,SAN JORGE CHILDRENS HOSPITAL            ,258 SAN JORGE STREET                    ,,SAN JUAN                                ,PR                                      ,00912                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403025,01-JAN-18,31-DEC-18,As Submitted,HEALTHSOUTH REHABILITATION HOSPITAL     ,PMB #340                                ,70344                                   ,SAN JUAN                                ,PR                                      ,00936-8344                              ,PUERTO RICO                             ,,,,,,,,,,32,11680,1654,,11438,,107.22,,137,,937,,,,,,,
403026,01-JUN-18,31-MAY-19,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,CARRETERA #2  KILOMETRO 47.7            ,,MANATI                                  ,PR                                      ,00674                                   ,PUERTO RICO                             ,,,,,,,,,,40,14600,2125,,12767,,113.53,,175,,1088,,,,,,,
403027,01-JAN-18,31-DEC-18,As Submitted,MULTY MEDICAL FACILITIES                ,MUNOZ RIVERA AVENUE #402                ,,SAN JUAN PR 00918                       ,PR                                      ,00918                                   ,,,,,,,,,,,31,11315,944,,7945,,42,,84,,821,,,,,,,
403301,01-JUL-18,30-JUN-19,Settled,UNIVERSITY PEDIATRIC HOSPITAL           ,191079                                  ,,SAN JUAN                                ,PR                                      ,00919                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404004,01-JAN-18,31-DEC-18,Settled,FIRST HOSPITAL PANAMERICANO             ,STATE ROAD #787                         ,,CIDRA                                   ,PR                                      ,00739                                   ,,,,,,,,,,,216,78840,3140,,64471,,410.61,,378,,8291,3192,,,,,,
404005,01-JAN-18,31-DEC-18,Settled,SAN JUAN CP HOSPITAL                    ,RR #2  BUZON 11                         ,,SAN JUAN                                ,PR                                      ,00926                                   ,SAN JUAN                                ,,,,,,,,,,172,62780,2128,,50245,,331.2,,259,,6405,1451,,,,,,
404007,01-JAN-18,31-DEC-18,Settled,HOSPITAL PSIQUIATRICO CABO ROJO         ,CALLE MUNOZ RIVERA 108                  ,,CABO ROJO                               ,PR                                      ,00623                                   ,,,,,,,,,,,43,15695,843,,6096,,99.77,,134,,1167,,,,,,,
404008,01-JAN-18,31-DEC-18,Settled,INSPIRA                                 ,CALLE  GUADALUPE FINAL 184              ,BOX 9809                                ,PONCE                                   ,PR                                      ,00763                                   ,PONCE                                   ,,,,,,,,,,30,10950,473,,6466,,22.09,,78,,1163,,,,,,,
404009,01-APR-18,31-MAR-19,As Submitted,CENTRO DE SALUD CONDUCTUAL MENONITA     ,CARR ESTATAL 14 INTERIOR                ,,AIBONITO                                ,PR                                      ,00705-1379                              ,AIBONITO PR                             ,,,,,,,,,,60,21900,847,,15597,,143,,173,,3011,,,,,,,
410001,01-OCT-17,30-JAN-18,Amended,MEMORIAL HOSPITAL OF RHODE ISLAND       ,111 BREWSTER STREET                     ,,PAWTUCKET                               ,RI                                      ,02860-                                  ,PROVIDENCE                              ,184704,,,22598,,,.12,968822,670599,92,11224,388,75,1151,31.35,169.96,,96,21,320,58,,,,3,,36
410004,01-JAN-18,31-DEC-18,As Submitted,ROGER WILLIAMS HOSPITAL                 ,825 CHALKSTONE AVENUE                   ,,PROVIDENCE                              ,RI                                      ,02908                                   ,PROVIDENCE                              ,2989276,,,982466,,,.2697,2727047,2282352,148,54020,6863,2227,28185,62.97,942,,1512,218,6526,1701,,,7,,356,
410005,01-JAN-18,31-DEC-18,As Submitted,OUR LADY OF FATIMA HOSPITAL             ,200 HIGH SERVICE AVENUE                 ,,NORTH PROVIDENCE                        ,RI                                      ,02904-                                  ,PROVIDENCE                              ,,,,244529,,,.0867,,,163,59495,5033,545,14709,,876,,1136,87,3504,458,,,94,8,1601,299
410006,01-OCT-17,30-SEP-18,As Submitted,NEWPORT HOSPITAL                        ,11 FRIENDSHIP STREET                    ,,NEWPORT                                 ,RI                                      ,02840                                   ,NEWPORT                                 ,,,,403393,,,.1289,,,102,37230,7155,766,16705,,636.08,,1502,267,4519,699,,,416,19,813,226
