PROV	NAME	FYB	FYE	FC_DATE	MAC	CBSAGEO	MCR_TYPE	CR_IND	Multicamp_IND	maincamp_name1	offcamp_name1	offcamp_name2	offcamp_name3	offcamp_name4	maincamp_county	offcamp_county1	offcamp_county2	offcamp_county3	offcamp_county4	maincamp_st	offcamp_st1	offcamp_st2	offcamp_st3	offcamp_st4	maincamp_zip	offcamp_zip1	offcamp_zip2	offcamp_zip3	offcamp_zip4	maincamp_cbsa	offcamp_cbsa1	offcamp_cbsa2	offcamp_cbsa3	offcamp_cbsa4	maincamp_FTE	offcamp_FTE1	offcamp_FTE2	offcamp_FTE3	offcamp_FTE4	IIWG1	IIWG2	IIWG3	IIWG4	IIWG4_01	IIWG5	IIWG6	IIWG7	IIWG7_01	IIWG8	IIWG9	IIWG10	IIWG11	IIWG12	IIWG13	IIWG14	IIWG14_01	IIWG14_02	IIWG15	IIWG16	IIWG17	IIWG19	IIWG20	IIWG21	IIWG22	IIWG22_01	IIWG23	IIWG24	IIWG25	IIWG25_50	IIWG25_51	IIWG25_52	IIWG25_53	IIWG26	IIWG27	IIWG28	IIWG29	IIWG30	IIWG31	IIWG32	IIWG33	IIWG34	IIWG35	IIWG36	IIWG37	IIWG38	IIWG39	IIWG40	IIWG41	IIWG42	IIWG43	IIHR1	IIHR2	IIHR3	IIHR4	IIHR4_01	IIHR5	IIHR6	IIHR7	IIHR7_01	IIHR8	IIHR9	IIHR10	IIHR11	IIHR12	IIHR13	IIHR14	IIHR14_01	IIHR14_02	IIHR15	IIHR16	IIHR26	IIHR27	IIHR28	IIHR29	IIHR30	IIHR31	IIHR32	IIHR33	IIHR34	IIHR35	IIHR36	IIHR37	IIHR38	IIHR39	IIHR40	IIHR41	IIHR42	IIHR43	IIIWG1	IIIWG2	IIIWG3	IIIWG4	IIIWG5	IIIWG6	IIIWG7	IIIHR1	IIIHR2	IIIHR3	IIIHR4	IIIHR5	IIIHR6	IIIHR7	IVWG8	IVWG8_01	IVWG8_02	IVWG8_03	IVWG9	IVWG10
390009	SAINT VINCENT HOSPITAL	20160701	20170630	20181009	12001	21500	1	N	N																										0	0	0	0	0	80499114	0	0	5718	0	0	98725	2072131	161871	0	0	2175636	3080319	0	1948309	0	7391916	0	0	2421501	24914827	657889	0	0	776	0	0	23990	448447	732357	0	0	0	242432	12937304	534715	1207977	239305	0	1629140	325000	722978	8931	1001392	0	2978253	937496	3173485	1816163	407482	0	3307410	0	0	46	0	0	2658	78846	8376	0	0	80384	84556	0	10863	0	84112	0	0	20320	9992	506549	12507	50782	10705	0	138105	6760	50477	328	70483	0	85263	64331	92831	84419	17168	0	79035033	2175636	76859397	12420544	25647960	114927901	28162053	3237125	80384	3156741	179531	0	3336272	1200700	0	0	7896762	0	1162961	251059
390012	LANSDALE HOSPITAL	20160701	20170630	20190304	12001	33874	1	N	N																										0	0	0	0	0	32465153	0	0	0	0	2345842	0	0	0	0	0	1357798	0	0	150000	0	0	0	0	0	8288640	381601	0	0	0	0	387064	0	0	0	0	0	0	410316	3148155	0	542157	0	0	799172	0	254799	0	594529	0	963995	123788	1033561	210693	0	0	1009525	0	0	0	0	17740	0	0	0	0	0	49298	0	0	750	0	0	0	0	0	9532	113940	0	19125	0	0	49243	0	13346	0	31143	0	21891	6000	23257	10100	0	0	30119311	1357798	28761513	150000	8288640	37200153	8081165	991785	49298	942487	750	0	943237	297577	0	0	4857603	0	0	105690
390013	EVANGELICAL COMMUNITY HOSPITAL	20160701	20170630	20181031	12001	39	1	N	N																										0	0	0	0	0	65532421	0	0	1230601	0	0	0	0	0	0	0	5499765	1078519	0	187278	0	0	0	0	0	17095409	1598936	0	0	357770	0	0	0	0	0	0	0	0	7340064	5328949	964667	1977751	0	26428	1426613	0	466565	0	571933	0	333920	229010	1610294	2165938	280049	0	2334811	0	0	7995.84	0	0	0	0	0	0	0	229245	14121	0	2786	0	0	0	0	0	340238	110975	5507	82383	0	2091	105097	0	26172	0	38204	0	9698	13120	34638	79671	10420	0	66497088	5499765	60997323	1265797	17453179	79716299	22722181	2340318	229245	2111073	16907	0	2127980	858214	0	0	9394013	0	1716966	323571
390016	UPMC JAMESON	20160701	20170630	20181112	12001	39	1	N	N																										0	0	0	0	0	40679328	0	0	0	0	0	0	0	0	0	1035755	2531398	487038	0	140118	0	4843231	514853	0	0	16268888	1563735	0	0	0	0	0	0	0	1394656	119065	0	0	211230	5057464	271944	625696	240569	155661	1048119	0	1357495	0	102048	0	1224288	413432	1428207	270503	248379	0	1876829.25	0	0	0	0	0	0	0	0	0	49702.04	112290.86	7000.96	0	1235.58	0	166119	11527.44	0	0	8728.2	228347.78	10790.34	28850.33	10999.08	11247.79	81616.15	0	90635.66	0	10025.6	0	60261.05	28655.52	42571.1	15589.95	10527.23	0	40951272	3567153	37384119	5985240	17782609	61151968	12655035	1887619.59	161992.9	1725626.69	185882.98	0	1911509.67	638845.78	0	0	6568857	0	0	14302
390019	PALMERTON HOSPITAL	20160701	20161031	20181024	12001	10900	1	N	N																										0	0	0	0	0	4252671	0	0	0	0	0	0	0	0	0	0	665036	8450	0	0	0	0	0	0	0	1185449	219777	0	0	0	0	0	0	0	0	0	0	0	13151	371046	0	0	89248	9234	130197	0	158310	0	0	0	211786	14404	188668	128603	0	0	188699	0	0	0	0	0	0	0	0	0	0	32075	130	0	0	0	0	0	0	0	707.25	21834.94	0	0	5406.71	772.5	10937.77	0	11876.35	0	0	0	5650	1113.56	3828	8334.72	0	0	4252671	665036	3587635	8450	1185449	4781534	1314647	188699	32075	156624	130	0	156754	70461.8	0	0	0	904123	0	6765
390026	CHESTNUT HILL HOSPITAL	20160701	20170630	20181108	05901	37964	1	N	N																										0	0	0	0	0	42617803	0	0	0	0	0	0	2333594	0	0	0	2310971	2059272	0	922673	0	3209793	0	0	0	9288205	565261	0	0	0	0	0	0	570790	681663	0	0	0	326768	4077044	6786	0	655799	0	0	1150029	0	846354	0	0	2795258	415582	1343930	459376	0	0	1268712	0	0	0	0	0	0	69309	0	0	0	75404	28908	0	6757	0	97405	0	0	0	8333	131371	364	0	21894	0	0	89219	0	54961	0	0	61619	21750	28285	20259	0	0	42287378	2310971	39976407	6191738	9969868	56138013	12076926	1343947	75404	1268543	133070	0	1401613	438055	0	0	4066714	0	0	39816
390027	TEMPLE UNIVERSITY HOSPITAL	20160701	20170630	20181112	12001	37964	1	N	N																										0	0	0	0	0	397082728	0	0	6279728	31320525	0	514419	27871376	0	0	0	15444581	16903958	0	0	0	19783439	0	0	0	102020135	5023195	0	0	1065220	5354684	0	809861	9064886	5991528	0	0	0	2408257	38148847	0	1804583	400212	415852	8002035	0	1919238	0	4808835	0	8841931	4405110	12901485	5145790	2348056	0	9786884	0	0	56395	300170	0	8883	945655	0	0	0	451354	216913	0	0	0	514274	0	0	0	36823	1157685	0	50414	12383	18178	358746	0	125898	0	164942	0	263835	154998	278324	155159	71175	0	337376408	15444581	321931827	36687397	109076883	467696107	91550231	8532176	451354	8080822	731187	0	8812009	2848560	0	49997569	0	0	7844494	2060391
390028	UPMC MERCY HOSPITAL	20160701	20170630	20181029	12001	38300	1	N	N																										0	0	0	0	0	123902488	0	0	686196	632676	208204	0	0	11204982	0	0	9479142	11359396	0	3790008	0	17836758	5134552	0	984353	34862870	850656	0	0	85910	98822	35389	0	0	5088513	1294172	0	0	174843	7556536	444916	0	3783386	0	4308809	0	1529385	0	2075343	0	1998845	817070	4779925	639963	3608182	1682020	4678203.43	0	0	4152.12	6263.81	2417.58	0	0	327590	0	0	396394.98	330413.31	0	30432.29	0	550726	121152.94	0	9484.35	5924.85	250345.89	2219.07	0	154004.04	0	291260.33	0	91565.49	0	125328	0	49969.21	47557.62	133535.62	36216.66	90340.94	77812.94	112301542	9479142	102822400	38120714	41331465	182274579	33399223	4344151.11	396394.98	3947756.13	1032724.54	0	4980480.67	1356080.66	0	0	14415201	0	0	161233
390030	LEHIGH VALLEY HOSPITAL SCHUYLKILL SO	20160701	20170630	20181101	12001	39	1	N	N																										0	0	0	0	0	27461487	0	1428339	138592	0	687767	0	0	0	0	0	3100114	154150	884020	238274	0	0	0	0	0	8490670	912667	0	154601	9420	0	75519	0	0	0	0	0	0	223945	2064263	517688	470642	209159	23363	724475	89310	368425	308120	320092	0	760269	87095	73522	676555	360954	0	998047	0	16001	975	0	7816	0	0	0	0	0	94462	2696	5961	1867	0	0	0	0	0	8605	113565	5248	17730	10853	1480	47580	1800	24741	6080	21495	0	22320	5613	4429	38889	14378	0	26260499	3100114	23160385	1276444	8500090	32936919	7277877	987358	94462	892896	10524	0	903420	344806	0	0	2916868	0	552574	157697
390031	LEHIGH VALLEY HOSPITAL SCHUYLKILL EA	20160701	20170630	20181101	12001	39	1	N	N																										0	0	0	0	0	31839709	0	0	0	0	547315	0	0	0	0	0	3188570	0	288768	106458	0	0	0	0	0	5926564	698092	0	0	0	0	33228	0	0	0	0	0	0	818086	3708715	161044	390620	245388	39623	579850	99032	745708	243300	0	0	878442	156590	1736793	843773	541947	29321	1121974	0	0	0	0	5599	0	0	0	0	0	117641	0	845	940	0	0	0	0	0	8518	139620	1124	17209	17288	2781	44031	3936	56630	9810	0	0	21691	9877	42819	38379	19953	1950	31795770	3188570	28607200	395226	5926564	34928990	11218232	1131245	117641	1013604	1785	0	1015389	435616	0	0	1876639	0	362333	126584
390032	ALLE-KISKI MEDICAL CENTER	20160701	20170630	20181029	12001	38300	1	N	N																										0	0	0	0	0	37829589	0	0	0	0	0	0	0	0	0	0	5492196	449532	0	266785	0	8625628	0	0	14714	8707030	1479014	0	0	0	0	0	0	0	2177753	0	0	0	0	3803856	0	719499	0	28494	945935	0	460412	0	513084	0	821352	338730	1539120	0	277528	0	1439900	0	0	0	0	0	0	0	0	0	0	184411	7708	0	2329	0	245749	0	0	74	0	135404	0	29194	0	2096	71629	0	34287	0	36432	0	20613	20810	35411	0	9586	0	37829589	5492196	32337393	9341945	10884783	52564121	9448010	1439900	184411	1255489	255786	0	1511275	395462	0	0	3911255	0	1106776	31914
390035	QUAKERTOWN COMMUNITY HOSPITAL	20160701	20170630	20181102	12001	33874	1	N	N																										0	0	0	0	0	25950162	0	0	238237	0	913035	0	0	0	0	0	544158	144583	0	42731	0	0	0	0	0	7901578	193495	0	0	24747	0	132200	0	0	0	0	0	0	895033	5969345	569937	603143	29103	0	500329	0	34942	262068	43449	0	390708	363370	712966	490277	182460	0	821710	0	0	993	0	8446	0	0	0	0	0	19862	1443	0	161	0	0	0	0	0	14984.54	183955	6915	19287	733	0	30276	0	933	12610	1160	0	8536	19406	15487	18734	5455	0	25869132	544158	25324974	187314	7926325	33438613	11047130	832789	19862	812927	1604	0	814531	338471.54	0	0	4040805	0	-23	55240
390036	HERITAGE VALLEY BEAVER	20160701	20170630	20181106	12001	38300	1	N	N																										0	0	0	0	0	87555218	0	0	280716	1112338	5013379	0	1277229	0	0	0	4370572	777884	0	0	0	0	0	0	0	35756716	1935685	0	0	26754	160144	488231	0	513514	0	0	0	0	162607	11741685	390504	0	1289310	28328	1516067	325640	1606444	0	342124	0	2014927	1004841	2101937	848178	0	128603	2634889	0	0	1691	10122	30859	0	47700	0	0	0	140788	7346	0	0	0	0	0	0	0	3417	340401	1615	0	40866	706	100120	20163	91592	0	18768	0	70015	52648	60880	40527	0	2086	80868416	4370572	76497844	777884	35783470	113059198	23501195	2567986	140788	2427198	7346	0	2434544	843804	0	0	18448311	0	0	111374
390037	HERITAGE VALLEY SEWICKLEY	20160701	20170630	20181105	12001	38300	1	N	N																										0	0	0	0	0	54543373	0	0	144447	0	3820051	0	0	0	0	0	2330681	135442	0	0	0	0	0	0	0	18589154	876360	0	0	11972	0	334980	0	0	0	0	0	0	1320095	5945758	300053	0	731867	32960	803059	263869	929904	0	283708	0	459793	561842	1494006	317360	0	0	1665029	0	0	886	0	24790	0	0	0	0	0	76738	2422	0	0	0	0	0	0	0	35029	172054	1333	0	24582	1010	51568	16339	56093	0	16126	0	14942	29872	38174	17542	0	0	51287244	2330681	48956563	135442	18601126	67693131	13444274	1657911	76738	1581173	2422	0	1583595	474664	0	0	8637778	0	0	55098
390039	SOMERSET HOSPITAL	20160701	20170630	20181106	12001	39	1	N	N																										0	0	0	0	0	25014774	0	0	0	0	0	0	0	0	0	0	3273934	955889	0	208675	0	0	0	0	0	6391735	862249	0	0	0	0	0	0	0	0	0	0	0	233129	3273523	1845663	593252	0	103802	545967	0	236143	172974	139585	0	533298	408457	0	368649	138177	0	1046001.09	0	0	0	0	0	0	0	0	0	0	124334.24	17334	0	1626	0	0	0	0	0	13826.25	122898.82	11810	28910.73	0	8317.5	45297.5	0	20229	6240	9709	0	15157.75	23559.32	0	12493.75	6190.5	0	27033411	3273934	23759477	1164564	6391735	31315776	8592619	1064051.09	124334.24	939716.85	18960	0	958676.85	324640.12	0	0	2725762	0	0	173839
390041	UNIONTOWN HOSPITAL	20160701	20170630	20181101	12001	38300	1	N	N																										0	0	0	0	0	45796368	0	0	0	0	0	0	0	0	0	0	813976	456255	415994	202000	0	0	5556034	0	0	13320281	220858	0	0	0	0	0	0	0	0	914543	0	0	50305	4407558	3263356	0	772111	382495	1286835	0	819763	296299	0	0	3987464	426653	1830172	1076693	0	0	1943154.53	0	0	0	0	0	0	0	0	0	0	31693.18	10083	5372	1394	0	0	132305	0	0	2082.4	230784.64	39802	0	30847.09	26750.1	94756.8	0	64389	11440	0	0	178146	26815.12	55573.32	48240.13	0	0	49356023	813976	48542047	6630283	14234824	69407154	18599704	1994396.53	31693.18	1962703.35	149154	0	2111857.35	809626.6	0	0	0	5839535	0	88723
390042	THE WASHINGTON HOSPITAL	20160701	20170630	20181112	12001	38300	1	N	N																										0	0	0	0	0	99046267	0	0	583168	1138201	1137036	0	1099070	0	0	0	4939760	1145187	0	681175	0	0	0	0	395445	36179836	1982492	0	0	234045	456799	456331	0	441093	0	0	0	0	2370273	12793023	1507821	2072613	595184	101971	2129732	217893	535202	410400	1346399	0	2302117	196860	438373	1405514	907725	0	3214706.29	0	0	6525	16568	14305	0	45992	0	0	0	207879.35	8594.5	0	10156	0	0	0	0	10626	35480.75	341289.84	4336.44	73892.04	29422.32	5843	128688.9	9360	28950.56	10400	72046.39	0	61388.7	10495.75	10352.5	57346	31693.41	0	97808074	4939760	92868314	1826362	36413881	131108557	29331100	3161937.73	207879.35	2954058.38	18750.5	0	2972808.88	910986.6	0	0	14164412	0	0	0
390044	READING HOSPITAL AND MEDICAL CENTER	20160701	20170630	20181105	12001	39740	1	N	N																										0	0	0	0	0	346910403	0	9293598	0	0	19504227	0	5377644	0	0	3928162	17318851	4101499	0	0	0	0	0	0	0	116918934	8539823	0	2368727	0	0	4351846	0	1322589	0	0	0	0	6078346	52011815	8442769	0	10167824	837314	7676978	0	2635219	0	4237286	0	9877394	1242024	9074713	4403807	5904672	0	10155750	0	90996	0	0	128091	0	173295	0	0	133592	543473	54170	0	0	0	0	0	0	0	187233	1458888	26403	0	409681	54108	506323	0	151308	0	251893	0	214490	69489	189510	165418	203804	0	321177703	21247013	299930690	4101499	116918934	420951123	122590161	9789771	677065	9112706	54170	0	9166876	3888548	0	0	47695683	0	0	113522
390045	WILLIAMSPORT HOSPITAL & MEDICAL CTR	20160701	20170630	20181113	12001	48700	1	N	N																										0	0	0	0	0	83795626	0	4934424	0	1113178	0	0	1258850	0	0	0	3302011	1012108	0	895828	0	10691563	0	0	0	20279511	953076	0	848015	0	202968	0	0	355949	3012151	0	0	0	71706	2061037	1487625	680355	0	0	0	2538600	0	2639301	0	0	1943988	612870	0	563002	558285	0	2610363	0	51545	0	14083	0	0	42540	0	0	0	110265	15874	0	7214	0	310117	0	0	0	2773	55167	5461	34510	0	0	0	139271	0	144287	0	0	59812	32642	0	22547	22415	0	83154700	3302011	79852689	12599499	23291662	115743850	13156769	2791214	110265	2680949	333205	0	3014154	518885	0	0	10229871	0	0	306219
390046	YORK HOSPITAL	20160701	20170630	20190225	12001	49620	1	N	N																										0	0	0	0	0	253992006	0	0	0	0	0	0	8989823	81190	0	0	11295665	1697801	0	3424413	0	57951018	0	0	0	99753680	4824518	0	0	0	0	0	0	3837931	28025013	0	0	0	447306	8463864	1389097	0	7057653	222339	4596588	0	2117761	0	1127437	4058	8444748	1411242	10150370	1089828	0	0	8908074	0	0	0	0	0	0	317817	1733	0	0	428700	24144	0	23829	0	1586360	0	0	0	18880	387460	4931	0	265388	17658	331549	0	128674	0	68230	156	179915	69046	210806	58675	0	0	246310090	11295665	235014425	63073232	127778693	425866350	46522291	8593455	428700	8164755	1634333	0	9799088	1741368	0	52706652	0	0	30002	2136727
390048	GEISINGER LEWISTOWN HOSPITAL	20160701	20170630	20181113	12001	39	1	N	N																										0	0	0	0	0	39148547	0	0	0	0	0	0	0	58613	0	0	1957551	1516887	0	0	0	2262614	43383	0	0	11298237	594644	0	0	0	0	0	0	0	660930	7674	0	0	604844	5167549	84005	973949	0	73497	1060465	0	366888	0	319692	0	545360	245787	1415565	997201	946912	0	1489826	0	0	0	0	0	0	0	2024	0	0	67293.31	22458.5	0	0	0	69650.85	418.52	0	0	17691.75	172956.9	701	52719.86	0	4999.5	73255.95	0	25287.76	0	7146.54	0	15246.75	13930.5	41207.12	57018.14	33083.82	0	39173939	1957551	37216388	3822884	11966841	53006113	12801714	1488503	67293.31	1421209.69	92527.87	0	1513737.56	515245.59	0	0	4775498	0	1170269	236520
390049	ST. LUKES HOSPITAL	20160701	20170630	20181030	12001	10900	1	N	N																										0	0	0	0	0	257079633	0	0	2238644	2433120	8784374	0	9475930	0	0	0	20885505	1726822	0	683087	0	0	0	0	0	84911959	8646794	0	0	259409	371580	1452781	0	2553385	0	0	0	0	1559323	47620753	4926979	4050042	1860289	174362	3885837	0	827267	1253866	2020214	0	2794319	3051091	6466326	4181273	2909242	0	8109140	0	0	9655	19523	81692	0	326182	0	0	0	716091	19320	0	3251	0	0	0	0	0	57180	1302457	60575	131513	79879	11099	238236	0	43941	46969.41	124183	0	70058	162966	155590	159369	89610	0	242567054	20885505	221681549	2409909	85171368	309262826	87581183	7789287.41	716091	7073196.41	22571	0	7095767.41	2733625.41	0	0	25220545	0	15964510	596638
390050	ALLEGHENY GENERAL HOSPITAL	20160701	20170630	20181025	12001	38300	1	N	N																										0	0	0	0	0	190465617	0	0	0	0	0	0	18943562	0	0	0	11577233	5863169	0	7012474	0	44119119	0	0	6852624	43930792	3179819	0	0	0	0	0	0	5060986	12632124	0	0	0	201446	10659611	183498	0	3786081	69755	3585249	0	1016210	0	2540730	0	2956080	1518341	6618802	0	1084940	0	6652564	0	0	0	0	0	0	843438	0	0	0	363160	105971	0	29420	0	1145499	0	0	28198	10505	316366	1490	0	140364	4160	265598	0	47966	0	182528	0	86086	88432	139363	0	38347	0	171705553	11577233	160128320	56994762	56562916	273685998	34220743	5810616	363160	5447456	1280890	0	6728346	1321205	0	0	18565272	0	4862006	430468
390052	CLEARFIELD HOSPITAL	20160701	20170630	20181109	12001	39	1	N	N																										0	0	0	0	0	17133649	0	0	0	0	796686	0	0	0	0	0	3093263	282329	526028	81385	0	1365282	0	0	0	4108287	830923	0	0	0	0	40135	0	0	295789	0	0	0	37803	1044521	359545	338134	0	21783	471919	0	267663	0	59969	0	429120	32276	0	1072393	169803	0	685823	0	0	0	0	5528	0	0	0	0	0	114446	4476.77	4000	467	0	33212	0	0	0	840	57965	2220.28	15965	0	1460	30317	0	17719	0	4071	0	13078	2296	0	57967	5777	0	16696508	3093263	13603245	2255024	4404076	20262345	4304929	682515.28	114446	568069.28	42155.77	0	610225.05	209675.28	0	0	2484215	0	0	11973
390056	JC BLAIR MEMORIAL HOSPITAL	20160701	20170630	20181113	12001	39	1	N	N																										0	0	0	0	0	21868358	0	763467	0	0	1679106	0	0	0	0	0	1388909	637272	234004	114779	0	0	0	0	0	5528718	332211	0	58753	0	0	88717	0	0	0	0	0	0	174541	2348904	316715	254821	271926	37697	680139	0	663453	0	52212	0	504585	97175	0	476095	285910	0	778024.06	0	7608	0	0	11488	0	0	0	0	0	43018.26	14348	2080	2370	0	0	0	0	0	6475	119803.24	2353	9380	16501.54	2506.5	44309.71	0	38552.23	0	3395	0	13431.4	5983.58	0	26808.75	9067.25	0	19742500	1388909	18353591	986055	5528718	24868364	6164173	761281.06	43018.26	718262.8	18798	0	737060.8	298567.2	0	0	0	2898739	0	119149
390057	GRAND VIEW HOSPITAL	20160701	20170630	20181016	12001	33874	1	N	N																										0	0	0	0	0	94552903	0	0	0	0	0	0	0	0	0	0	30457420	772859	0	770715	0	0	0	0	0	17713804	7112122	0	0	0	0	0	0	0	0	0	0	0	731381	10437819	530368	473218	239977	36638	2007489	0	785878	538366	383800	0	725247	587740	2548532	1083756	470992	0	2862683	0	0	0	0	0	0	0	0	0	0	820100	12526	0	3794	0	0	0	0	0	22081	311712	2409	20238	8589	2116	122659	0	49269	12480	24062	0	15994	28254.75	65517.25	41093	15472	0	95621637	30457420	65164217	1543574	17713804	84421595	21581201	2877572	820100	2057472	16320	0	2073792	741946	0	0	11116464	0	0	162920
390058	CARLISLE REGIONAL MEDICAL CENTER	20160701	20170630	20181107	05901	25420	1	N	N																										0	0	0	0	0	32999821	0	0	0	0	0	0	0	0	0	0	1000655	1177848	0	241499	0	2121334	0	0	0	5092812	159259	0	0	0	0	0	0	0	326394	0	0	0	245467	3932899	390508	0	595298	0	0	1178905	0	1337758	0	0	1149578	427522	1308358	299512	0	0	1094011.54	0	0	0	0	0	0	0	0	0	0	29649.6	22004.88	0	1006	0	63882	0	0	0	6339.93	151616.77	9716.32	0	21656.25	0	0	62848	0	55029	0	0	25858.75	22055.95	34566.35	11915.55	0	0	35906992	1000655	34906337	3540681	5419206	43866224	10865805	1221604.86	29649.6	1191955.26	86892.88	0	1278848.14	401602.87	0	0	1416345	0	0	-2272
390061	LANCASTER REGIONAL MEDICAL CENTER	20160701	20170630	20181107	05901	29540	1	N	N																										0	0	0	0	0	30153080	0	0	0	0	0	0	0	0	0	0	1484645	762858	0	731018	0	1799406	0	0	0	6137541	317843	0	0	0	0	0	0	0	271698	0	0	0	285361	3587363	37594	0	909056	0	0	1255185	0	462581	0	0	405352	531935	1378427	572882	0	0	1023158	0	0	0	0	0	0	0	0	0	0	51511	9502.48	0	6448	0	46690	0	0	0	10579	134707	799.87	0	41608	0	0	103612	0	39235	0	0	8472	30186	34504	24981	0	0	31908440	1484645	30423795	3293282	6409239	40126316	9425736	1166804.87	51511	1115293.87	62640.48	0	1177934.35	428683.87	0	0	3062538	0	0	914
390062	NASON HOSPITAL	20160701	20170630	20190108	12001	11020	1	N	N																										0	0	0	0	0	16153230	0	0	0	0	0	0	0	0	0	0	3287121	464229	0	12277	0	728243	0	0	0	3116396	796217	0	0	0	0	0	0	0	259295	0	0	0	122681	1545254	110858	0	303165	59860	263510	0	241496	0	0	0	681478	80874	359287	395596	212974	0	590519	0	0	0	0	0	0	0	0	0	0	97469	4220	0	117	0	13636	0	0	0	4268	71768	1336	0	17197	5337	20844	0	17437	0	0	0	19160	3205	10352	22118	7578	0	16264088	3287121	12976967	1204749	3375691	17557407	4377033	591855	97469	494386	17973	0	512359	200600	0	0	0	2113608	0	58281
390063	UPMC HAMOT	20160701	20170630	20181018	12001	21500	1	N	N																										0	0	0	0	0	106394948	0	0	100783	518000	200349	2633	0	3665614	1240565	0	5686745	5724081	0	5193759	0	17712527	2891043	0	15324	28409891	1723007	0	0	13241	67964	29326	548	0	4915898	346938	0	0	457964	4622270	403318	0	2060985	0	2396298	0	1311813	0	1065538	0	6683213	696280	3900499	779942	1595388	0	4298815.68	0	0	769.98	3945.56	1916.33	47.68	0	95474.08	34682.57	0	172950.94	123012.98	0	51784	0	538461.7	70438	0	384.66	13320.38	175079.06	4904.44	0	86787.41	0	191811.14	0	90025.95	0	73657	0	228169.11	46935.7	116157.34	45179.95	59464.77	0	101171105	5686745	95484360	31521410	33685968	160691738	25973508	4167653.9	172950.94	3994702.96	783696.68	0	4778399.64	1131492.25	0	0	12420164	0	0	138854
390065	THE GETTYSBURG HOSPITAL	20160701	20170630	20190225	12001	23900	1	N	N																										0	0	0	0	0	41497080	0	0	0	0	0	0	0	0	0	0	134026	258459	0	202507	0	10204055	0	0	0	17921984	57534	0	0	0	0	0	0	0	4934663	0	0	0	0	1769513	291987	0	1369776	0	823224	0	150323	0	561354	0	1962318	490512	1843040	229245	0	0	1354052	0	0	0	0	0	0	0	0	0	0	4183	3430	0	1334	0	279327	0	0	0	0	27729	1054	0	58622	0	56530	0	15239	0	38882	0	43423	27449	36990	12375	0	0	41789067	134026	41655041	10665021	22856647	75176709	9491292	1355106	4183	1350923	284091	0	1635014	318293	0	8655586	0	0	-9025	365535
390066	THE GOOD SAMARITAN HOSPITAL	20160701	20170630	20181113	12001	30140	1	N	N																										0	0	0	0	0	62582643	0	0	0	0	0	0	1338605	0	0	883244	2451996	5772006	0	0	0	12441970	0	0	0	21613432	1244997	0	0	0	0	0	0	499868	6016915	0	0	0	307906	3385664	4125331	969833	744977	142906	1598110	102731	1173098	186804	435234	0	1397338	0	2435860	1311278	678899	304793	2288890	0	0	0	0	0	0	41424	0	0	33753	83166	96214	0	0	0	340588	0	0	0	12778	141330	57230	32977	40505	9551	121998	4160	80208	6240	16423	0	32809	0	67746	58522	21298	7773	65658904	3335240	62323664	18213976	27630347	108167987	19300762	2315096	116919	2198177	436802	0	2634979	711548	0	10189927	0	0	0	302951
390067	PINNACLE HEALTH HOSPITALS	20160701	20170630	20181114	12001	25420	1	N	N																										0	0	0	0	0	249004401	0	6774474	668829	970208	500192	0	7498769	1042181	0	0	8265107	1230295	376450	2697707	0	30538931	0	0	537586	68851768	2039374	0	694392	50628	67297	34581	0	1505885	15836779	0	0	280393	196428	11168658	14648561	1261277	4090900	0	0	8875910	0	9065610	0	0	4456915	3051140	9243873	6937763	2474644	1251304	8031322	0	76141.3	5551.5	7379.2	3791.9	0	254856.6	28119	0	0	223621	30267	6976.5	13447.6	0	749561	0	0	5038.5	5531.6	501778.9	130240	37725.4	173038.3	0	0	531044.8	0	418475.2	0	0	96888.9	158755.6	194623.6	236385.5	87299.2	34853	264808658	8265107	256543551	34843383	84739175	376126109	76722983	8740794	223621	8517173	800252.1	0	9317425.1	2606640	0	0	19750721	0	0	1254137
390068	HEART OF LANCASTER REGIONAL MEDICAL	20160701	20170630	20181107	05901	29540	1	N	N																										0	0	0	0	0	19404047	0	0	0	0	0	0	1064626	0	0	0	98870	2294675	0	255592	0	1037598	0	0	0	4113244	22295	0	0	0	0	0	0	240073	157660	0	0	0	123508	2577740	0	0	509108	0	0	677310	0	363032	0	0	234248	295909	507232	129170	0	0	675514.53	0	0	0	0	0	0	46070.75	0	0	0	2080	27298.82	0	2310.63	0	27338	0	0	0	3927.68	88896.97	0	0	21298.5	0	0	64467	0	31817	0	0	3812.5	16087.99	12979.75	4125.75	0	0	19379763	98870	19280893	3587865	4270904	27139662	5417257	725727.78	2080	723647.78	56947.45	0	780595.23	247413.14	0	0	2131407	0	0	-953
390070	LOWER BUCKS HOSPITAL	20160101	20161231	20190211	12001	33874	1	N	N																										0	0	0	0	0	40301073	0	0	0	0	352188	0	887782	0	0	0	6792173	125348	0	0	0	1050842	0	0	0	7217968	1518766	0	0	0	0	78417	0	198296	272323	0	0	0	666270	3736528	0	899132	724563	63210	896490	0	513296	0	314021	0	1204579	114800	962778	603690	157580	0	1374746	0	0	0	0	9168.21	0	9734	0	0	0	160679	1857	0	0	0	26168	0	0	0	15793	124313	0	28945	36613	4129	71492	0	34743	0	21258	0	26729	6618	26786	26996	5104	0	39061103	6792173	32268930	1176190	7490291	40935411	10856937	1355843.79	160679	1195164.79	28025	0	1223189.79	429519	0	0	4387453	0	0	0
