PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
490001,01-OCT-20,27-FEB-21,As Submitted,NORTON COMMUNITY HOSPITAL  INC.         ,100 15TH STREET NW                      ,,NORTON                                  ,VA                                      ,24273-                                  ,,392968,,,68619,,,.12,369880,164354,62,9300,1306,99,4335,22.43,280.21,,330,22,1137,309,,,,1,,69
490002,01-OCT-20,30-SEP-21,As Submitted,RUSSELL COUNTY HOSPITAL                 ,58 CARROLL STREET                       ,,LEBANON                                 ,VA                                      ,24266-                                  ,RUSSELL                                 ,,,,218269,,,.3224,,,48,17520,1769,76,7353,,128.14,,400,27,1673,576,,,,,,
490005,01-OCT-20,30-SEP-21,Amended,WINCHESTER MEDICAL CENTER               ,1840 AMHERST STREET                     ,P.O. BOX                                ,WINCHESTER                              ,VA                                      ,22604-2540                              ,FREDERICK                               ,824139,,,2171044,,,.1114,308616,154548,455,166075,41424,4722,112545,8.75,2524.25,,7228,744,21457,3091,566,,3,7,1381,350
490018,01-JAN-21,31-DEC-21,As Submitted,AUGUSTA MEDICAL CENTER                  ,78 MEDICAL CENTER DRIVE                 ,1000                                    ,FISHERSVILLE                            ,VA                                      ,22939                                   ,AUGUSTA                                 ,,,,1030052,,,.1235,,,220,74243,14247,857,39943,,1476.68,,3426,250,8969,769,21,,,5,103,103
490019,01-JAN-21,31-DEC-21,As Submitted,CULPEPER MEMORIAL HOSPITAL              ,501 SUNSET LANE                         ,592                                     ,CULPEPER                                ,VA                                      ,22701-                                  ,CULPEPER                                ,,,,340867,,,.1288,,,70,25550,5329,994,12436,,570.46,,1090,525,3040,,,,,,,
490020,01-JAN-21,31-DEC-21,As Submitted,JOHN RANDOLPH MEDICAL CENTER            ,411 WEST RANDOLPH ROAD                  ,,HOPEWELL                                ,VA                                      ,23860                                   ,,,,,470512,,,.1325,,,107,39055,7327,895,22144,,388.47,,1553,120,4831,956,,,40,,1174,
490021,01-JAN-21,31-DEC-21,As Submitted,CENTRA HEALTH                           ,1920 ATHERHOLT ROAD                     ,,LYNCHBURG                               ,VA                                      ,24501                                   ,LYNCHBURG CITY                          ,2061431,,,2890366,,,.1166,619393,372652,432,157680,46439,5700,136049,,3169.66,,8815,697,21335,2670,990,,198,16,2263,369
490022,01-JAN-21,31-DEC-21,As Submitted,MARY WASHINGTON HOSPITAL                ,1001 SAM PERRY BLVD                     ,,FREDERICKSBURG                          ,VA                                      ,22401                                   ,SPOTSYLVANIA                            ,,,,2212459,,,.1054,,,431,157315,41951,4041,112888,,1633.13,,7648,637,20229,3297,,,,,,
490023,01-NOV-20,31-OCT-21,As Submitted,FAUQUIER HOSPITAL                       ,500 HOSPITAL DRIVE                      ,,WARRENTON                               ,VA                                      ,20186                                   ,FAUQUIER                                ,,,,110494,,,.0405,,,97,35405,5097,251,12446,,565.81,,1076,107,2770,376,,,,,,
490024,01-OCT-20,30-SEP-21,As Submitted,CARILION MEDICAL CENTER                 ,BELLEVUE AVE. AT JEFFERSON ST.          ,P.O.BOX 1                               ,ROANOKE                                 ,VA                                      ,24033                                   ,,9166551,,,4603977,,,.1797,4714304,2363742,637,232505,50306,16229,169834,235.24,6553.99,,7988,856,25046,4562,836,,35,57,1644,802
490033,01-OCT-20,30-SEP-21,As Submitted,WARREN MEMORIAL HOSPITAL                ,351 VALLEY HEALTH WAY                   ,,FRONT ROYAL                             ,VA                                      ,22630                                   ,WARREN                                  ,569549,,,,,,,387598,328556,46,16790,2889,97,5758,8.28,336.64,,742,22,1631,157,,,,,,
490040,01-JAN-21,31-DEC-21,As Submitted,INOVA ALEXANDRIA HOSPITAL               ,4320 SEMINARY ROAD                      ,,ALEXANDRIA                              ,VA                                      ,22315-                                  ,FAIRFAX                                 ,,,,845110,,,.0852,,,318,116070,21496,5501,66154,,1154.72,,3958,975,12803,,,,,,,
490042,01-OCT-20,30-SEP-21,As Submitted,CARILION NEW RIVER VALLEY MED CENTER    ,2900 LAMB CIRCLE                        ,,CHRISTIANSBURG                          ,VA                                      ,24073                                   ,MONTGOMERY                              ,,,,282603,,,.0658,,,94,34310,10062,491,26620,,921.67,,1847,88,5096,722,568,,38,,1144,
490043,01-JAN-21,31-DEC-21,As Submitted,INOVA LOUDOUN HOSPITAL CENTER           ,44045 RIVERSIDE PARKWAY                 ,,LEESBURG                                ,VA                                      ,20176-                                  ,LOUDOUN                                 ,59797,,,318672,,,.0314,17306,6237,189,68985,20020,4374,59275,.49,1195.9,,4340,1273,13803,,,,,,1076,
490045,01-JAN-21,31-DEC-21,As Submitted,UVA HEALTH PRINCE WILLIAM MEDICAL       ,8700 SUDLEY ROAD                        ,2610                                    ,MANASSAS                                ,VA                                      ,20110                                   ,PRINCE WILLIAM                          ,,,,534176,,,.1254,,,102,37230,7423,3037,29867,,725.35,,1539,767,6378,1976,,,1,,1488,
490048,01-JAN-21,31-DEC-21,As Submitted,LEWIS GALE MEDICAL CENTER               ,1900 ELECTRIC ROAD                      ,,SALEM                                   ,VA                                      ,24153                                   ,ROANOKE                                 ,7590023,,,1655101,,,.1364,3417332,1556864,332,121180,25158,3111,82114,101.11,1139.05,,5057,441,16153,3804,,,,1,,597
490060,01-DEC-20,30-NOV-21,As Submitted,CLINCH VALLEY MEDICAL CENTER            ,6801 GOV G C PERRY HWY                  ,,RICHLANDS                               ,VA                                      ,24641                                   ,TAZEWELL                                ,,,,210930,,,.12,,,151,55115,3869,167,12733,,568.51,,789,14,2715,649,,,,,,
490063,01-JAN-21,31-DEC-21,As Submitted,INOVA FAIRFAX HOSPITAL                  ,3300 GALLOWS ROAD                       ,,FALLS CHURCH                            ,VA                                      ,22042-3307                              ,FAIRFAX                                 ,13592182,,,5673494,,,.1444,5125929,2521265,794,289810,65767,37791,273824,189.5,9490.49,,11312,11312,53139,,,,,,3839,584
490075,01-JAN-21,31-DEC-21,As Submitted,DANVILLE REGIONAL MEDICAL CENTER        ,142 SOUTH MAIN                          ,,DANVILLE                                ,VA                                      ,24541-                                  ,PITTSYLVANIA                            ,2418859,,,1095574,,,.1351,1470407,1025166,272,99280,17114,1331,49167,43.64,1458.23,,3435,217,10322,2043,570,,75,2,1058,91
490084,01-JAN-21,30-JUN-21,As Submitted,VCU HEALTH TAPPAHANNOCK HOSPITAL        ,ROUTE 2                                 ,256                                     ,TAPPAHANNOCK                            ,VA                                      ,22560                                   ,ESSEX                                   ,,,,36009,,,.0539,,,67,12127,1423,61,3054,,,,343,7,715,63,,,,,,
490088,01-JAN-21,31-DEC-21,As Submitted,BEDFORD MEMORIAL HOSPITAL               ,1613 OAKWOOD STREET                     ,,BEDFORD                                 ,VA                                      ,24523                                   ,BEDFORD                                 ,,,,47970,,,.0381,,,33,12045,2749,258,5710,,239.16,,786,25,1397,144,,,,,,
490089,01-OCT-20,30-SEP-21,As Submitted,CARILION FRANKLIN MEMORIAL HOSPITAL     ,180 FLOYD AVE                           ,,ROCKY MOUNT                             ,VA                                      ,24151                                   ,,,,,38349,,,.0476,,,37,13505,1827,151,4648,,217.39,,426,151,1070,,,,,,,
490090,01-JAN-21,31-DEC-21,As Submitted,SOUTHSIDE COMMUNITY HOSPITAL            ,800 OAK STREET                          ,,FARMVILLE                               ,VA                                      ,23901-                                  ,PRINCE EDWARD                           ,,,,290146,,,.1128,,,78,28470,5629,404,13868,,367.5,,1461,170,3220,441,,,,,,
490092,01-JAN-21,31-DEC-21,As Submitted,SOUTHAMPTON MEMORIAL HOSPITAL           ,100 FAIRVIEW DRIVE                      ,817                                     ,FRANKLIN                                ,VA                                      ,23851-                                  ,SOUTHAMPTON                             ,,,,120795,,,.12,,,75,27375,2258,70,5454,,193.33,,518,26,1233,247,,,,,,
490101,01-JAN-21,31-DEC-21,As Submitted,INOVA FAIR OAKS HOSPITAL                ,3600 JOSEPH SIEWICK DR                  ,,FAIRFAX                                 ,VA                                      ,22033-                                  ,FAIRFAX                                 ,,,,454384,,,.0744,,,165,60225,11260,2953,45856,,882.12,,2419,517,10308,,,,,,,
490107,01-JAN-21,31-DEC-21,As Submitted,RESTON HOSPITAL                         ,1850 TOWN CENTER PARKWAY                ,,RESTON                                  ,VA                                      ,20190-                                  ,FAIRFAX                                 ,,,,595098,,,.0707,,,191,69715,14805,3518,54007,,865.34,,2994,271,11759,1455,,,,11,,475
490110,01-OCT-20,30-SEP-21,As Submitted,LEWISGALE HOSPITAL - MONTGOMERY         ,ROUTE 460 SOUTH                         ,,BLACKSBURG                              ,VA                                      ,24060-                                  ,MONTGOMERY                              ,4283019,,,281320,,,.0624,1794965,809396,92,33580,7941,732,20026,44.27,421.3,,1915,117,4988,880,,,,,,
490111,01-NOV-20,31-OCT-21,As Submitted,WYTHE COUNTY COMMUNITY HOSPITAL         ,600 WEST RIDGE ROAD                     ,,WYTHEVILLE                              ,VA                                      ,24382-                                  ,WYTHE                                   ,,,,143412,,,.12,,,92,33580,2352,112,6277,,274.21,,563,4,1609,324,,,,,,
490115,01-OCT-20,30-SEP-21,As Submitted,TWIN COUNTY REGIONAL HOSPITAL           ,200 HOSPITAL DRIVE                      ,1040                                    ,GALAX                                   ,VA                                      ,24333                                   ,CARROLL                                 ,,,,145913,,,.12,,,141,51465,2595,272,7612,,371.31,,627,72,1863,536,,,,,,
490117,01-OCT-20,30-SEP-21,As Submitted,CARILION TAZEWELL COMMUNITY HOSPITAL    ,388 BEN BOLT AVE                        ,,TAZEWELL                                ,VA                                      ,24651                                   ,,,,,14083,,,.0402,,,23,8395,974,94,2579,,99.39,,199,66,545,,,,,,,
490122,01-JAN-21,31-DEC-21,As Submitted,INOVA MOUNT VERNON HOSPITAL             ,2501 PARKERS LANE                       ,,ALEXANDRIA                              ,VA                                      ,22306-                                  ,FAIRFAX                                 ,,,,202666,,,.0379,,,140,51100,10676,1171,23383,,631,,2129,135,4598,,,,,,1244,1287
490140,01-JAN-21,31-DEC-21,As Submitted,STAFFORD HOSPITAL                       ,101 HOSPITAL CENTER BLVD.               ,,STAFFORD                                ,VA                                      ,22554                                   ,STAFFORD                                ,,,,171727,,,.0619,,,90,32850,5092,645,17798,,371.53,,1249,279,4717,886,,,,,,
490144,01-JAN-21,31-DEC-21,As Submitted,UVA HEALTH HAYMARKET MEDICAL CENTER     ,15225 HEALTHCOTE BOULEVARD              ,,HAYMARKET                               ,VA                                      ,20169                                   ,PRINCE WILLIAM                          ,,,,,,,,,,44,16060,3732,84,6347,,288.9,,1155,15,1940,100,,,,,,
490145,01-NOV-20,31-OCT-21,As Submitted,STONESPRINGS HOSPITAL CENTER            ,24440 STONE SPRINGS BLVD                ,,DULLES                                  ,VA                                      ,20166                                   ,LOUDOUN                                 ,,,,85261,,,.097,,,124,45260,1288,234,7923,,204.01,,383,61,2214,452,,,,,,
491302,01-OCT-20,30-SEP-21,As Submitted,CARILION GILES COMMUNITY HOSPITAL       ,159 HARTLEY WAY                         ,,PEARISBURG                              ,VA                                      ,24134                                   ,GILES                                   ,,,,,,,,,,25,9125,2432,32,5398,,174.26,,368,6,899,66,,,,,,
491303,01-OCT-20,30-SEP-21,As Submitted,DICKENSON COMMUNITY HOSPITAL            ,312 HOSPITAL DRIVE                      ,1440                                    ,CLINTWOOD                               ,VA                                      ,24228-0000                              ,DICKENSON                               ,,,,,,,,,,2,730,8,2,26,,51.1,,3,1,10,1,17,,1,,190,
491304,01-OCT-20,30-SEP-21,As Submitted,CARILION STONEWALL JACKSON HOSPITAL     ,1 HEALTH CIRCLE                         ,,LEXINGTON                               ,VA                                      ,24450                                   ,ROCKBRIDGE                              ,,,,,,,,,,25,9125,2262,36,4295,,214.1,,505,12,978,83,,,,,,
491305,01-JAN-21,31-DEC-21,As Submitted,SHENANDOAH MEMORIAL HOSPITAL            ,759 MAIN STREET                         ,508                                     ,WOODSTOCK                               ,VA                                      ,22664-                                  ,SHENANDOAH                              ,,,,,,,,,,25,9125,3399,101,6135,,247.52,,567,22,1159,97,,,,,,
491307,01-JAN-21,31-DEC-21,As Submitted,PAGE MEMORIAL HOSPITAL                  ,200 MEMORIAL DRIVE                      ,,LURAY                                   ,VA                                      ,22835                                   ,PAGE                                    ,,,,,,,,,,25,9125,2833,8,4537,,147.11,,273,3,691,30,,,,,,
491991,01-JAN-21,31-DEC-21,As Submitted,LYNN HOUSE OF POTOMAC VALLEY  INC.      ,4400 W BRADDOCK ROAD                    ,,ALEXANDRIA                              ,VA                                      ,22304-1010                              ,,,,,,,,,,,1,365,167,,199,,1.98,,4,,4,,,,,,,
492008,01-JAN-21,31-DEC-21,As Submitted,SSH - HAMPTON ROADS                     ,500 J. CLYDE MORRIS BLVD 4TH FLOOR      ,,NEWPORT NEWS                            ,VA                                      ,23601                                   ,NEWPORT NEWS                            ,,,,,,,,,,25,9125,3462,,7278,,55.26,,114,,242,3,,,,,,
492010,01-JAN-21,31-DEC-21,As Submitted,CENTRA SPECIALTY HOSPITAL               ,3300 RIVERMONT AVENUE                   ,,LYNCHBURG                               ,VA                                      ,24503-                                  ,LYNCHBURG CITY                          ,,,,,,,,,,36,13140,4015,33,8450,,73.12,,141,1,222,16,,,,,,
493027,01-JAN-21,31-DEC-21,As Submitted,RIVERSIDE REHABILITATION INSTITUTE      ,250 JOSEPHS DRIVE                       ,,YORKTOWN                                ,VA                                      ,23693                                   ,YORK                                    ,,,,,,,,,,50,18250,7836,278,14272,,5.56,,602,18,1083,108,,,,,,
493028,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,5700 FITZHUGH AVENUE                    ,,RICHMOND                                ,VA                                      ,23226                                   ,HENRICO                                 ,,,,,,,,,,40,13768,6863,25,11859,,104.23,,568,2,984,164,,,,,,
493029,01-JAN-21,31-DEC-21,As Submitted,UVA ENCOMPASS HEALTH REHABILITATION     ,515 RAY C. HUNT DRIVE                   ,,CHARLOTTESVILLE                         ,VA                                      ,22903                                   ,ALBEMARLE                               ,,,,,,,,,,50,18250,8608,176,15408,,140.64,,680,13,1168,143,,,,,,
493036,01-OCT-20,30-SEP-21,As Submitted,SHELTERING ARMS INSTITUTE               ,2000 WILKES RIDGE PLACE                 ,,RICHMOND                                ,VA                                      ,23233                                   ,HENRICO                                 ,,,,,,,,,,114,41610,15387,1857,33703,,339.61,,1073,93,2120,192,,,,,,
494025,01-JAN-21,31-DEC-21,As Submitted,VIRGINIA BEACH PSYCHIATRIC CENTER       ,1100 FIRST COLONIAL ROAD                ,,VIRGINIA BEACH                          ,VA                                      ,23454                                   ,,,,,,,,,,,100,36500,2148,,24129,,162.5,,317,,4328,,,,,,,
494032,01-JAN-21,31-DEC-21,As Submitted,THE PAVILION AT WILLIAMSBURG PLACE      ,5483 MOORETOWN ROAD                     ,,WILLIAMSBURG                            ,VA                                      ,23188                                   ,JAMES CITY                              ,,,,,,,,,,66,24090,3534,7,18455,,135.2,,279,7,2151,798,,,,,,
494033,27-MAR-21,30-JUN-21,Settled,CATAWBA HOSPITAL                        ,5525 CATAWBA HOSPITAL DRIVE             ,,CATAWBA                                 ,VA                                      ,24070-2115                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500002,01-JAN-21,31-DEC-21,As Submitted,PROV ST MARY MEDICAL CENTER             ,401 W POPLAR ST.                        ,1477                                    ,WALLA WALLA                             ,WA                                      ,99362-2846                              ,WALLA WALLA                             ,,,,712629,,,.1226,,,96,35040,10569,394,23055,,731.46,,2169,143,4963,797,,,,1,,144
500014,01-JAN-21,31-DEC-21,As Submitted,PROV REGL MED CENTER EVERETT            ,1321 COLBY AVENUE                       ,PO BOX                                  ,EVERETT                                 ,WA                                      ,98201                                   ,SNOHOMISH                               ,2195156,,,2861946,,,.1722,1088878,311100,519,185091,35698,3309,172493,29.38,3174.56,,5336,775,28367,5458,,,,12,,528
500015,01-JAN-21,31-DEC-21,As Submitted,MULTICARE AUBURN MEDICAL CENTER         ,202 NORTH DIVISION STREET               ,,AUBURN                                  ,WA                                      ,98001                                   ,KING                                    ,,,,1007418,,,.2746,,,73,26645,7488,1588,26645,,680.69,,1301,470,6000,2552,229,,19,,665,
500019,01-JAN-21,31-DEC-21,As Submitted,PROVIDENCE CENTRALIA HOSPITAL           ,914 S SCHEUBER RD                       ,,CENTRALIA                               ,WA                                      ,98531-9027                              ,LEWIS                                   ,94023,,,347419,,,.12,29367,69860,116,42340,6895,459,21179,1.49,675.79,,1173,112,4090,1016,,,,,,
500024,01-JAN-21,31-DEC-21,As Submitted,PROVIDENCE ST. PETER HOSPITAL           ,413 LILLY ROAD                          ,,OLYMPIA                                 ,WA                                      ,98506                                   ,THURSTON                                ,3782212,,,1910784,,,.1107,692543,244359,307,112055,32041,1567,107326,28.48,2261.34,,4901,280,16865,2738,183,,3,,445,
500025,01-JAN-21,31-DEC-21,As Submitted,SWEDISH MEDICAL CENTER CHERRY HILL      ,500 - 17TH AVENUE                       ,,SEATTLE                                 ,WA                                      ,98122                                   ,KING                                    ,6186281,,,1135074,,,.0906,2168986,706967,181,66065,14732,626,48899,49.71,1252.66,,2291,138,7737,719,,,,7,,425
500026,01-JAN-21,31-DEC-21,As Submitted,SWEDISH EDMONDS                         ,21601 76TH AVENUE WEST                  ,,EDMONDS                                 ,WA                                      ,98026-7507                              ,SNOHOMISH                               ,,,,1053129,,,.208,,,188,68620,12373,1050,49318,,1013.28,,1819,204,7943,1516,,,,,,
500027,01-JAN-21,31-DEC-21,As Submitted,SWEDISH MEDICAL CENTER                  ,747 BROADWAY                            ,,SEATTLE                                 ,WA                                      ,98122-4307                              ,KING                                    ,2977827,,,3184778,,,.2674,2046529,2082868,627,230085,24139,5461,154546,73.42,3831.37,,3339,980,24624,4524,214,,9,,623,
500037,01-JAN-21,31-DEC-21,Amended,TOPPENISH COMMUNITY HOSPITAL            ,502 WEST 4TH AVENUE                     ,,TOPPENISH                               ,WA                                      ,98948                                   ,YAKIMA                                  ,,,,26200,,,.12,,,47,17155,1289,3745,8438,,190.92,,98,168,673,177,,,,,,
500044,01-JAN-21,31-DEC-21,As Submitted,DEACONESS MEDICAL CENTER                ,800 WEST FIFTH AVENUE                   ,,SPOKANE                                 ,WA                                      ,99210-0248                              ,SPOKANE                                 ,460882,153908,,1736712,579962,,.2221,273130,215948,279,101835,14332,2374,59751,7.27,1353.19,,2927,261,10848,3288,,,,,,
500058,01-JAN-21,31-DEC-21,As Submitted,KADLEC REGIONAL MEDICAL CENTER          ,888 SWIFT BOULEVARD                     ,,RICHLAND                                ,WA                                      ,99352-                                  ,BENTON                                  ,2825852,,,3571043,,,.2024,529437,538254,288,101500,28519,1633,80390,23.01,2905.47,,5681,781,15731,2916,,,,1,,189
500060,01-JAN-21,31-DEC-21,As Submitted,CASCADE VALLEY HOSPITAL                 ,330 S. STILLAGUAMISH AVE.               ,370                                     ,ARLINGTON                               ,WA                                      ,98223                                   ,SNOHOMISH                               ,,,,73755,,,.12,,,48,17520,1148,134,5288,,238.27,,248,41,1292,383,,,,,,
500079,01-JAN-21,31-DEC-21,As Submitted,GOOD SAMARITAN HOSPITAL                 ,407TH 14TH AVENUE SE                    ,,PUYALLUP                                ,WA                                      ,98371                                   ,PIERCE                                  ,44694,,,1752449,,,.1181,29328,9802,320,116800,30392,1537,107606,17.03,1889.57,,5462,276,18584,4656,,,,14,,586
500084,01-JAN-21,31-DEC-21,As Submitted,EVERGREEN HEALTH MONROE                 ,14701 179TH SE                          ,500084                                  ,MONROE                                  ,WA                                      ,98272-0646                              ,SNOHOMISH                               ,,,,23208,,,.0509,,,27,8999,836,52,2541,,243.94,.1,171,17,624,83,,,,,,
500124,01-JAN-21,31-DEC-21,As Submitted,EVERGREEN HEALTHCARE                    ,12040 NE 128TH STREET                   ,,KIRKLAND                                ,WA                                      ,98034-                                  ,KING                                    ,,,,654626,,,.0707,,,304,110960,18274,2451,75456,,3331.18,9.33,3177,495,19085,2253,,,,2,,282
500129,01-JAN-21,31-DEC-21,As Submitted,TACOMA GENERAL ALLENMORE HOSPITAL       ,315 SOUTH MLK JR. WAY                   ,5299                                    ,TACOMA                                  ,WA                                      ,98415-0299                              ,PIERCE                                  ,1604393,,,5408874,,,.2854,652704,433150,374,136510,29696,6890,132003,20.41,3125.57,,5344,610,20222,7226,,,,,,
500152,01-JAN-21,31-DEC-21,As Submitted,SWEDISH ISSAQUAH                        ,751 NE BLAKELY DRIVE                    ,,ISSAQUAH                                ,WA                                      ,98029-6201                              ,KING                                    ,17417,,,323574,,,.0862,12296,9160,163,59495,6463,326,26172,.8,708.35,,1272,94,5912,717,,,,,,
500154,01-JAN-21,31-DEC-21,As Submitted,MULTICARE COVINGTON MEDICAL CENTER      ,17700 SE 272ND STREET                   ,,COVINGTON                               ,WA                                      ,98042                                   ,KING                                    ,,,,101517,,,.12,,,43,15695,1947,220,8924,,268.7,,433,58,2092,632,,,,,,
501301,01-JAN-21,31-DEC-21,As Submitted,GARFIELD MEMORIAL HOSPITAL              ,NORTH 66 SIXTH STREET                   ,,POMEROY                                 ,WA                                      ,99347-                                  ,GARFIELD                                ,,,,,,,,,,25,9125,392,3157,6741,,67.37,,22,,41,4,,,,,,
501302,01-JAN-21,31-DEC-21,As Submitted,DAYTON GENERAL HOSPITAL                 ,1012  S. THIRD STREET                   ,,DAYTON                                  ,WA                                      ,99328                                   ,COLUMBIA                                ,,,,,,,,,,25,9125,1518,2454,5399,,142.92,,71,,108,1,,,,,,
501307,01-JAN-21,31-DEC-21,As Submitted,ODESSA MEMORIAL HOSPITAL                ,502 EAST AMENDE                         ,368                                     ,ODESSA                                  ,WA                                      ,99159-                                  ,LINCOLN                                 ,,,,,,,,,,25,9125,355,3017,5407,,52.2,,23,,24,,,,,,,
501315,01-JAN-21,31-DEC-21,As Submitted,SKYLINE HOSPITAL                        ,211 SKYLINE DRIVE                       ,99                                      ,WHITE SALMON                            ,WA                                      ,98672                                   ,KLICKITAT                               ,,,,,,,,,,14,5110,1324,19,1734,,100.92,,98,2,148,17,,,,,,
501317,01-JAN-21,31-DEC-21,As Submitted,COLUMBIA BASIN HOSPITAL                 ,200 NAT WASHINGTON WAY                  ,,EPHRATA                                 ,WA                                      ,98823-                                  ,GRANT                                   ,,,,,,,,,,25,9125,1837,1319,4916,,106.59,,70,23,128,,,,,,,
501319,01-JAN-21,31-DEC-21,As Submitted,ARBOR HEALTH MORTON HOSPITAL            ,521 ADAMS                               ,,MORTON                                  ,WA                                      ,98356                                   ,LEWIS                                   ,,,,,,,,,,25,9125,868,25,2087,,154.4,,71,,156,20,,,,,,
501322,01-JAN-21,31-DEC-21,As Submitted,FERRY COUNTY MEMORIAL HOSPITAL          ,36 NORTH KLONDIKE ROAD                  ,365                                     ,REPUBLIC                                ,WA                                      ,99166-                                  ,FERRY                                   ,,,,,,,,,,25,9125,1086,2283,4410,,94.21,,60,2,81,12,,,,,,
501330,01-JAN-21,31-DEC-21,Amended,ASTRIA SUNNYSIDE HOSPITAL               ,10 & TACOMA AVE                         ,719                                     ,SUNNYSIDE                               ,WA                                      ,98944-                                  ,YAKIMA                                  ,,,,,,,,,,25,9125,2250,788,6981,,305.02,,430,186,1478,395,,,,,,
501331,01-JAN-21,31-DEC-21,As Submitted,PULLMAN REGIONAL HOSPITAL               ,835 SE BISHOP BLVD                      ,,PULLMAN                                 ,WA                                      ,99163-                                  ,WHITMAN                                 ,,,,,,,,,,25,9125,1246,216,4041,,361.43,,365,67,1098,224,,,,,,
501333,01-JAN-21,31-DEC-21,As Submitted,KITTITAS VALLEY COMMUNITY HOSPITAL      ,603 S CHESTNUT ST                       ,,ELLENSBURG                              ,WA                                      ,98926-3897                              ,KITTITAS                                ,,,,,,,,,,25,9125,1610,78,3700,,394.29,,392,19,850,153,,,,,,
501338,01-JAN-21,31-DEC-21,As Submitted,SNOQUALMIE VALLEY HOSPITAL              ,9575 ETHAN WADE WAY SE                  ,,SNOQUALMIE                              ,WA                                      ,98065-                                  ,KING                                    ,,,,,,,,,,28,10220,6860,276,8528,,186.3,,17,7,49,,,,,,,
501992,01-OCT-20,30-SEP-21,As Submitted,SUNRISE HAVEN                           ,24423 100TH AVE SE                      ,,KENT                                    ,WA                                      ,98030                                   ,KING                                    ,,,,,,,,,,5,1825,725,,1583,,13,,20,,26,,,,,,,
503026,01-JAN-21,31-DEC-21,As Submitted,FRANCISCAN SPECIALTY CARE               ,815 S. VASSAULT STREET                  ,,TACOMA                                  ,WA                                      ,98465                                   ,PIERCE                                  ,,,,,,,,,,60,21900,5872,46,13208,,120.9,,484,4,1051,176,,,,,,
503300,01-OCT-20,30-SEP-21,Amended,SEATTLE CHILDRENS HOSPITAL              ,4800 SANDPOINT WAY NE                   ,5371                                    ,SEATTLE                                 ,WA                                      ,98105-                                  ,KING                                    ,,,,,,,,,14441,357,127172,745,22716,94746,277.26,5921,,109,449,8396,3879,,,,,,
503301,01-JAN-21,31-DEC-21,As Submitted,MARY BRIDGE CHILDRENS HOSP & HLT CT     ,311 SOUTH L STREET                      ,5299                                    ,TACOMA                                  ,WA                                      ,98415-0299                              ,PIERCE                                  ,,,,,,,,,,82,29930,,652,13052,9.15,900.04,,,129,2968,2052,,,,,,
504009,01-JAN-21,31-DEC-21,As Submitted,NAVOS                                   ,2600 SW HOLDEN STREET                   ,,SEATTLE                                 ,WA                                      ,98126                                   ,KING                                    ,,,,,,,,,,70,25550,1880,14569,25550,,347.11,,61,495,766,,,,,,,
504011,01-JAN-21,31-DEC-21,As Submitted,CASCADE BEHAVIORAL HEALTH               ,12844 MILITARY ROAD SOUTH               ,,TUKWILA                                 ,WA                                      ,98168                                   ,KING                                    ,,,,,,,,,,137,50005,8478,660,35713,,248.9,,486,34,2388,898,,,,,,
504016,01-JAN-21,31-DEC-21,As Submitted,WELLFOUND BEHAVIORAL HEALTH HOSPITAL    ,3402 S 19TH ST                          ,,TACOMA                                  ,WA                                      ,98405                                   ,PIERCE                                  ,,,,,,,,,,72,21516,2411,715,19157,,272.53,,194,80,1742,911,,,,,,
510001,01-JAN-21,31-DEC-21,As Submitted,WEST VIRGINIA UNIVERSITY HOSPITALS      ,MEDICAL CENTER DRIVE                    ,8261                                    ,MORGANTOWN                              ,WV                                      ,26506                                   ,MONONGALIA                              ,21810713,,,5628977,,,.2273,6737342,3868970,628,229065,47737,14060,189739,449.13,6518.47,,8162,1698,32138,7612,987,,127,,2100,
510006,01-JAN-21,31-DEC-21,As Submitted,UNITED HOSPITAL CENTER                  ,327 MEDICAL PARK DRIVE                  ,,BRIDGEPORT                              ,WV                                      ,26330                                   ,HARRISON                                ,2005307,,,1553309,,,.1736,820208,681460,232,84680,20755,3383,62893,23.91,1714.96,,3920,506,11749,2124,,,,,,
