PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
370006,01-JUN-19,31-MAY-20,As Submitted,PONCA CITY MEDICAL CENTER               ,1900 N 14TH STREET                      ,,PONCA CITY                              ,OK                                      ,74601                                   ,KAY                                     ,,,,291321,,,.1777,,,48,17568,3522,2215,8670,,292.77,,818,507,2170,,,,,,,
370008,01-JUL-19,30-JUN-20,As Submitted,NORMAN REGIONAL HOSPITAL AUTHORITY      ,901 N PORTER                            ,,NORMAN                                  ,OK                                      ,73070-                                  ,CLEVELAND                               ,1832099,,,970305,,,.0759,615173,354019,333,121878,25058,12074,65572,21.12,2626.64,,5596,2586,15404,,,,92,15,565,569
370013,01-JUL-19,30-JUN-20,Amended,MERCY HOSPITAL OKC                      ,4300 WEST MEMORIAL ROAD                 ,,OKLAHOMA CITY                           ,OK                                      ,73120-8304                              ,OKLAHOMA                                ,,,,1035331,,,.0811,,,308,112728,26282,12341,81190,,2135.18,,5227,3387,15895,,,,,,,
370014,01-OCT-18,30-SEP-19,As Submitted,ALLIANCEHEALTH DURANT                   ,1800 W UNIVERSITY BLVD                  ,,DURANT                                  ,OK                                      ,74820                                   ,BRYAN                                   ,639490,,,893237,,,.211,390090,164855,140,51100,9085,4832,19055,13,373.66,,2602,1200,5606,,,,,,,
370015,01-APR-19,31-MAR-20,As Submitted,HILLCREST HOSPITAL PRYOR                ,111 N. BAILEY                           ,,PRYOR                                   ,OK                                      ,74361                                   ,,,,,15217,,,.0255,,,20,7320,1056,202,2111,,97.8,,373,73,749,,,,,,,
370016,01-JUL-19,30-JUN-20,As Submitted,BASS BAPTIST HEALTH CENTER              ,600 SOUTH MONROE                        ,,ENID                                    ,OK                                      ,73702                                   ,GARFIELD                                ,,,,818623,,,.3905,,,183,66978,4634,12209,21267,,384.89,,1056,888,3286,,,,,,,
370018,01-OCT-18,30-JUN-19,As Submitted,JANE PHILLIPS MEDICAL CENTER            ,3500 SE FRANK PHILLIPS BLVD             ,,BARTLESVILLE                            ,OK                                      ,74006-                                  ,WASHINGTON                              ,303969,,,195587,,,.06,80238,78629,81,22113,5580,1375,10150,2.22,463.64,,1459,698,3146,22,,,,15,19,176
370018,01-JUL-19,30-JUN-20,Amended,JANE PHILLIPS MEDICAL CENTER            ,3500 SE FRANK PHILLIPS BLVD             ,,BARTLESVILLE                            ,OK                                      ,74006-                                  ,WASHINGTON                              ,224233,,,172274,,,.0459,55346,48218,81,29646,6363,1559,12224,.37,424.52,,1650,448,3288,35,,,,16,116,236
370019,01-JUL-19,30-JUN-20,As Submitted,GREAT PLAINS REGIONAL MEDICAL CENTER    ,WEST THIRD AND LINCOLN                  ,2339                                    ,ELK CITY                                ,OK                                      ,73648-                                  ,BECKHAM                                 ,,,,,,,.1006,,,42,15372,3518,1011,6669,,282.07,,566,289,1415,,,,5,3,159,78
370020,01-JUL-19,30-JUN-20,Amended,MERCY HOSPITAL ADA                      ,431 NORTH MONTE VISTA                   ,,ADA                                     ,OK                                      ,74820-                                  ,PONTOTOC                                ,,,,398137,,,.1246,,,108,39528,6416,2379,13093,,512.37,,1430,468,3224,,,,,3,2,108
370022,01-JUL-19,30-JUN-20,As Submitted,JACKSON COUNTY MEMORIAL HOSPITAL        ,1200 EAST PECAN                         ,,ALTUS                                   ,OK                                      ,73522-                                  ,JACKSON                                 ,,,,254438,,,.1312,,,49,17934,4717,1472,8642,,563.77,,961,383,1937,,,,,,,
370023,01-JUL-19,30-JUN-20,As Submitted,DUNCAN REGIONAL HOSPITAL                ,1407 WHISENANT DRIVE                    ,,DUNCAN                                  ,OK                                      ,74534-                                  ,STEPHENS                                ,,,,297653,,,.1062,,,86,31476,6649,2510,12859,,616.85,,1551,1174,4032,,,,,1,108,127
370025,01-JUL-19,30-JUN-20,As Submitted,SAINT FRANCIS HOSPITAL MUSKOGEE         ,300 ROCKEFELLER DRIVE                   ,,MUSKOGEE                                ,OK                                      ,74401                                   ,MUSKOGEE                                ,,,,964183,,,.1275,,,264,96532,19434,7731,40151,,722.88,,3893,1653,8287,,,,62,46,500,319
370026,01-JAN-19,31-DEC-19,As Submitted,ST MARYS REGL MEDICAL CENTER            ,305 SOUTH FIFTH STREET                  ,,ENID                                    ,OK                                      ,73701-                                  ,GARFIELD                                ,,,,226979,,,.0481,,,142,51830,9307,2280,18823,,547.35,,2308,616,5070,,,,,,,345
370028,01-JUL-19,30-JUN-20,As Submitted,INTEGRIS BAPTIST MEDICAL CENTER         ,3300 NORTHWEST EXPRESSWAY               ,,OKLAHOMA CITY                           ,OK                                      ,73112                                   ,OKLAHOMA                                ,3479009,,,5332730,,,.2031,960399,344404,684,247434,53834,60053,187799,41.5,3017.89,,9099,5006,27833,,,,,11,,188
370029,01-APR-19,31-MAR-20,As Submitted,ALLIANCE HEALTH CLINTON                 ,100 NORTH 30TH                          ,,CLINTON                                 ,OK                                      ,73601                                   ,CUSTER                                  ,,,,55499,,,.1335,,,45,16470,970,537,2173,,114.84,,275,179,736,,,,,,,87
370030,01-JAN-19,31-DEC-19,As Submitted,BLACKWELL REGIONAL HOSPITAL             ,710 SOUTH 13TH                          ,,BLACKWELL                               ,OK                                      ,74631                                   ,KAY                                     ,,,,,,,,,,34,12410,770,57,1167,,58.71,,244,18,386,,,,,,,
370034,01-JUL-19,30-JUN-20,As Submitted,MCALESTER REGIONAL HEALTH CENTER        ,1 CLARK BASS BOULEVARD                  ,,MCALESTER                               ,OK                                      ,74501-                                  ,PITTSBURG                               ,682945,,,392804,,,.1148,442385,117160,117,42822,6468,2058,13040,11,541.26,,1746,1083,4858,,,,,15,277,169
370037,01-JAN-19,31-DEC-19,As Submitted,ST ANTHONY HOSPITAL                     ,1000 NORTH LEE                          ,205                                     ,OKLAHOMA CITY                           ,OK                                      ,73101                                   ,OKLAHOMA                                ,3600177,,,2888751,,,.1632,819148,520297,436,156919,34994,29865,118168,50.93,2379.52,,6868,3425,21339,,,,268,10,1229,164
370039,01-NOV-18,31-OCT-19,As Submitted,HILLCREST HOSPITAL CLAREMORE            ,1202 N. MUSKOGEE PLACE                  ,,CLAREMORE                               ,OK                                      ,74017                                   ,RODGERS                                 ,,,,167825,,,.1158,,,54,19710,3172,1753,8542,,268.68,,880,556,2593,,,,7,,129,
370041,01-JAN-19,31-DEC-19,As Submitted,BRISTOW MEDICAL CENTER                  ,700 WEST 7TH AVE  SUITE 6               ,,BRISTOW                                 ,OK                                      ,74010-                                  ,CREEK                                   ,,,,,,,,,,49,17885,1225,188,2898,,345.68,,793,103,1961,,,,,,,
370047,01-JUL-19,30-JUN-20,Amended,MERCY HOSPITAL ARDMORE                  ,1011 14TH AVE NW                        ,,ARDMORE                                 ,OK                                      ,73401-1889                              ,CARTER                                  ,,,,472955,,,.0837,,,140,51240,12121,2827,20892,,683.37,,2447,852,5274,,,,8,28,236,296
370049,01-JAN-19,31-DEC-19,Amended,STILLWATER MEDICAL CENTER               ,1323 W 6TH STREET                       ,,STILLWATER                              ,OK                                      ,74074-                                  ,PAYNE                                   ,,,,380795,,,.1057,,,87,31755,6044,2437,11858,,1154.44,,1839,1401,3781,,,,,6,,386
370054,01-JAN-19,31-DEC-19,As Submitted,GRADY MEMORIAL HOSPITAL                 ,2220 IOWA AVENUE                        ,,CHICKASHA                               ,OK                                      ,73018-                                  ,GRADY                                   ,,,,46194,,,.0529,,,48,17520,2016,269,3385,,255.21,,493,92,913,,,,,,,
370056,01-JUL-19,30-JUN-20,As Submitted,COMANCHE COUNTY MEMORIAL HOSPITAL       ,3401 W GORE                             ,,LAWTON                                  ,OK                                      ,73502-                                  ,,806419,,,1133123,,,.1293,832200,521477,183,66978,22266,9488,44652,24.55,1383.27,,4220,2346,9839,,,,11,36,193,324
370057,01-OCT-18,30-SEP-19,As Submitted,MUSCOGEE CREEK NATION MED CENTER        ,1401 MORRIS DRIVE                       ,,OKMULGEE                                ,OK                                      ,74447                                   ,OKMULGEE                                ,,,,38383,,,.12,,,50,18250,960,188,1938,,124.59,,248,58,548,,,,70,,391,
370078,01-JUL-19,30-JUN-20,As Submitted,OSU MEDICAL CENTER                      ,744 WEST 9TH STREET                     ,,TULSA                                   ,OK                                      ,74127-                                  ,TULSA                                   ,4422091,,,554795,,,.1607,3706490,1208882,171,62586,6725,4856,22014,137.84,892.8,,1437,1482,5535,,,,,,,
370083,01-APR-19,31-MAR-20,As Submitted,PUSHMATAHA HOSPITAL                     ,510 EAST MAIN STREET                    ,,ANTLERS                                 ,OK                                      ,74523                                   ,PUSHMATAHA                              ,,,,33958,,,.1016,,,42,15372,2255,160,2719,,52.58,,293,44,422,,,,,,,
370089,01-JUL-19,30-JUN-20,As Submitted,TAHLEQUAH CITY HOSPITAL                 ,E DOWNING                               ,1008                                    ,TAHLEQUAH                               ,OK                                      ,74464                                   ,CHEROKEE                                ,1069813,,,363917,,,.0925,334907,232975,70,25620,7498,2251,14559,19.25,756.02,,1845,505,3848,,,,12,1,161,136
370091,01-JUL-19,30-JUN-20,As Submitted,SAINT FRANCIS HOSPITAL                  ,6161 S. YALE                            ,,TULSA                                   ,OK                                      ,74136                                   ,TULSA                                   ,3317804,,,4579399,,,.1429,1283723,538226,869,313416,69982,59450,239045,75.24,5602.01,,12363,11537,45924,,,,,40,,571
370093,01-JUL-19,30-JUN-20,Amended,OU MEDICAL CENTER                       ,1200 EVERTT DRIVE                       ,,OKLAHOMA CITY                           ,OK                                      ,73104                                   ,,13347572,,,5266257,,,.3143,5248436,1677578,732,267912,37609,85377,204108,365.62,4215.05,,6191,10970,33047,,,,23,,456,
370094,01-JUL-19,30-JUN-20,As Submitted,ALLIANCEHEALTH MIDWEST                  ,2825 PARKLAWN DRIVE                     ,,MIDWEST CITY                            ,OK                                      ,73110                                   ,OKLAHOMA                                ,,,,984747,,,.216,,,138,52038,8379,7012,27836,,551.51,,2164,1498,6493,,,,21,,298,
370097,01-NOV-18,31-OCT-19,As Submitted,SOUTHWESTERN MEDICAL CENTER             ,5602 SOUTHWEST LEE BOULEVARD            ,,LAWTON                                  ,OK                                      ,73505                                   ,COMANCHE                                ,,,,326685,,,.1191,,,126,45990,5644,2625,15904,,505.89,,1398,607,3983,,,,,,,236
370099,01-DEC-18,30-NOV-19,Amended,HILLCREST HOSPITAL CUSHING              ,1027 EAST CHERRY                        ,,CUSHING                                 ,OK                                      ,74023                                   ,PAYNE                                   ,,,,12137,,,.0257,,,74,27010,1274,285,2739,,108.77,,393,91,865,,,,,,,
370100,01-JUL-19,30-JUN-20,As Submitted,CHOCTAW MEMORIAL HOSPITAL               ,1405 EAST KIRK                          ,,HUGO                                    ,OK                                      ,74743                                   ,CHOCTAW                                 ,,,,89876,,,.1736,,,34,12444,1900,470,3035,,103.14,,445,114,727,,,,,,,
370106,01-JUL-19,30-JUN-20,As Submitted,INTEGRIS SOUTHWEST MEDICAL CENTER       ,4401 SOUTH WESTERN                      ,,OKLAHOMA CITY                           ,OK                                      ,73109                                   ,OKLAHOMA COUNTY                         ,2086914,,,1002466,,,.1371,987524,253389,185,67766,16949,9418,49004,25.84,924.45,,3132,1761,9543,,,,,86,,1424
370112,01-APR-19,31-MAR-20,As Submitted,SEQUOYAH MEMORIAL HOSPITAL              ,213 E. REDWOOD STREET                   ,505                                     ,SALLISAW                                ,OK                                      ,74955-                                  ,SEQUOYAH                                ,,,,34984,,,.0955,,,41,15006,1882,251,3406,,131.29,,289,13,533,,,,,,,
370113,01-JUL-19,30-JUN-20,As Submitted,INTEGRIS GROVE  HOSPITAL                ,1001 EAST 18TH STREET                   ,,GROVE                                   ,OK                                      ,74344                                   ,DELWARE                                 ,,,,147089,,,.1139,,,39,14274,2681,1242,6008,,163.22,,740,324,1764,,,,,,,
370114,01-OCT-18,30-JUN-19,Amended,ST. JOHN MEDICAL CENTER                 ,1923 SOUTH UTICA AVENUE                 ,,TULSA                                   ,OK                                      ,74104                                   ,TULSA                                   ,4283854,,,1422528,,,.0696,1081201,375346,495,135135,41293,17064,111995,72.47,2244.74,,7679,2141,20753,,,,,,,
370114,01-JUL-19,30-JUN-20,Amended,ST. JOHN MEDICAL CENTER                 ,1923 SOUTH UTICA AVENUE                 ,,TULSA                                   ,OK                                      ,74104                                   ,TULSA                                   ,5305869,,,1479270,,,.0616,1356568,459597,495,181170,49710,21321,147690,68.93,2205.47,,8891,3084,26275,6,,,,,,
370139,01-JAN-19,31-DEC-19,As Submitted,PERRY MEMORIAL HOSPITAL                 ,501 14TH STREET                         ,,PERRY                                   ,OK                                      ,73077                                   ,NOBLE                                   ,,,,,,,,,,26,9490,1290,49,1628,,58.49,,173,19,288,,,,,,,
370149,01-JAN-19,31-DEC-19,As Submitted,ST ANTHONY SHAWNEE HOSPITAL             ,1102 WEST MACARTHUR                     ,,SHAWNEE                                 ,OK                                      ,74801-                                  ,POTTAWATOMIE                            ,,,,406408,,,.1446,,,77,28105,4425,3639,14926,,670.41,,1413,816,3855,,,,,,,
370153,01-JUL-19,30-JUN-20,As Submitted,ELKVIEW GENERAL HOSPITAL                ,429 ELM                                 ,633                                     ,HOBART                                  ,OK                                      ,73654-0633                              ,KIOWA                                   ,,,,36737,,,.0832,,,38,13908,1391,167,2091,,97.49,,272,69,494,,,,,,,
370158,01-JUL-19,30-JUN-20,As Submitted,PURCELL MUNICIPAL HOSPITAL              ,1500 NORTH GREEN                        ,511                                     ,PURCELL                                 ,OK                                      ,73080                                   ,MCCLAIN                                 ,,,,,,,,,,39,14274,713,53,973,,77.3,,228,20,333,,,,,,,
370166,01-OCT-18,30-SEP-19,As Submitted,WAGONER HOSPITAL AUTHORITY              ,1200 WEST CHEROKEE                      ,,WAGONER                                 ,OK                                      ,74467                                   ,WAGONER                                 ,,,,431614,,,.3713,,,100,36500,4343,4787,13758,,175.11,,806,813,2597,,,,,,,
370170,01-OCT-18,30-SEP-19,As Submitted,LAWTON INDIAN HOSPITAL                  ,1515 NE LAWRIE TATUM ROAD               ,,LAWTON                                  ,OK                                      ,73501                                   ,COMANCHE                                ,,,,16248,,,.12,,,38,13870,314,852,2801,,532,,79,60,354,,,,,,,
370171,01-OCT-18,30-SEP-19,As Submitted,CHEROKEE NATION WW HASTINGS HOSPITAL    ,100 SOUTH BLISS AVENUE                  ,,TAHLEQUAH                               ,OK                                      ,74464                                   ,CHEROKEE                                ,,,,108548,,,.12,,,52,18980,1482,2798,6014,,844,,457,1232,2227,,,,,,,
370172,01-OCT-18,30-SEP-19,As Submitted,CHOCTAW NATION HEALTH CARE CENTER       ,ONE CHOCTAW WAY                         ,,TALIHINA                                ,OK                                      ,74571                                   ,LE FLORE                                ,,,,36003,,,.12,,,43,15695,610,539,2866,,2098,,185,302,1203,,,,,,,
370173,01-OCT-18,30-SEP-19,As Submitted,CLAREMORE INDIAN HOSPITAL               ,101 SOUTH MOORE STREET                  ,,CLAREMORE                               ,OK                                      ,74017                                   ,ROGERS                                  ,,,,34268,,,.12,,,46,16790,464,1142,2318,,467,,139,447,758,,,,,,,
370178,01-JUL-19,30-JUN-20,As Submitted,ADAIR COUNTY HEALTH CENTER              ,100 HIGHWAY WEST                        ,272                                     ,STILWELL                                ,OK                                      ,74960-                                  ,ADAIR                                   ,,,,33496,98520,,.204,,,30,10980,2832,646,4257,,154.74,,494,195,915,,,,9,,103,
370180,01-OCT-18,30-SEP-19,As Submitted,CHICKASAW NATION MEDICAL CENTER         ,1921 STONECIPHER BLVD                   ,,ADA                                     ,OK                                      ,74820                                   ,PONTOTOC                                ,,,,164077,,,.12,,,72,26280,2395,3168,9164,,1333,,547,1381,2547,,,,,,,
370183,01-DEC-18,30-NOV-19,As Submitted,HILLCREST HOSPITAL HENRYETTA            ,DEWEY BARTLETT & MAIN                   ,1269                                    ,HENRYETTA                               ,OK                                      ,74437                                   ,OKMULGEE                                ,,,,27792,,,.12,,,39,9927,721,337,3740,,109.84,,196,101,707,,,,,,,
370190,01-JUL-19,30-JUN-20,As Submitted,SOUTHWESTERN REGIONAL MEDICAL CENTER    ,10109 EAST 79TH STREET                  ,,TULSA                                   ,OK                                      ,74133                                   ,TULSA                                   ,26429,,,,,,,5448,19203,40,14640,1654,,3239,.5,381.49,,313,,640,,,,,,,
370192,01-JAN-19,31-DEC-19,As Submitted,NORTHWEST SURGICAL HOSPITAL             ,9204 NORTH MAY                          ,,OKLAHOMA CITY                           ,OK                                      ,73120-                                  ,OKLAHOMA                                ,,,,,,,,,,9,3285,167,6,615,,40.66,,75,4,305,,,,,,,
370199,01-JUL-19,30-JUN-20,As Submitted,LAKESIDE WOMENS HOSPITAL                ,11200  NORTH PORTLAND AVENUE            ,,OKLAHOMA CITY                           ,OK                                      ,73120                                   ,OKLAHOMA                                ,,,,1064,,,.12,,,23,8418,9,1709,6070,,113.6,,6,387,1540,,,,,,,
370201,01-JAN-19,31-DEC-19,As Submitted,SURGICAL HOSPITAL OF OKLAHOMA           ,100 SE 59TH STREET                      ,,OKLAHOMA CITY                           ,OK                                      ,73129                                   ,OKLAHOMA                                ,222467,,,12992,,,.039,67406,102891,12,4380,237,45,564,4,68.32,,120,33,296,,,,,,,
370202,01-JAN-19,31-DEC-19,As Submitted,HILLCREST HOSPITAL SOUTH                ,8801 SOUTH 101ST EAST AVENUE            ,,TULSA                                   ,OK                                      ,74133                                   ,TULSA                                   ,,,,439147,,,.057,,,168,61320,17399,7060,47794,,804.82,,3454,1378,10115,,,,,,,
370203,01-JAN-19,31-DEC-19,As Submitted,COMMUNITY HOSPITAL                      ,3100 SW 89TH STREET                     ,,OKLAHOMA CITY                           ,OK                                      ,73159                                   ,OKLAHOMA                                ,,,,,,,,,,45,16425,1990,40,4902,,422.75,,983,21,2507,,,,,,,
370206,01-JAN-19,31-DEC-19,As Submitted,OKLAHOMA SPINE HOSPITAL                 ,14101 PARKWAY COMMONS DRIVE             ,,OKLAHOMA CITY                           ,OK                                      ,73134-6012                              ,OKLAHOMA                                ,,,,,,,,,,23,8395,1919,,5953,,187.52,,650,,1838,,,,,,,
370210,01-JAN-19,31-DEC-19,As Submitted,OKLAHOMA SURGICAL HOSPITAL              ,2408 EAST 81ST STREET                   ,,TULSA                                   ,OK                                      ,74137                                   ,TULSA                                   ,,,,,,,,,,75,27375,3366,279,8262,,439.64,,1547,99,3791,,,,,,,
370211,01-JUL-19,30-JUN-20,As Submitted,INTEGRIS CANADIAN VALLEY HOSPITAL       ,1201 HEALTH CARE PARKWAY                ,,YUKON                                   ,OK                                      ,73009                                   ,CANADIAN                                ,,,,209653,,,.1102,,,74,24156,4178,3073,13716,,285.6,,970,596,3412,,,,,,,
370212,01-JAN-19,31-DEC-19,Settled,CTR FOR ORTHOPEDIC & MULTI - SPEC       ,8100 SOUTH WALKER                       ,,OKLAHOMA CITY                           ,OK                                      ,73139                                   ,OKLAHOMA                                ,,,,,,,,,,9,3285,668,,1573,,175.62,,312,,765,,,,,,,
370214,01-JUL-19,30-JUN-20,As Submitted,LINDSAY MUNICIPAL HOSPITAL AUTHORITY    ,HIGHWAY #19 WEST                        ,888                                     ,LINDSAY                                 ,OK                                      ,73052                                   ,GARVIN                                  ,,,,663,,,.12,,,26,9516,14,2302,6015,,125.87,,5,296,918,,,,,,,
370215,01-JAN-19,31-DEC-19,Amended,OKLAHOMA HEART HOSPITAL                 ,4050 W MEMORIAL ROAD                    ,,OKLAHOMA CITY                           ,OK                                      ,73120-                                  ,OKLAHOMA                                ,,,,,,,,,,28401,36135,15438,1000,29278,,1564.52,,3774,209,11371,,,,,,,
370216,01-JAN-19,31-DEC-19,Settled,TULSA SPINE HOSPITAL                    ,6901 SOUTH OLYMPIA AVE                  ,,TULSA                                   ,OK                                      ,74132-1843                              ,TULSA                                   ,,,,,,,,,,38,13870,1301,57,2824,,204,,431,29,989,,,,,,,
370218,01-JUL-19,30-JUN-20,As Submitted,SAINT FRANCIS HOSPITAL SOUTH            ,10501 EAST 91ST STREET SOUTH            ,,TULSA                                   ,OK                                      ,74133                                   ,TULSA                                   ,,,,262294,,,.0753,,,88,31987,7313,3875,22163,,564.66,,1823,852,5739,,,,,,,
370220,01-JAN-19,31-DEC-19,As Submitted,ORTHOPEDIC HOSPITAL                     ,1044 SW 44TH STREET                     ,,OKLAHOMA CITY                           ,OK                                      ,73109                                   ,OKLAHOMA                                ,,,,,,,,,,8,2920,302,,784,,64.69,,118,,301,,,,,,,
370222,01-JAN-19,31-DEC-19,Settled,MCBRIDE CLINIC ORTHOPEDIC HOSPITAL      ,9600 NORTH BROADWAY EXTENSION           ,,OKLAHOMA CITY                           ,OK                                      ,73114                                   ,OKLAHOMA                                ,,,,,,,,,,68,24820,4815,83,8761,,715.17,,1815,27,3495,,,,,,,
370225,01-JAN-19,31-DEC-19,As Submitted,SUMMIT MEDICAL CENTER                   ,1800 S. RENAISSANCE BLVD                ,,EDMOND                                  ,OK                                      ,73013-3023                              ,,,,,13531,,,.0751,,,9,3285,177,1,1365,,169.51,,67,1,649,,,,,,,
370227,01-JAN-19,30-JUN-19,As Submitted,ST. JOHN OWASSO                         ,12451 E. 100TH ST. NORTH                ,,OWASSO                                  ,OK                                      ,74055                                   ,TULSA                                   ,,,,30937,,,.1043,,,32,5792,582,480,2192,,154.71,,191,275,894,,,,,,,
370227,01-JUL-19,30-JUN-20,Amended,ST. JOHN OWASSO                         ,12451 E. 100TH ST. NORTH                ,,OWASSO                                  ,OK                                      ,74055                                   ,TULSA                                   ,,,,59832,,,.1152,,,36,13176,1064,1058,4262,,143.89,,314,272,1275,,,,,,,
370228,01-JAN-19,31-DEC-19,As Submitted,BAILEY MEDICAL CENTER                   ,10502 NORTH 110TH EAST AVENUE           ,,OWASSO                                  ,OK                                      ,74055                                   ,TULSA                                   ,,,,24767,,,.0461,,,73,26645,687,420,3561,,225.24,,286,124,1572,,,,,,,
370229,01-APR-19,31-MAR-20,As Submitted,ALLIANCE HEALTH SEMINOLE                ,2401 WRANGLER BLVD                      ,,SEMINOLE                                ,OK                                      ,74868                                   ,SEMINOLE                                ,,,,21232,,,.0598,,,32,11712,1382,145,2346,,74.17,,266,60,496,,,,,,,
370234,01-JAN-19,31-DEC-19,Settled,OKLAHOMA HEART HOSPITAL SOUTH           ,5200 EAST I-240 HWY                     ,,OKLAHOMA CITY                           ,OK                                      ,73135-                                  ,OKLAHOMA                                ,,,,,,,,,,44,16060,7708,641,16036,,712.36,,1972,166,6461,,,,,,,
370235,01-JAN-19,30-JUN-19,Settled,ST. JOHN BROKEN ARROW                   ,1000 WEST BOISE CIRCLE                  ,,BROKEN ARROW                            ,OK                                      ,74012-4900                              ,TULSA                                   ,,,,,,,,,,44,7964,1043,68,2345,,198.09,,474,33,1056,,,,,,,
370235,01-JUL-19,30-JUN-20,Settled,ST. JOHN BROKEN ARROW                   ,1000 WEST BOISE CIRCLE                  ,,BROKEN ARROW                            ,OK                                      ,74012-4900                              ,TULSA                                   ,,,,,,,,,,44,16104,1602,150,3997,,193.67,,715,39,1656,,,,,,,
370236,01-JUL-19,30-JUN-20,As Submitted,INTEGRIS HEALTH EDMOND                  ,4801 INTEGRIS PARKWAY                   ,,EDMOND                                  ,OK                                      ,73034                                   ,OKLAHOMA                                ,,,,76389,,,.045,,,40,14640,3506,1563,10611,,252.76,,882,303,2754,,,,,,,
370237,01-JUL-19,30-JUN-20,As Submitted,SAINT FRANCIS HOSPITAL VINITA           ,735 N. FOREMAN                          ,,VINITA                                  ,OK                                      ,74301                                   ,CRAIG                                   ,,,,32059,,,.0568,,,35,12810,1623,250,2740,,94.6,,441,94,782,,,,28,,326,
370240,31-MAY-19,31-DEC-19,Settled,INTEGRIS COMMUNITY HOSPITAL             ,9417 N  COUNCIL ROAD                    ,,OKLAHOMA CITY                           ,OK                                      ,78232                                   ,CULBERSON                               ,,,,,,,,,,32,6784,138,40,717,,137.28,,67,18,274,,,,,,,
371300,01-JAN-19,31-DEC-19,As Submitted,ATOKA MEMORIAL HOSPITAL                 ,1200 WEST LIBERTY ROAD                  ,,ATOKA                                   ,OK                                      ,74525                                   ,ATOKA                                   ,,,,,,,,,,25,9125,3225,86,3900,,81.15,,265,25,361,,,,,,,
371301,01-OCT-18,30-SEP-19,As Submitted,CAH ACQUISITION COMPANY #7 LLC          ,1322 KLAZUBA AVENUE                     ,DRAWER 5                                ,PRAGUE                                  ,OK                                      ,74864                                   ,POTTAWATOMIE                            ,,,,,,,,,,25,9125,1441,16,1936,,16.24,,30,8,49,,,,,,,
371302,01-JUL-19,30-JUN-20,Settled,MERCY HOSPITAL WATONGA                  ,500 N CLARENCE NASH                     ,370                                     ,WATONGA                                 ,OK                                      ,73772-0370                              ,BLAINE                                  ,,,,,,,,,,25,9150,605,18,796,,50.54,,63,6,116,,,,,,,
371303,01-MAY-19,30-APR-20,Settled,ROGER MILLS MEMORIAL HOSPITAL           ,501 SOUTH LL MALES AVENUE               ,219                                     ,CHEYENNE                                ,OK                                      ,73628                                   ,,,,,,,,,,,15,5490,798,10,1056,,41.96,,73,4,135,,,,,,,
371304,01-JUL-19,30-JUN-20,Settled,MERCY HOSPITAL TISHOMINGO               ,1000 SOUTH BYRD                         ,,TISHOMINGO                              ,OK                                      ,73460                                   ,JOHNSTON                                ,,,,,,,,,,25,9150,1097,46,1468,,57.7,,55,14,91,,,,,,,
371305,01-OCT-18,30-JUN-19,Settled,NOWATA HEALTH CENTER                    ,237 S LOCUST                            ,436                                     ,NOWATA                                  ,OK                                      ,74048-3660                              ,NOWATA                                  ,,,,,,,,,,25,6825,1108,45,1382,,60.53,,54,6,75,,,,,,,
371305,01-JUL-19,30-JUN-20,Settled,NOWATA HEALTH CENTER                    ,237 S LOCUST                            ,436                                     ,NOWATA                                  ,OK                                      ,74048-3660                              ,NOWATA                                  ,,,,,,,,,,25,9150,1209,18,1739,,29.99,,54,3,71,,,,,,,
371306,01-JUL-19,30-JUN-20,Settled,MERCY HEALTH/LOVE COUNTY                ,300 WANDA                               ,,MARIETTA                                ,OK                                      ,73448                                   ,LOVE                                    ,,,,,,,,,,25,9150,2777,58,3473,,146.71,,78,6,122,,,,,,,
371307,01-JAN-19,31-DEC-19,Settled,CIMARRON MEMORIAL HOSPITAL              ,100 SOUTH ELLIS                         ,,BOISE CITY                              ,OK                                      ,73933                                   ,BEE                                     ,,,,,,,,,,25,9125,611,,693,,36,,82,,113,,,,,,,
371309,01-OCT-18,30-SEP-19,Settled,PAWHUSKA HOSPITAL  INC.                 ,1101 S 15TH                             ,,PAWHUSKA                                ,OK                                      ,74056                                   ,OSAGE                                   ,,,,,,,,,,25,9125,4297,16,4692,,90.4,,61,8,84,,,,,,,
